,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-11-01 00:00:00,0.0,2202.72,71.5403520000006,0.0,11369.770519982058,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1708.4384,10595.877326666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-1787.8203485397116,0.0
2030-11-01 06:00:00,7267.127753177641,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,5346.8975875,2677.422487342147,5199.011769942726,560.5056000000001,3476.3024400000004,0.0,0.0,0.0,6187.461897517197,0.0,0.0,3720.6686864612147,0.0,0.0
2030-11-01 12:00:00,97.76765760391021,2202.72,71.5403520000006,0.0,11038.920073877038,0.0,30000.0,0.0,0.0,5296.3925,2652.132409351162,5149.9035646596585,385.8448,2393.041603333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,337.6894199918786,0.0,0.0
2030-11-01 18:00:00,0.0,2202.72,71.5403520000006,0.0,9385.8639851764,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1895.36,11755.180666666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-02 00:00:00,0.0,2202.72,71.5403520000006,0.0,6116.696076650765,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3640.3472,22577.736696666663,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-512.6121220011637,0.0
2030-11-02 06:00:00,0.0,2202.72,71.5403520000006,0.0,10862.877350880273,0.0,30000.0,0.0,0.0,1292.7792374999992,647.3503830975578,1257.023229211061,4350.5456,26982.44635666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,79.33348812958968,0.0,0.0
2030-11-02 12:00:00,0.0,2202.72,71.5403520000006,0.0,6180.4439807633025,0.0,30000.0,0.0,0.0,3364.31955,1684.6600613471744,3271.2683667608053,3714.2496,23036.085540000004,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-02 18:00:00,0.0,2202.72,71.5403520000006,0.0,2082.854318547752,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,5164.950400000001,32033.45279333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-03 00:00:00,0.0,2202.72,71.5403520000006,0.0,6169.915869126438,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3389.9072,21024.486946666664,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-03 06:00:00,0.0,2202.72,71.5403520000006,0.0,8901.705077258477,0.0,30000.0,0.0,0.0,1463.0163874999996,732.5954745046943,1422.5519179595817,4740.4128,29400.435220000003,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-03 12:00:00,0.0,2202.72,71.5403520000006,0.0,483.29266687959284,0.0,30000.0,0.0,0.0,2203.6150125000004,1103.4451831853498,2142.666882790746,6750.9952,41870.234813333336,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-1449.4914378346746,0.0
2030-11-03 18:00:00,0.0,2202.72,71.5403520000006,0.0,1567.664714359868,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,5390.187199999999,33430.39019666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,628.5189261200567,0.0,0.0
2030-11-04 00:00:00,0.0,2202.72,71.5403520000006,0.0,10035.215321353517,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2100.1616,13025.377256666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,679.647096525737,0.0,0.0
2030-11-04 06:00:00,0.0,2202.72,71.5403520000006,0.0,10867.71117323479,0.0,30000.0,0.0,0.0,2514.0503124999996,1258.8935416928912,2444.516086388514,5256.0512,32598.46754666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,383.29895197646067,0.0,0.0
2030-11-04 12:00:00,0.0,2202.72,71.5403520000006,0.0,4053.2589414238264,0.0,30000.0,0.0,0.0,2331.5310875,1167.4982850248557,2267.0450233118218,6276.9392,38930.09999666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-04 18:00:00,0.0,2202.72,71.5403520000006,0.0,5786.00062336759,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,4365.5568,27075.547070000004,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-05 00:00:00,1675.7750409672387,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1542.7567999999999,9568.306236666669,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-1544.3268800304304,0.0
2030-11-05 06:00:00,23181.151911618483,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,1718.9171749999996,860.7360479435463,1671.3749381087616,1768.096,10965.878733333331,0.0,0.0,0.0,6187.461897517197,0.0,0.0,1393.7550092274632,0.0,0.0
2030-11-05 12:00:00,1307.785864897443,2202.72,71.5403520000006,0.0,11392.114492077539,0.0,30000.0,0.0,0.0,3699.605662499999,1852.55229466761,3597.2810529325016,2484.1152,15406.68948,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-05 18:00:00,1183.409466051411,2202.72,71.5403520000006,0.0,11472.826216278547,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1817.1264,11269.96936,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-06 00:00:00,0.0,2202.72,71.5403520000006,0.0,10876.886861293782,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2210.2944,13708.43006,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-06 06:00:00,0.0,2202.72,71.5403520000006,0.0,8705.166522187177,0.0,30000.0,0.0,0.0,3956.0999624999995,1980.9900654415555,3846.6811700659814,5954.984,36933.30701666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-06 12:00:00,0.0,2202.72,71.5403520000006,0.0,8553.233319951165,0.0,30000.0,0.0,0.0,3501.844875,1753.5249295643725,3404.989982265788,4767.9712,29571.354713333338,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-3696.74062984983,0.0
