Time,Hydro|Run of River,Nuclear,Coal|Hard coal|w/o CCS,Wind|Onshore|Avg,Wind|Onshore|Opt,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Biomass|w/o CCS,Gas|CCGT|w/o CCS,Hydro|Reservoir,Hydro|Pumped Storage,Battery|Lithium-Ion,SlackUnit,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion_PUMP
2030-12-06 00:00:00,4843.0,30000.0,71.5,7642.9,47401.8,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-13699.8,-1270.6
2030-12-06 06:00:00,4843.0,30000.0,71.5,7006.3,43453.6,2617.2,1310.5,2544.8,2202.7,12000.0,0.0,0.0,11389.6,0.0,-0.0,-0.0
2030-12-06 12:00:00,4843.0,30000.0,71.5,7626.0,47297.4,3464.2,1734.7,3368.4,2202.7,12000.0,0.0,0.0,0.0,0.0,-10051.6,-0.0
2030-12-06 18:00:00,4843.0,30000.0,71.5,7974.4,49458.1,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-1779.9,-15605.6
2030-12-07 00:00:00,4843.0,30000.0,71.5,8227.2,51025.5,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-880.1
2030-12-07 06:00:00,4843.0,30000.0,71.5,8036.1,49840.7,3310.7,1657.8,3219.1,2202.7,12000.0,0.0,0.0,0.0,0.0,-5204.0,-0.0
2030-12-07 12:00:00,4843.0,30000.0,71.5,6837.0,42403.7,3510.0,1757.6,3412.9,2202.7,12000.0,0.0,0.0,0.0,0.0,-10358.3,-0.0
2030-12-07 18:00:00,4843.0,30000.0,71.5,5236.5,32477.3,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-1886.0,-0.0
2030-12-08 00:00:00,4843.0,30000.0,71.5,4702.8,29167.3,0.0,0.0,0.0,2202.7,12000.0,0.0,1574.4,0.0,0.0,-0.0,-0.0
2030-12-08 06:00:00,4843.0,30000.0,71.5,2325.3,14421.9,1695.9,849.2,1649.0,2202.7,12000.0,213.3,19812.0,14878.3,0.0,-0.0,-0.0
2030-12-08 12:00:00,4843.0,30000.0,71.5,1928.1,11958.0,4042.7,2024.3,3930.9,2202.7,12000.0,0.0,19223.7,0.0,0.0,-0.0,-0.0
2030-12-08 18:00:00,4843.0,30000.0,71.5,3762.6,23336.2,0.0,0.0,0.0,2202.7,12000.0,2013.0,6480.8,0.0,0.0,-0.0,-0.0
2030-12-09 00:00:00,4843.0,30000.0,71.5,6835.4,42393.5,0.0,0.0,0.0,2202.7,9521.3,0.0,0.0,0.0,0.0,-0.0,-7775.9
2030-12-09 06:00:00,4843.0,30000.0,71.5,7875.5,48844.7,2175.4,1089.3,2115.3,2202.7,12000.0,0.0,0.0,7017.8,0.0,-0.0,-0.0
2030-12-09 12:00:00,4843.0,30000.0,71.5,7738.9,47997.1,2987.2,1495.8,2904.6,2202.7,4532.6,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-09 18:00:00,4843.0,30000.0,71.5,6623.0,41076.4,0.0,0.0,0.0,2202.7,5220.5,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-10 00:00:00,4843.0,30000.0,71.5,4422.8,27430.4,0.0,0.0,0.0,2202.7,12000.0,24425.4,0.0,0.0,0.0,-0.0,-16485.7
2030-12-10 06:00:00,4843.0,30000.0,71.5,1722.9,10685.3,2948.7,1476.5,2867.1,2202.7,12000.0,33145.4,0.0,14878.3,0.0,-0.0,-0.0
2030-12-10 12:00:00,4843.0,30000.0,71.5,480.1,2977.5,4509.6,2258.1,4384.9,2202.7,12000.0,33145.4,0.0,0.0,5563.7,-0.0,-0.0
2030-12-10 18:00:00,4843.0,30000.0,71.5,864.8,5363.7,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-102.7
2030-12-11 00:00:00,4843.0,30000.0,71.5,1233.1,7647.8,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-3444.3
2030-12-11 06:00:00,4843.0,30000.0,71.5,552.3,3425.5,3137.4,1571.0,3050.6,2202.7,12000.0,33145.4,0.0,3201.2,19559.8,-0.0,-0.0
2030-12-11 12:00:00,4843.0,30000.0,71.5,258.5,1603.2,4179.1,2092.7,4063.5,2202.7,12000.0,33145.4,0.0,0.0,8662.3,-0.0,-0.0
2030-12-11 18:00:00,4843.0,30000.0,71.5,329.0,2040.3,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,4335.6,-0.0,-0.0
2030-12-12 00:00:00,4843.0,30000.0,71.5,338.4,2098.7,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,3440.2,-0.0,-0.0
2030-12-12 06:00:00,4843.0,30000.0,71.5,124.6,772.8,4118.5,2062.3,4004.6,2202.7,12000.0,33145.4,0.0,0.0,23623.4,-0.0,-0.0
2030-12-12 12:00:00,4843.0,30000.0,71.5,82.5,511.9,4870.4,2438.8,4735.7,2202.7,12000.0,33145.4,0.0,0.0,8729.5,-0.0,-0.0
2030-12-12 18:00:00,4843.0,30000.0,71.5,138.3,857.6,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,5949.3,-0.0,-0.0
2030-12-13 00:00:00,4843.0,30000.0,71.5,221.9,1376.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,4855.0,-0.0,-0.0
2030-12-13 06:00:00,4843.0,30000.0,71.5,202.2,1254.3,4536.8,2271.7,4411.3,2202.7,12000.0,33145.4,0.0,0.0,22140.9,-0.0,-0.0
2030-12-13 12:00:00,4843.0,30000.0,71.5,209.3,1297.9,5307.1,2657.5,5160.3,2202.7,12000.0,33145.4,0.0,0.0,4973.1,-0.0,-0.0
2030-12-13 18:00:00,4843.0,30000.0,71.5,147.4,914.1,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,4657.0,-0.0,-0.0
2030-12-14 00:00:00,4843.0,30000.0,71.5,235.6,1461.1,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,2744.0,-0.0,-0.0
2030-12-14 06:00:00,4843.0,30000.0,71.5,614.8,3813.1,5059.9,2533.7,4920.0,2202.7,12000.0,33145.4,0.0,0.0,10154.4,-0.0,-0.0
2030-12-14 12:00:00,4843.0,30000.0,71.5,1169.4,7252.9,5487.2,2747.7,5335.4,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-8254.8
2030-12-14 18:00:00,4843.0,30000.0,71.5,2244.0,13917.6,0.0,0.0,0.0,2202.7,12000.0,19393.3,0.0,0.0,0.0,-0.0,-0.0
2030-12-15 00:00:00,4843.0,30000.0,71.5,1990.2,12343.5,0.0,0.0,0.0,2202.7,12000.0,25137.5,0.0,0.0,0.0,-0.0,-4259.6
2030-12-15 06:00:00,4843.0,30000.0,71.5,1898.4,11774.0,5206.3,2607.0,5062.3,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-3757.8
2030-12-15 12:00:00,4843.0,30000.0,71.5,1036.9,6431.1,5574.9,2791.6,5420.7,2202.7,12000.0,21879.8,0.0,0.0,0.0,-0.0,-0.0
2030-12-15 18:00:00,4843.0,30000.0,71.5,1195.3,7413.2,0.0,0.0,0.0,2202.7,12000.0,26419.3,0.0,0.0,0.0,-0.0,-0.0
2030-12-16 00:00:00,4843.0,30000.0,71.5,653.4,4052.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-213.5
2030-12-16 06:00:00,4843.0,30000.0,71.5,482.3,2991.3,5704.0,2856.2,5546.2,2202.7,12000.0,33145.4,0.0,14878.3,1866.5,-0.0,-0.0
2030-12-16 12:00:00,4843.0,30000.0,71.5,1191.1,7387.5,6063.5,3036.3,5895.8,2202.7,12000.0,30562.9,0.0,0.0,0.0,-0.0,-0.0
2030-12-16 18:00:00,4843.0,30000.0,71.5,1149.6,7129.8,0.0,0.0,0.0,2202.7,12000.0,31780.2,0.0,0.0,0.0,-0.0,-0.0
2030-12-17 00:00:00,4843.0,30000.0,71.5,1633.6,10132.0,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-4622.7
2030-12-17 06:00:00,4843.0,30000.0,71.5,2531.0,15697.4,4978.8,2493.1,4841.1,2202.7,12000.0,33145.4,0.0,3978.3,1381.9,-0.0,-0.0
2030-12-17 12:00:00,4843.0,30000.0,71.5,2531.9,15703.0,5528.8,2768.5,5375.9,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-10549.6
2030-12-17 18:00:00,4843.0,30000.0,71.5,1578.2,9788.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-4170.0
2030-12-18 00:00:00,4843.0,30000.0,71.5,1215.5,7538.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-1551.5
2030-12-18 06:00:00,4843.0,30000.0,71.5,1594.1,9886.8,3460.7,1732.9,3365.0,2202.7,12000.0,33145.4,0.0,7524.9,7261.7,-0.0,-0.0
2030-12-18 12:00:00,4843.0,30000.0,71.5,748.5,4642.2,3256.0,1630.4,3166.0,2202.7,12000.0,33145.4,0.0,7353.4,0.0,-0.0,-0.0
2030-12-18 18:00:00,4843.0,30000.0,71.5,1245.8,7726.3,0.0,0.0,0.0,2202.7,12000.0,31979.7,0.0,0.0,0.0,-0.0,-0.0
2030-12-19 00:00:00,4843.0,30000.0,71.5,3030.5,18795.2,0.0,0.0,0.0,2202.7,12000.0,22349.3,0.0,0.0,0.0,-0.0,-2748.0
2030-12-19 06:00:00,4843.0,30000.0,71.5,4202.3,26062.8,3944.3,1975.1,3835.2,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-3474.6
2030-12-19 12:00:00,4843.0,30000.0,71.5,2874.6,17828.5,3980.0,1992.9,3869.9,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-9126.7
2030-12-19 18:00:00,4843.0,30000.0,71.5,1354.9,8403.4,0.0,0.0,0.0,2202.7,12000.0,30452.9,0.0,0.0,0.0,-0.0,-0.0
2030-12-20 00:00:00,4843.0,30000.0,71.5,990.3,6141.7,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-1136.4
2030-12-20 06:00:00,4843.0,30000.0,71.5,1180.4,7320.7,2288.3,1145.8,2225.0,2202.7,12000.0,33145.4,0.0,14878.3,4192.6,-0.0,-0.0
2030-12-20 12:00:00,4843.0,30000.0,71.5,1640.8,10176.6,2322.6,1163.0,2258.4,2202.7,12000.0,33145.4,0.0,0.0,198.9,-0.0,-0.0
2030-12-20 18:00:00,4843.0,30000.0,71.5,2974.8,18449.8,0.0,0.0,0.0,2202.7,12000.0,19828.5,0.0,0.0,0.0,-0.0,-3819.3
2030-12-21 00:00:00,4843.0,30000.0,71.5,2032.5,12606.0,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-11310.1
2030-12-21 06:00:00,4843.0,30000.0,71.5,515.8,3198.8,3447.7,1726.4,3352.3,2202.7,12000.0,33145.4,0.0,13654.2,0.0,-0.0,-0.0
2030-12-21 12:00:00,4843.0,30000.0,71.5,1169.8,7255.2,4143.8,2075.0,4029.2,2202.7,12000.0,27493.1,0.0,0.0,0.0,-0.0,-0.0
2030-12-21 18:00:00,4843.0,30000.0,71.5,2275.9,14115.2,0.0,0.0,0.0,2202.7,12000.0,18630.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-22 00:00:00,4843.0,30000.0,71.5,2866.8,17780.1,0.0,0.0,0.0,2202.7,12000.0,15186.2,0.0,0.0,0.0,-0.0,-1419.3
2030-12-22 06:00:00,4843.0,30000.0,71.5,3086.7,19144.2,2683.7,1343.9,2609.5,2202.7,12000.0,26629.2,0.0,0.0,0.0,-0.0,-0.0
2030-12-22 12:00:00,4843.0,30000.0,71.5,2894.8,17953.8,2437.9,1220.8,2370.5,2202.7,12000.0,16171.6,0.0,0.0,0.0,-0.0,-0.0
2030-12-22 18:00:00,4843.0,30000.0,71.5,3247.6,20141.6,0.0,0.0,0.0,2202.7,12000.0,10378.5,0.0,0.0,0.0,-0.0,-0.0
2030-12-23 00:00:00,4843.0,30000.0,71.5,2734.9,16962.4,0.0,0.0,0.0,2202.7,12000.0,14787.5,0.0,0.0,0.0,-0.0,-0.0
2030-12-23 06:00:00,4843.0,30000.0,71.5,2170.1,13459.3,3925.8,1965.8,3817.2,2202.7,12000.0,33145.4,0.0,1280.9,0.0,-0.0,-0.0
2030-12-23 12:00:00,4843.0,30000.0,71.5,913.5,5665.5,4671.8,2339.4,4542.6,2202.7,12000.0,28616.7,0.0,0.0,0.0,-0.0,-0.0
2030-12-23 18:00:00,4843.0,30000.0,71.5,3300.4,20469.3,0.0,0.0,0.0,2202.7,12000.0,11598.1,0.0,0.0,0.0,-0.0,-0.0
2030-12-24 00:00:00,4843.0,30000.0,71.5,5328.1,33045.1,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-3193.6,-1054.2
2030-12-24 06:00:00,4843.0,30000.0,71.5,6803.7,42196.9,2681.2,1342.6,2607.0,2202.7,12000.0,0.0,0.0,951.4,0.0,-0.0,-0.0
2030-12-24 12:00:00,4843.0,30000.0,71.5,7271.2,45096.5,4003.4,2004.7,3892.7,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-0.0
2030-12-24 18:00:00,4843.0,30000.0,71.5,8169.9,50670.1,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-7422.0
2030-12-25 00:00:00,4843.0,30000.0,71.5,7844.1,48649.8,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-4339.5
2030-12-25 06:00:00,4843.0,30000.0,71.5,8238.9,51098.4,2489.1,1246.4,2420.3,2202.7,12000.0,0.0,0.0,7313.6,0.0,-19812.0,-0.0
2030-12-25 12:00:00,4843.0,30000.0,71.5,8443.8,52369.2,2963.8,1484.1,2881.8,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-8786.6
2030-12-25 18:00:00,4843.0,30000.0,71.5,8317.4,51585.5,0.0,0.0,0.0,2202.7,3793.1,0.0,0.0,0.0,0.0,-19812.0,-655.9
2030-12-26 00:00:00,4843.0,30000.0,71.5,7633.0,47340.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-3385.4
2030-12-26 06:00:00,4843.0,30000.0,71.5,8121.7,50371.7,1017.9,509.7,989.7,2202.7,12000.0,0.0,0.0,0.0,0.0,-8528.9,-0.0
2030-12-26 12:00:00,4843.0,30000.0,71.5,7151.4,44353.5,947.4,474.4,921.2,2202.7,12000.0,0.0,0.0,0.0,0.0,-13987.1,-0.0
2030-12-26 18:00:00,4843.0,30000.0,71.5,4347.1,26960.8,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-177.0,-0.0
2030-12-27 00:00:00,4843.0,30000.0,71.5,1780.8,11044.8,0.0,0.0,0.0,2202.7,12000.0,0.0,19474.1,0.0,0.0,-0.0,-0.0
2030-12-27 06:00:00,4843.0,30000.0,71.5,1501.6,9313.1,3056.6,1530.6,2972.1,2202.7,12000.0,33145.4,2493.0,3823.6,0.0,-0.0,-0.0
2030-12-27 12:00:00,4843.0,30000.0,71.5,842.0,5221.8,3981.3,1993.6,3871.2,2202.7,12000.0,0.0,19812.0,8813.7,0.0,-0.0,-0.0
2030-12-27 18:00:00,4843.0,30000.0,71.5,2643.5,16395.2,0.0,0.0,0.0,2202.7,12000.0,14517.5,0.0,0.0,0.0,-0.0,-0.0
2030-12-28 00:00:00,4843.0,30000.0,71.5,4261.3,26429.0,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,2241.0,0.0,-0.0,-0.0
2030-12-28 06:00:00,4843.0,30000.0,71.5,5605.8,34767.8,2645.6,1324.8,2572.4,2202.7,12000.0,0.0,8680.0,0.0,0.0,-0.0,-0.0
2030-12-28 12:00:00,4843.0,30000.0,71.5,6194.8,38420.4,3783.1,1894.3,3678.4,2202.7,12000.0,0.0,0.0,0.0,0.0,-5247.3,-5844.4
2030-12-28 18:00:00,4843.0,30000.0,71.5,5967.5,37010.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-10641.3
2030-12-29 00:00:00,4843.0,30000.0,71.5,4506.1,27947.2,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-665.2,-0.0
2030-12-29 06:00:00,4843.0,30000.0,71.5,2337.0,14494.5,1376.3,689.2,1338.2,2202.7,12000.0,33048.2,0.0,0.0,0.0,-0.0,-0.0
2030-12-29 12:00:00,4843.0,30000.0,71.5,1834.1,11375.2,1385.7,693.9,1347.4,2202.7,12000.0,20470.4,4364.7,0.0,0.0,-0.0,-0.0
2030-12-29 18:00:00,4843.0,30000.0,71.5,2613.0,16205.9,0.0,0.0,0.0,2202.7,12000.0,0.0,13595.0,0.0,0.0,-0.0,-0.0
2030-12-30 00:00:00,4843.0,30000.0,71.5,2967.2,18402.8,0.0,0.0,0.0,2202.7,12000.0,11752.0,0.0,0.0,0.0,-0.0,-0.0
2030-12-30 06:00:00,4843.0,30000.0,71.5,1716.9,10648.7,3321.1,1663.0,3229.2,2202.7,12000.0,2699.9,19812.0,14878.3,0.0,-0.0,-0.0
2030-12-30 12:00:00,4843.0,30000.0,71.5,889.9,5519.4,4479.0,2242.8,4355.1,2202.7,12000.0,8234.9,19812.0,0.0,0.0,-0.0,-0.0
2030-12-30 18:00:00,4843.0,30000.0,71.5,1005.2,6234.3,0.0,0.0,0.0,2202.7,12000.0,7741.1,19812.0,0.0,0.0,-0.0,-0.0
2030-12-31 00:00:00,4843.0,30000.0,71.5,767.4,4759.2,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-4632.3
2030-12-31 06:00:00,4843.0,30000.0,71.5,878.7,5449.5,3153.7,1579.2,3066.5,2202.7,12000.0,33145.4,0.0,4180.7,5636.4,-0.0,-0.0
2030-12-31 12:00:00,4843.0,30000.0,71.5,1595.5,9895.4,3662.2,1833.8,3560.9,2202.7,12000.0,22673.8,0.0,0.0,0.0,-0.0,-0.0
2030-12-31 18:00:00,4843.0,30000.0,71.5,2765.8,17153.6,0.0,0.0,0.0,2202.7,12000.0,12998.7,0.0,0.0,0.0,-0.0,-0.0
2031-01-01 00:00:00,5933.7,30000.0,71.5,4398.1,27277.5,0.0,0.0,0.0,2202.7,12000.0,7477.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-01 06:00:00,5933.7,30000.0,71.5,4042.2,25070.2,4782.3,2394.7,4650.1,2202.7,12000.0,17448.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-01 12:00:00,5933.7,30000.0,71.5,3608.7,22381.3,4862.8,2435.0,4728.3,2202.7,12000.0,24449.4,0.0,0.0,0.0,-0.0,-16485.7
2031-01-01 18:00:00,5933.7,30000.0,71.5,2961.9,18369.7,0.0,0.0,0.0,2202.7,12000.0,15192.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-02 00:00:00,5933.7,30000.0,71.5,1415.3,8777.9,0.0,0.0,0.0,2202.7,12000.0,28886.5,0.0,0.0,0.0,-0.0,-0.0
2031-01-02 06:00:00,5933.7,30000.0,71.5,751.3,4659.9,1334.9,668.4,1298.0,2202.7,12000.0,33145.4,0.0,14878.3,11961.2,-0.0,-0.0
2031-01-02 12:00:00,5933.7,30000.0,71.5,1723.9,10691.9,2725.1,1364.6,2649.7,2202.7,12000.0,33145.4,0.0,0.0,2310.6,-0.0,-0.0
2031-01-02 18:00:00,5933.7,30000.0,71.5,2761.2,17125.0,0.0,0.0,0.0,2202.7,12000.0,21899.1,0.0,0.0,0.0,-0.0,-0.0
2031-01-03 00:00:00,5933.7,30000.0,71.5,2122.8,13165.8,0.0,0.0,0.0,2202.7,12000.0,28792.4,0.0,0.0,0.0,-0.0,-1905.2
2031-01-03 06:00:00,5933.7,30000.0,71.5,3308.6,20520.5,4534.4,2270.6,4409.0,2202.7,12000.0,33145.4,0.0,1719.5,0.0,-0.0,-0.0
2031-01-03 12:00:00,5933.7,30000.0,71.5,5382.0,33379.7,2728.4,1366.2,2652.9,2202.7,12000.0,10016.8,0.0,0.0,0.0,-0.0,-0.0
2031-01-03 18:00:00,5933.7,30000.0,71.5,6867.6,42593.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-8089.0
2031-01-04 00:00:00,5933.7,30000.0,71.5,7428.9,46074.9,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-6599.5,-5903.7
2031-01-04 06:00:00,5933.7,30000.0,71.5,7369.5,45706.5,1400.1,701.1,1361.4,2202.7,12000.0,0.0,0.0,12628.4,0.0,-0.0,-0.0
2031-01-04 12:00:00,5933.7,30000.0,71.5,7346.5,45563.4,1698.7,850.6,1651.7,2202.7,12000.0,0.0,0.0,0.0,0.0,-2780.5,-0.0
2031-01-04 18:00:00,5933.7,30000.0,71.5,7215.2,44749.2,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-11517.4
2031-01-05 00:00:00,5933.7,30000.0,71.5,8409.4,52155.7,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-19812.0,-971.7
2031-01-05 06:00:00,5933.7,30000.0,71.5,7580.4,47014.3,2153.5,1078.3,2093.9,2202.7,12000.0,0.0,0.0,3819.1,0.0,-0.0,-0.0
2031-01-05 12:00:00,5933.7,30000.0,71.5,7767.1,48172.5,2191.6,1097.4,2131.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-2960.5,-8228.2
2031-01-05 18:00:00,5933.7,30000.0,71.5,6391.9,39643.3,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-8336.8,-0.0
2031-01-06 00:00:00,5933.7,30000.0,71.5,5200.7,32255.4,0.0,0.0,0.0,2202.7,12000.0,0.0,478.1,0.0,0.0,-0.0,-0.0
2031-01-06 06:00:00,5933.7,30000.0,71.5,3224.6,19999.4,1957.7,980.3,1903.5,2202.7,12000.0,2285.4,19812.0,10805.2,0.0,-0.0,-0.0
2031-01-06 12:00:00,5933.7,30000.0,71.5,3943.0,24454.9,2032.2,1017.6,1976.0,2202.7,12000.0,0.0,10075.0,4073.1,0.0,-0.0,-0.0
2031-01-06 18:00:00,5933.7,30000.0,71.5,7263.6,45049.4,0.0,0.0,0.0,2202.7,12000.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-07 00:00:00,5933.7,30000.0,71.5,5783.4,35868.8,0.0,0.0,0.0,2202.7,12000.0,23815.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-07 06:00:00,5933.7,30000.0,71.5,2276.2,14117.3,2341.8,1172.6,2277.0,2202.7,12000.0,33145.4,0.0,0.0,43928.4,-0.0,-0.0
2031-01-07 12:00:00,5933.7,30000.0,71.5,1184.1,7343.9,3211.3,1608.1,3122.5,2202.7,12000.0,33145.4,0.0,0.0,33622.5,-0.0,-0.0
2031-01-07 18:00:00,5933.7,30000.0,71.5,519.3,3221.0,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,5799.4,-0.0,-0.0
2031-01-08 00:00:00,5933.7,30000.0,71.5,203.0,1259.0,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,8244.8,-0.0,-0.0
2031-01-08 06:00:00,5933.7,30000.0,71.5,446.5,2769.3,1620.8,811.6,1575.9,2202.7,12000.0,33145.4,0.0,0.0,34596.5,-0.0,-0.0
2031-01-08 12:00:00,5933.7,30000.0,71.5,733.4,4548.6,2494.7,1249.2,2425.7,2202.7,12000.0,33145.4,0.0,0.0,13934.8,-0.0,-0.0
2031-01-08 18:00:00,5933.7,30000.0,71.5,1626.4,10086.9,0.0,0.0,0.0,2202.7,12000.0,31631.5,0.0,0.0,0.0,-0.0,-0.0
2031-01-09 00:00:00,5933.7,30000.0,71.5,2987.7,18529.9,0.0,0.0,0.0,2202.7,12000.0,21621.6,0.0,0.0,0.0,-0.0,-0.0
2031-01-09 06:00:00,5933.7,30000.0,71.5,1352.5,8388.2,3368.4,1686.7,3275.2,2202.7,12000.0,33145.4,0.0,0.0,23364.6,-0.0,-0.0
2031-01-09 12:00:00,5933.7,30000.0,71.5,498.2,3089.7,3839.6,1922.7,3733.4,2202.7,12000.0,33145.4,0.0,0.0,11706.1,-0.0,-0.0
2031-01-09 18:00:00,5933.7,30000.0,71.5,2886.1,17899.7,0.0,0.0,0.0,2202.7,12000.0,22847.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-10 00:00:00,5933.7,30000.0,71.5,3424.1,21236.8,0.0,0.0,0.0,2202.7,12000.0,18677.1,0.0,0.0,0.0,-0.0,-0.0
2031-01-10 06:00:00,5933.7,30000.0,71.5,2457.1,15239.0,2565.6,1284.7,2494.6,2202.7,12000.0,33145.4,0.0,0.0,17919.4,-0.0,-0.0
2031-01-10 12:00:00,5933.7,30000.0,71.5,2659.0,16491.3,2440.6,1222.1,2373.1,2202.7,12000.0,33145.4,0.0,0.0,1405.9,-0.0,-0.0
2031-01-10 18:00:00,5933.7,30000.0,71.5,3793.2,23526.0,0.0,0.0,0.0,2202.7,12000.0,16294.7,0.0,0.0,0.0,-0.0,-0.0
2031-01-11 00:00:00,5933.7,30000.0,71.5,2463.9,15281.3,0.0,0.0,0.0,2202.7,12000.0,26109.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-11 06:00:00,5933.7,30000.0,71.5,2864.5,17765.9,2801.3,1402.7,2723.8,2202.7,12000.0,33145.4,0.0,0.0,13702.3,-0.0,-0.0
2031-01-11 12:00:00,5933.7,30000.0,71.5,4932.4,30591.2,3971.2,1988.6,3861.4,2202.7,12000.0,12227.9,0.0,0.0,0.0,-0.0,-0.0
2031-01-11 18:00:00,5933.7,30000.0,71.5,4209.5,26107.8,0.0,0.0,0.0,2202.7,12000.0,13448.2,0.0,0.0,0.0,-0.0,-0.0
2031-01-12 00:00:00,5933.7,30000.0,71.5,2039.9,12651.6,0.0,0.0,0.0,2202.7,12000.0,28480.9,0.0,0.0,0.0,-0.0,-0.0
2031-01-12 06:00:00,5933.7,30000.0,71.5,1032.7,6405.1,3123.9,1564.3,3037.5,2202.7,12000.0,33145.4,0.0,0.0,18632.4,-0.0,-0.0
2031-01-12 12:00:00,5933.7,30000.0,71.5,1132.6,7024.5,3182.7,1593.7,3094.7,2202.7,12000.0,33145.4,0.0,0.0,3058.9,-0.0,-0.0
2031-01-12 18:00:00,5933.7,30000.0,71.5,905.1,5613.2,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,841.6,-0.0,-0.0
2031-01-13 00:00:00,5933.7,30000.0,71.5,315.8,1958.4,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,5595.9,-0.0,-0.0
2031-01-13 06:00:00,5933.7,30000.0,71.5,363.8,2256.1,1836.1,919.4,1785.3,2202.7,12000.0,33145.4,0.0,0.0,23068.3,-0.0,-0.0
2031-01-13 12:00:00,5933.7,30000.0,71.5,1237.1,7672.4,2479.2,1241.4,2410.6,2202.7,12000.0,33145.4,0.0,0.0,1150.8,-0.0,-0.0
2031-01-13 18:00:00,5933.7,30000.0,71.5,2259.9,14016.4,0.0,0.0,0.0,2202.7,12000.0,23900.0,0.0,0.0,0.0,-0.0,-0.0
2031-01-14 00:00:00,5933.7,30000.0,71.5,2351.8,14586.3,0.0,0.0,0.0,2202.7,12000.0,33145.4,0.0,0.0,0.0,-0.0,-6157.0
