Time,Hydro|Run of River,Nuclear,Coal|Hard coal|w/o CCS,Wind|Onshore|Avg,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Solar|PV|Rooftop|Commercial,Biomass|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Oil|w/o CCS,Hydro|Reservoir,Hydro|Pumped Storage,Battery|Lithium-Ion,SlackUnit,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion_PUMP
2030-09-27 12:00:00,3019.7,240000.0,10700.2,1087.1,59775.0,49226.5,27551.5,69817.2,2814.8,0.0,0.0,23.7,35816.0,0.0,0.0,0.0,-0.0,-0.0
2030-09-27 18:00:00,3019.7,240000.0,10700.2,1231.4,0.5,0.4,0.2,0.6,2814.8,84000.3,0.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-09-28 00:00:00,3019.7,240000.0,10700.2,1313.5,0.0,0.0,0.0,0.0,2814.8,0.0,0.0,23.7,19566.1,0.0,0.0,0.0,-0.0,-0.0
2030-09-28 06:00:00,3019.7,240000.0,10700.2,1304.5,50088.8,41249.6,23086.9,58503.7,2814.8,0.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-15005.0
2030-09-28 12:00:00,3019.7,240000.0,10700.2,2519.4,51122.6,42101.0,23563.5,59711.2,2814.8,0.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-15496.8
2030-09-28 18:00:00,3019.7,240000.0,10700.2,3517.8,0.0,0.0,0.0,0.0,2814.8,14333.8,0.0,23.7,36000.0,0.0,27527.9,0.0,-0.0,-0.0
2030-09-29 00:00:00,3019.7,240000.0,10700.2,4479.9,0.0,0.0,0.0,0.0,2814.8,0.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-12723.4
2030-09-29 06:00:00,3019.7,240000.0,10700.2,4483.5,22035.0,18146.4,10156.4,25736.8,2814.8,0.0,0.0,23.7,19952.3,0.0,0.0,0.0,-0.0,-0.0
2030-09-29 12:00:00,3019.7,240000.0,10700.2,6564.6,20680.5,17031.0,9532.1,24154.8,2814.8,0.0,0.0,23.7,31906.5,0.0,11482.9,0.0,-0.0,-0.0
2030-09-29 18:00:00,3019.7,240000.0,10700.2,6270.8,0.0,0.0,0.0,0.0,2814.8,20677.3,0.0,23.7,33876.6,0.0,0.0,0.0,-0.0,-0.0
2030-09-30 00:00:00,3019.7,240000.0,10700.2,7234.3,0.0,0.0,0.0,0.0,2814.8,0.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-14529.6
2030-09-30 06:00:00,3019.7,240000.0,10700.2,10083.2,26556.1,21869.7,12240.2,31017.5,2814.8,46393.7,0.0,23.7,36000.0,0.0,13113.0,0.0,-0.0,-0.0
2030-09-30 12:00:00,3019.7,240000.0,10700.2,12932.1,37494.2,30877.6,17281.9,43793.2,2814.8,66417.8,0.0,23.7,7855.4,0.0,0.0,0.0,-0.0,-0.0
2030-09-30 18:00:00,3019.7,240000.0,10700.2,9752.0,0.0,0.0,0.0,0.0,2814.8,76058.0,0.0,23.7,21927.7,0.0,0.0,0.0,-0.0,-0.0
2030-10-01 00:00:00,3200.6,240000.0,10700.2,12724.9,0.0,0.0,0.0,0.0,2814.8,90000.0,0.0,23.7,16214.8,0.0,0.0,0.0,-35524.3,-64634.8
2030-10-01 06:00:00,3200.6,240000.0,10700.2,12008.8,52178.3,42970.3,24050.0,60944.2,2814.8,66229.8,0.0,23.7,16214.8,0.0,0.0,0.0,-35524.3,-18876.3
2030-10-01 12:00:00,3200.6,240000.0,10700.2,13470.7,55487.3,45695.4,25575.2,64809.1,2814.8,90000.0,0.0,23.7,16214.8,0.0,0.0,0.0,-35524.3,-31209.4
2030-10-01 18:00:00,3200.6,240000.0,10700.2,7900.0,0.0,0.0,0.0,0.0,2814.8,90000.0,75162.7,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-02 00:00:00,3200.6,240000.0,10700.2,4436.8,0.0,0.0,0.0,0.0,2814.8,90000.0,127780.1,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-02 06:00:00,3200.6,240000.0,10700.2,2950.4,46700.7,38459.4,21525.3,54546.4,2814.8,90000.0,150000.0,23.7,36000.0,0.0,42757.6,0.0,-0.0,-0.0
2030-10-02 12:00:00,3200.6,240000.0,10700.2,3397.3,53438.7,44008.4,24631.0,62416.4,2814.8,90000.0,38162.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-02 18:00:00,3200.6,240000.0,10700.2,7154.6,0.0,0.0,0.0,0.0,2814.8,90000.0,103851.4,23.7,9074.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-03 00:00:00,3200.6,240000.0,10700.2,10023.5,0.0,0.0,0.0,0.0,2814.8,90000.0,86227.2,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-03 06:00:00,3200.6,240000.0,10700.2,9821.2,47539.0,39149.8,21911.7,55525.5,2814.8,90000.0,150000.0,23.7,36000.0,35524.3,1888.4,0.0,-0.0,-0.0
2030-10-03 12:00:00,3200.6,240000.0,10700.2,5137.5,49241.0,40551.4,22696.2,57513.4,2814.8,90000.0,18619.3,23.7,30792.6,0.0,0.0,0.0,-0.0,-0.0
2030-10-03 18:00:00,3200.6,240000.0,10700.2,7708.2,0.0,0.0,0.0,0.0,2814.8,90000.0,108604.9,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-04 00:00:00,3200.6,240000.0,10700.2,8620.2,0.0,0.0,0.0,0.0,2814.8,90000.0,86135.1,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-04 06:00:00,3200.6,240000.0,10700.2,7137.0,42078.5,34652.9,19394.8,49147.6,2814.8,90000.0,150000.0,23.7,36000.0,35524.3,17146.4,0.0,-0.0,-0.0
2030-10-04 12:00:00,3200.6,240000.0,10700.2,5025.7,45739.6,37667.9,21082.3,53423.9,2814.8,90000.0,53201.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-04 18:00:00,3200.6,240000.0,10700.2,6175.0,0.0,0.0,0.0,0.0,2814.8,90000.0,106864.4,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 00:00:00,3200.6,240000.0,10700.2,7424.4,0.0,0.0,0.0,0.0,2814.8,90000.0,116375.3,23.7,0.0,0.0,0.0,0.0,-0.0,-5902.2
2030-10-05 06:00:00,3200.6,240000.0,10700.2,6617.7,22230.1,18307.2,10246.3,25964.8,2814.8,90000.0,150000.0,23.7,36000.0,8876.4,47069.6,0.0,-0.0,-0.0
2030-10-05 12:00:00,3200.6,240000.0,10700.2,4814.3,24954.4,20550.7,11502.0,29146.7,2814.8,90000.0,45872.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-05 18:00:00,3200.6,240000.0,10700.2,6988.1,0.0,0.0,0.0,0.0,2814.8,90000.0,64706.6,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-06 00:00:00,3200.6,240000.0,10700.2,6200.0,0.0,0.0,0.0,0.0,2814.8,90000.0,81135.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-06 06:00:00,3200.6,240000.0,10700.2,5090.0,29242.2,24081.8,13478.3,34154.8,2814.8,90000.0,145928.9,23.7,16214.8,0.0,0.0,0.0,-0.0,-0.0
2030-10-06 12:00:00,3200.6,240000.0,10700.2,4210.7,31786.3,26176.9,14650.9,37126.3,2814.8,90000.0,52734.1,23.7,32429.6,0.0,0.0,0.0,-0.0,-96638.3
2030-10-06 18:00:00,3200.6,240000.0,10700.2,4802.3,0.0,0.0,0.0,0.0,2814.8,90000.0,50579.6,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-07 00:00:00,3200.6,240000.0,10700.2,4055.7,0.0,0.0,0.0,0.0,2814.8,90000.0,77720.7,23.7,16214.8,0.0,0.0,0.0,-0.0,-0.0
2030-10-07 06:00:00,3200.6,240000.0,10700.2,3546.1,30088.5,24778.8,13868.4,35143.4,2814.8,90000.0,150000.0,23.7,36000.0,0.0,87216.0,0.0,-0.0,-0.0
2030-10-07 12:00:00,3200.6,240000.0,10700.2,3432.8,30166.8,24843.3,13904.5,35234.8,2814.8,90000.0,110890.5,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-07 18:00:00,3200.6,240000.0,10700.2,3195.6,0.0,0.0,0.0,0.0,2814.8,90000.0,94606.6,23.7,12644.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-08 00:00:00,3200.6,240000.0,10700.2,3006.8,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-65212.2
2030-10-08 06:00:00,3200.6,240000.0,10700.2,2922.4,29475.7,24274.1,13585.9,34427.6,2814.8,90000.0,150000.0,23.7,36000.0,0.0,58854.0,39128.2,-0.0,-0.0
2030-10-08 12:00:00,3200.6,240000.0,10700.2,3440.7,31688.3,26096.3,14605.8,37011.9,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-43354.4
2030-10-08 18:00:00,3200.6,240000.0,10700.2,2078.1,0.0,0.0,0.0,0.0,2814.8,90000.0,122944.4,23.7,0.0,0.0,0.0,0.0,-0.0,-7802.7
2030-10-09 00:00:00,3200.6,240000.0,10700.2,1975.5,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,185.8,0.0,0.0,0.0,-0.0,-23799.0
2030-10-09 06:00:00,3200.6,240000.0,10700.2,2651.4,40662.3,33486.6,18742.1,47493.5,2814.8,90000.0,150000.0,23.7,36000.0,0.0,67647.8,0.0,-0.0,-0.0
2030-10-09 12:00:00,3200.6,240000.0,10700.2,3095.3,45106.2,37146.3,20790.4,52684.0,2814.8,90000.0,72923.3,23.7,7311.5,0.0,0.0,0.0,-0.0,-18972.1
2030-10-09 18:00:00,3200.6,240000.0,10700.2,2000.1,0.0,0.0,0.0,0.0,2814.8,90000.0,115043.0,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-10 00:00:00,3200.6,240000.0,10700.2,1879.8,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-59688.1
2030-10-10 06:00:00,3200.6,240000.0,10700.2,2805.8,38266.6,31513.7,17637.8,44695.3,2814.8,90000.0,150000.0,23.7,36000.0,0.0,70990.8,0.0,-0.0,-0.0
2030-10-10 12:00:00,3200.6,240000.0,10700.2,7065.1,40194.1,33101.0,18526.3,46946.6,2814.8,90000.0,78498.4,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-10 18:00:00,3200.6,240000.0,10700.2,9486.5,0.0,0.0,0.0,0.0,2814.8,90000.0,104083.2,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-11 00:00:00,3200.6,240000.0,10700.2,9828.9,0.0,0.0,0.0,0.0,2814.8,90000.0,123676.7,23.7,30547.3,0.0,0.0,0.0,-0.0,-39526.7
2030-10-11 06:00:00,3200.6,240000.0,10700.2,6828.2,46646.2,38414.5,21500.2,54482.7,2814.8,90000.0,150000.0,23.7,36000.0,0.0,35672.8,0.0,-0.0,-0.0
2030-10-11 12:00:00,3200.6,240000.0,10700.2,5265.1,55046.9,45332.8,25372.2,64294.8,2814.8,90000.0,0.0,23.7,15089.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-11 18:00:00,3200.6,240000.0,10700.2,2838.5,0.0,0.0,0.0,0.0,2814.8,90000.0,106632.3,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 00:00:00,3200.6,240000.0,10700.2,5363.1,0.0,0.0,0.0,0.0,2814.8,90000.0,105699.6,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 06:00:00,3200.6,240000.0,10700.2,8294.0,39405.1,32451.2,18162.6,46025.1,2814.8,90000.0,150000.0,23.7,26921.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-12 12:00:00,3200.6,240000.0,10700.2,5997.3,52300.4,43070.9,24106.3,61086.8,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-53798.5
2030-10-12 18:00:00,3200.6,240000.0,10700.2,2561.0,0.0,0.0,0.0,0.0,2814.8,90000.0,7617.4,23.7,36000.0,0.0,19883.4,0.0,-0.0,-0.0
2030-10-13 00:00:00,3200.6,240000.0,10700.2,1983.0,0.0,0.0,0.0,0.0,2814.8,90000.0,78899.2,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-13 06:00:00,3200.6,240000.0,10700.2,1177.9,41828.2,34446.7,19279.5,48855.3,2814.8,90000.0,118601.2,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-13 12:00:00,3200.6,240000.0,10700.2,1129.8,45714.1,37646.9,21070.6,53394.0,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-57636.1
2030-10-13 18:00:00,3200.6,240000.0,10700.2,1450.2,0.0,0.0,0.0,0.0,2814.8,90000.0,36034.8,23.7,14437.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-14 00:00:00,3200.6,240000.0,10700.2,1090.8,0.0,0.0,0.0,0.0,2814.8,90000.0,76455.4,23.7,14437.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-14 06:00:00,3200.6,240000.0,10700.2,570.2,29461.3,24262.2,13579.3,34410.7,2814.8,90000.0,150000.0,23.7,36000.0,0.0,80686.2,0.0,-0.0,-0.0
2030-10-14 12:00:00,3200.6,240000.0,10700.2,846.1,34824.9,28679.3,16051.5,40675.4,2814.8,90000.0,87219.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-14 18:00:00,3200.6,240000.0,10700.2,793.9,0.0,0.0,0.0,0.0,2814.8,90000.0,101811.0,23.7,7311.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-15 00:00:00,3200.6,240000.0,10700.2,943.1,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-62524.5
2030-10-15 06:00:00,3200.6,240000.0,10700.2,1551.9,29691.0,24451.4,13685.2,34679.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,56428.3,46402.1,-0.0,-0.0
2030-10-15 12:00:00,3200.6,240000.0,10700.2,2800.6,31004.3,25533.0,14290.5,36213.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-39118.7
2030-10-15 18:00:00,3200.6,240000.0,10700.2,4776.0,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-36959.7
2030-10-16 00:00:00,3200.6,240000.0,10700.2,11033.0,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-31545.7
2030-10-16 06:00:00,3200.6,240000.0,10700.2,18555.9,48541.6,39975.5,22373.8,56696.6,2814.8,90000.0,150000.0,23.7,36000.0,0.0,24816.8,0.0,-0.0,-0.0
2030-10-16 12:00:00,3200.6,240000.0,10700.2,23025.1,57080.8,47007.7,26309.7,66670.3,2814.8,90000.0,37960.7,23.7,0.0,0.0,0.0,0.0,-0.0,-34594.2
2030-10-16 18:00:00,3200.6,240000.0,10700.2,17726.3,0.0,0.0,0.0,0.0,2814.8,90000.0,100317.4,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 00:00:00,3200.6,240000.0,10700.2,14491.8,0.0,0.0,0.0,0.0,2814.8,90000.0,105346.7,23.7,10122.3,0.0,0.0,0.0,-0.0,-0.0
2030-10-17 06:00:00,3200.6,240000.0,10700.2,9641.5,53959.9,44437.6,24871.2,63025.1,2814.8,90000.0,150000.0,23.7,36000.0,0.0,11445.4,0.0,-0.0,-0.0
2030-10-17 12:00:00,3200.6,240000.0,10700.2,9313.8,62435.1,51417.1,28777.6,72924.1,2814.8,90000.0,0.0,23.7,10533.4,0.0,0.0,0.0,-0.0,-12681.9
2030-10-17 18:00:00,3200.6,240000.0,10700.2,6245.7,0.0,0.0,0.0,0.0,2814.8,90000.0,113780.6,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-18 00:00:00,3200.6,240000.0,10700.2,3699.5,0.0,0.0,0.0,0.0,2814.8,90000.0,122604.3,23.7,5965.4,0.0,0.0,0.0,-0.0,-0.0
2030-10-18 06:00:00,3200.6,240000.0,10700.2,1472.2,49944.4,41130.7,23020.4,58335.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,28432.5,0.0,-0.0,-0.0
2030-10-18 12:00:00,3200.6,240000.0,10700.2,712.7,54384.4,44787.1,25066.9,63520.9,2814.8,90000.0,0.0,23.7,31252.6,0.0,0.0,0.0,-0.0,-2664.1
2030-10-18 18:00:00,3200.6,240000.0,10700.2,1127.8,0.0,0.0,0.0,0.0,2814.8,90000.0,117347.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 00:00:00,3200.6,240000.0,10700.2,1238.6,0.0,0.0,0.0,0.0,2814.8,90000.0,116686.5,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-19 06:00:00,3200.6,240000.0,10700.2,2084.8,36874.9,30367.5,16996.4,43069.8,2814.8,90000.0,150000.0,23.7,36000.0,0.0,5948.8,0.0,-0.0,-0.0
2030-10-19 12:00:00,3200.6,240000.0,10700.2,3488.1,41181.4,33914.1,18981.4,48099.9,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-8536.7
2030-10-19 18:00:00,3200.6,240000.0,10700.2,5413.1,0.0,0.0,0.0,0.0,2814.8,90000.0,68291.9,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 00:00:00,3200.6,240000.0,10700.2,5497.7,0.0,0.0,0.0,0.0,2814.8,90000.0,63025.2,23.7,20076.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 06:00:00,3200.6,240000.0,10700.2,5055.4,29994.4,24701.3,13825.0,35033.5,2814.8,90000.0,150000.0,23.7,7918.2,0.0,0.0,0.0,-0.0,-0.0
2030-10-20 12:00:00,3200.6,240000.0,10700.2,3741.7,31247.4,25733.2,14402.6,36497.0,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-9523.3
2030-10-20 18:00:00,3200.6,240000.0,10700.2,3839.1,0.0,0.0,0.0,0.0,2814.8,90000.0,20076.5,23.7,29623.5,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 00:00:00,3200.6,240000.0,10700.2,3400.0,0.0,0.0,0.0,0.0,2814.8,90000.0,92600.9,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 06:00:00,3200.6,240000.0,10700.2,2449.9,28675.5,23615.1,13217.1,33493.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,87857.5,0.0,-0.0,-0.0
2030-10-21 12:00:00,3200.6,240000.0,10700.2,2052.5,30708.8,25289.6,14154.3,35867.9,2814.8,90000.0,106497.4,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-21 18:00:00,3200.6,240000.0,10700.2,2954.9,0.0,0.0,0.0,0.0,2814.8,90000.0,107370.3,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-22 00:00:00,3200.6,240000.0,10700.2,2848.7,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-61562.2
2030-10-22 06:00:00,3200.6,240000.0,10700.2,2699.9,34044.4,28036.6,15691.8,39763.8,2814.8,90000.0,150000.0,23.7,36000.0,0.0,55559.9,36891.5,-0.0,-0.0
2030-10-22 12:00:00,3200.6,240000.0,10700.2,2704.8,39522.9,32548.3,18216.9,46162.7,2814.8,90000.0,150000.0,23.7,26441.9,0.0,0.0,0.0,-0.0,-83115.7
2030-10-22 18:00:00,3200.6,240000.0,10700.2,3410.9,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-31604.8
2030-10-23 00:00:00,3200.6,240000.0,10700.2,4294.9,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,52.7,0.0,0.0,0.0,-21193.1,-0.0
2030-10-23 06:00:00,3200.6,240000.0,10700.2,4238.7,28808.8,23724.9,13278.5,33648.6,2814.8,90000.0,150000.0,23.7,36000.0,10074.6,103535.3,0.0,-0.0,-0.0
2030-10-23 12:00:00,3200.6,240000.0,10700.2,3793.8,29885.2,24611.4,13774.7,34905.9,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-55020.9
2030-10-23 18:00:00,3200.6,240000.0,10700.2,2720.4,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-31080.3
2030-10-24 00:00:00,3200.6,240000.0,10700.2,2357.2,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,7667.5,0.0,0.0,0.0,-0.0,-28619.3
2030-10-24 06:00:00,3200.6,240000.0,10700.2,1955.3,29084.1,23951.6,13405.4,33970.2,2814.8,90000.0,150000.0,23.7,36000.0,5819.3,103535.3,0.0,-0.0,-0.0
2030-10-24 12:00:00,3200.6,240000.0,10700.2,1352.3,36545.1,30095.9,16844.4,42684.6,2814.8,90000.0,136566.3,23.7,0.0,0.0,0.0,0.0,-0.0,-38768.8
2030-10-24 18:00:00,3200.6,240000.0,10700.2,1123.0,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,0.0,0.0,-0.0,-31935.9
2030-10-25 00:00:00,3200.6,240000.0,10700.2,1412.8,0.0,0.0,0.0,0.0,2814.8,90000.0,128526.4,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 06:00:00,3200.6,240000.0,10700.2,1586.2,39115.1,32212.4,18029.0,45686.4,2814.8,90000.0,150000.0,23.7,36000.0,0.0,63811.0,0.0,-0.0,-0.0
2030-10-25 12:00:00,3200.6,240000.0,10700.2,1402.1,47774.5,39343.7,22020.2,55800.6,2814.8,90000.0,49838.5,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-25 18:00:00,3200.6,240000.0,10700.2,2290.4,0.0,0.0,0.0,0.0,2814.8,90000.0,113526.3,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 00:00:00,3200.6,240000.0,10700.2,2034.2,0.0,0.0,0.0,0.0,2814.8,90000.0,119495.0,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 06:00:00,3200.6,240000.0,10700.2,1955.2,44793.2,36888.5,20646.1,52318.4,2814.8,90000.0,150000.0,23.7,19648.1,0.0,0.0,0.0,-0.0,-0.0
2030-10-26 12:00:00,3200.6,240000.0,10700.2,1497.8,52599.3,43317.1,24244.1,61435.9,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-38306.0
2030-10-26 18:00:00,3200.6,240000.0,10700.2,1297.2,0.0,0.0,0.0,0.0,2814.8,90000.0,74654.8,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-27 00:00:00,3200.6,240000.0,10700.2,1486.6,0.0,0.0,0.0,0.0,2814.8,90000.0,47063.5,23.7,0.0,0.0,31946.4,0.0,-0.0,-0.0
2030-10-27 06:00:00,3200.6,240000.0,10700.2,1074.1,39946.3,32897.0,18412.1,46657.3,2814.8,90000.0,116101.8,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-27 12:00:00,3200.6,240000.0,10700.2,1754.8,48026.0,39550.8,22136.2,56094.3,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-64515.2
2030-10-27 18:00:00,3200.6,240000.0,10700.2,2076.1,0.0,0.0,0.0,0.0,2814.8,90000.0,59816.1,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-28 00:00:00,3200.6,240000.0,10700.2,2159.8,0.0,0.0,0.0,0.0,2814.8,90000.0,84665.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-28 06:00:00,3200.6,240000.0,10700.2,1257.7,41104.5,33850.8,18945.9,48010.0,2814.8,90000.0,150000.0,23.7,0.0,0.0,60849.7,0.0,-0.0,-0.0
2030-10-28 12:00:00,3200.6,240000.0,10700.2,1389.8,51782.2,42644.2,23867.5,60481.6,2814.8,90000.0,35009.9,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-28 18:00:00,3200.6,240000.0,10700.2,1814.8,0.0,0.0,0.0,0.0,2814.8,90000.0,127347.7,23.7,0.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-29 00:00:00,3200.6,240000.0,10700.2,2048.7,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-69647.1
2030-10-29 06:00:00,3200.6,240000.0,10700.2,1160.1,31132.8,25638.8,14349.7,36363.1,2814.8,90000.0,150000.0,23.7,36000.0,0.0,62856.5,17038.6,-0.0,-0.0
2030-10-29 12:00:00,3200.6,240000.0,10700.2,1308.2,34200.4,28165.1,15763.7,39946.1,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-75087.1
2030-10-29 18:00:00,3200.6,240000.0,10700.2,2965.8,0.0,0.0,0.0,0.0,2814.8,90000.0,101956.5,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-30 00:00:00,3200.6,240000.0,10700.2,2719.5,0.0,0.0,0.0,0.0,2814.8,90000.0,113236.2,23.7,36000.0,0.0,0.0,0.0,-0.0,-27692.4
2030-10-30 06:00:00,3200.6,240000.0,10700.2,3288.5,27809.0,22901.5,12817.7,32480.9,2814.8,90000.0,150000.0,23.7,36000.0,0.0,92758.5,0.0,-0.0,-0.0
2030-10-30 12:00:00,3200.6,240000.0,10700.2,3366.8,29820.2,24557.8,13744.7,34830.0,2814.8,90000.0,131663.6,23.7,36000.0,0.0,0.0,0.0,-0.0,-42757.1
2030-10-30 18:00:00,3200.6,240000.0,10700.2,2812.8,0.0,0.0,0.0,0.0,2814.8,90000.0,101889.7,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-31 00:00:00,3200.6,240000.0,10700.2,1955.9,0.0,0.0,0.0,0.0,2814.8,90000.0,150000.0,23.7,36000.0,0.0,0.0,0.0,-0.0,-65816.6
2030-10-31 06:00:00,3200.6,240000.0,10700.2,2528.9,26075.0,21473.5,12018.5,30455.6,2814.8,90000.0,150000.0,23.7,36000.0,0.0,97987.8,0.0,-0.0,-0.0
2030-10-31 12:00:00,3200.6,240000.0,10700.2,1522.4,32320.7,26617.1,14897.3,37750.6,2814.8,90000.0,69006.7,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-10-31 18:00:00,3200.6,240000.0,10700.2,2017.2,0.0,0.0,0.0,0.0,2814.8,90000.0,87715.7,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 00:00:00,4058.3,240000.0,10700.2,2268.5,0.0,0.0,0.0,0.0,2814.8,90000.0,59472.1,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 06:00:00,4058.3,240000.0,10700.2,1077.6,34015.1,28012.4,15678.3,39729.6,2814.8,90000.0,97864.3,23.7,36000.0,0.0,0.0,0.0,-0.0,-0.0
2030-11-01 12:00:00,4058.3,240000.0,10700.2,726.5,37139.6,30585.5,17118.4,43379.0,2814.8,90000.0,0.0,23.7,0.0,0.0,0.0,0.0,-0.0,-24947.8
