Time,Hydro|Run of River,Nuclear,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Wind|Onshore|Avg,Wind|Onshore|Opt,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Solar|PV|Rooftop|Commercial,Biomass|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Oil|w/o CCS,Hydro|Reservoir,Hydro|Pumped Storage,Battery|Lithium-Ion,SlackUnit,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion_PUMP
2031-01-15 06:00:00,18752.7,304699.1,98675.7,32038.7,35252.3,61714.4,30398.3,81556.6,145679.2,19616.5,13060.7,34179.9,33397.3,0,502164.0,107352.2,51914.3,154884.3,0.0,0.0,0.0,-0.0,-47969.8
2031-01-15 12:00:00,18752.7,304699.1,98675.7,32038.7,40503.3,46696.0,26687.2,97843.3,141044.8,25334.3,22324.7,54799.5,29721.3,0,502164.0,57994.2,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-15 18:00:00,18752.7,304699.1,98675.7,32038.7,18371.4,28273.0,14067.2,92726.5,89807.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-46708.4,-8522.2
2031-01-16 00:00:00,18752.7,304699.1,98675.7,32038.7,8445.9,22594.0,14049.2,69319.4,56756.1,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-72903.2,-21480.4
2031-01-16 06:00:00,18752.7,304699.1,98675.7,32038.7,6108.9,14242.1,26103.6,54462.0,70307.0,11778.9,11524.5,29209.9,17934.7,0,502164.0,132000.0,51914.3,154884.3,72903.2,129817.2,0.0,-0.0,-0.0
2031-01-16 12:00:00,18752.7,304699.1,98675.7,32038.7,7214.8,12552.8,21290.5,45456.2,93460.3,15208.1,19019.1,45765.9,12838.1,0,502164.0,132000.0,51914.3,154884.3,71474.5,104267.3,0.0,-0.0,-0.0
2031-01-16 18:00:00,18752.7,304699.1,98675.7,32038.7,10621.8,16278.9,22421.6,31301.6,120536.9,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,7281.1,0.0,-0.0,-0.0
2031-01-17 00:00:00,18752.7,304699.1,98675.7,32038.7,18682.2,22848.8,24261.6,24282.6,109809.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,31277.1,0.0,-0.0,-0.0
2031-01-17 06:00:00,18752.7,304699.1,98675.7,32038.7,12433.2,28600.3,17543.6,35831.2,117388.5,12288.3,14301.6,37972.7,27241.5,0,502164.0,132000.0,51914.3,154884.3,0.0,230706.6,0.0,-0.0,-0.0
2031-01-17 12:00:00,18752.7,304699.1,98675.7,32038.7,46193.0,44257.5,27661.1,43483.1,123847.6,18060.6,25247.7,62211.0,21048.8,0,502164.0,132000.0,51914.3,154884.3,0.0,39197.5,0.0,-0.0,-0.0
2031-01-17 18:00:00,18752.7,304699.1,98675.7,32038.7,85005.4,71732.1,43811.3,47332.1,137553.3,0.0,0.0,0.0,0.0,0,502164.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-33042.3
2031-01-18 00:00:00,18752.7,304699.1,98675.7,32038.7,83935.4,83371.6,68953.2,35452.6,129257.5,0.0,0.0,0.0,0.0,0,502164.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-138054.3
2031-01-18 06:00:00,18752.7,304699.1,98675.7,32038.7,69843.5,84661.6,89525.2,33455.3,145096.9,20432.5,14109.3,36216.9,31822.8,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-54498.9
2031-01-18 12:00:00,18752.7,304699.1,98675.7,32038.7,74953.0,86963.5,101261.9,43033.0,140440.6,24113.6,18248.9,43723.4,23722.3,0,502164.0,50218.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-18 18:00:00,18752.7,304699.1,98675.7,32038.7,85911.9,99933.8,99952.9,45075.7,142544.7,0.0,0.0,0.0,0.0,0,502164.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-42407.2
2031-01-19 00:00:00,18752.7,304699.1,98675.7,32038.7,86490.1,107379.6,99505.1,30698.3,119894.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-85214.6
2031-01-19 06:00:00,18752.7,304699.1,98675.7,32038.7,73465.7,90157.3,107904.2,26220.2,131236.4,13730.7,9938.3,23943.6,14302.3,0,502164.0,132000.0,51914.3,154884.3,0.0,159574.1,0.0,-0.0,-0.0
2031-01-19 12:00:00,18752.7,304699.1,98675.7,32038.7,96465.4,113230.5,118786.0,38902.5,167988.4,20276.3,16072.7,36880.0,12104.3,0,502164.0,114448.7,51914.3,154884.3,0.0,0.0,0.0,-0.0,-78911.1
2031-01-19 18:00:00,18752.7,304699.1,98675.7,32038.7,88080.4,116547.4,114366.5,40654.2,182474.8,0.0,0.0,0.0,0.0,0,502164.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-5268.6
2031-01-20 00:00:00,18752.7,304699.1,98675.7,32038.7,65856.5,94835.9,107567.6,31722.9,157986.0,0.0,0.0,0.0,0.0,0,502164.0,67725.8,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-20 06:00:00,18752.7,304699.1,98675.7,32038.7,47580.3,57908.5,107476.0,21475.9,113090.6,13882.9,9217.4,26207.2,33280.6,0,502164.0,132000.0,51914.3,154884.3,0.0,197557.6,0.0,-0.0,-0.0
2031-01-20 12:00:00,18752.7,304699.1,98675.7,32038.7,48413.9,66095.6,112162.1,20220.2,89461.7,17426.2,14546.7,36649.8,24919.2,0,502164.0,132000.0,51914.3,154884.3,0.0,37619.3,0.0,-0.0,-0.0
2031-01-20 18:00:00,18752.7,304699.1,98675.7,32038.7,60042.0,101585.0,114374.4,19537.1,104684.8,0.0,0.0,0.0,0.0,0,502164.0,109113.7,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-21 00:00:00,18752.7,304699.1,98675.7,32038.7,69806.8,120914.4,112098.1,29187.0,143392.8,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-88045.9
2031-01-21 06:00:00,18752.7,304699.1,98675.7,32038.7,69534.0,106481.1,109763.1,26962.9,185007.6,11306.5,11070.2,28448.9,19026.6,0,502164.0,132000.0,51914.3,154884.3,0.0,77594.3,0.0,-0.0,-0.0
2031-01-21 12:00:00,18752.7,304699.1,98675.7,32038.7,42837.3,84338.0,111641.8,23746.1,209879.0,15602.8,17216.5,41293.8,13365.8,0,502164.0,132000.0,51914.3,154884.3,0.0,1867.1,0.0,-0.0,-0.0
2031-01-21 18:00:00,18752.7,304699.1,98675.7,32038.7,42550.4,76468.5,104048.1,25335.3,185215.8,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-72190.2
2031-01-22 00:00:00,18752.7,304699.1,98675.7,32038.7,90686.3,105681.3,95375.0,27253.8,157439.1,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-104410.5
2031-01-22 06:00:00,18752.7,304699.1,98675.7,32038.7,69009.8,92429.4,98331.2,31790.4,144717.2,16706.7,15344.6,36882.4,15888.4,0,502164.0,132000.0,51914.3,154884.3,0.0,159382.1,0.0,-0.0,-0.0
2031-01-22 12:00:00,18752.7,304699.1,98675.7,32038.7,59032.4,81689.5,95863.1,37508.9,131808.1,22625.8,23026.2,53932.6,14140.8,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-14167.0
2031-01-22 18:00:00,18752.7,304699.1,98675.7,32038.7,61517.4,83228.9,82690.8,31915.5,101925.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,12785.8,24690.6,-0.0,-0.0
2031-01-23 00:00:00,18752.7,304699.1,98675.7,32038.7,73127.1,88277.7,67649.9,25517.2,76150.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,53866.3,-0.0,-0.0
2031-01-23 06:00:00,18752.7,304699.1,98675.7,32038.7,69758.1,96915.8,66310.8,19380.9,58726.5,23196.1,16480.7,39291.5,22349.5,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,266821.2,-0.0,-0.0
2031-01-23 12:00:00,18752.7,304699.1,98675.7,32038.7,78886.3,112929.0,43540.5,13948.5,45014.2,30385.7,24751.9,57160.6,19251.7,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,223803.3,-0.0,-0.0
2031-01-23 18:00:00,18752.7,304699.1,98675.7,32038.7,74720.3,102423.7,28974.6,8455.9,59109.9,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,147746.8,-0.0,-0.0
2031-01-24 00:00:00,18752.7,304699.1,98675.7,32038.7,68181.3,80530.1,24707.7,17575.4,46858.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,84182.8,-0.0,-0.0
2031-01-24 06:00:00,18752.7,304699.1,98675.7,32038.7,66640.3,78546.3,22897.0,34048.5,58293.1,24485.0,18757.8,47929.8,37835.8,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,228040.0,-0.0,-0.0
2031-01-24 12:00:00,18752.7,304699.1,98675.7,32038.7,52423.0,79945.6,19587.0,29322.6,85463.4,33467.5,30516.4,73773.2,33873.6,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,135894.6,-0.0,-0.0
2031-01-24 18:00:00,18752.7,304699.1,98675.7,32038.7,27136.6,52562.2,11905.0,27996.0,106761.6,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,57478.7,-0.0,-0.0
2031-01-25 00:00:00,18752.7,304699.1,98675.7,32038.7,11199.5,22695.2,14724.6,33974.6,77012.7,0.0,0.0,0.0,0.0,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,52234.2,-0.0,-0.0
2031-01-25 06:00:00,18752.7,304699.1,98675.7,32038.7,45918.8,34973.7,45213.2,26153.3,54385.3,32442.6,25889.1,66865.3,53783.8,0,502164.0,132000.0,51914.3,154884.3,0.0,0.0,126400.2,-0.0,-0.0
2031-01-25 12:00:00,18752.7,304699.1,98675.7,32038.7,76272.5,79236.0,76641.1,25799.1,80044.6,40766.5,38626.5,94856.7,47663.1,0,502164.0,52339.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-25 18:00:00,18752.7,304699.1,98675.7,32038.7,98839.2,129824.0,100245.3,27850.9,184451.0,0.0,0.0,0.0,0.0,0,262910.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-26 00:00:00,18752.7,304699.1,98675.7,32038.7,103366.5,151302.3,106221.9,38614.9,223712.3,0.0,0.0,0.0,0.0,0,82428.2,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-26 06:00:00,18752.7,304699.1,98675.7,32038.7,94092.8,135948.0,113027.4,47204.7,174017.6,37627.8,25821.3,66316.0,58707.5,0,301904.1,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-26 12:00:00,18752.7,304699.1,98675.7,32038.7,71127.9,120434.0,110764.9,65560.5,135989.4,39312.5,30841.1,75950.8,47765.3,0,284470.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-26 18:00:00,18752.7,304699.1,98675.7,32038.7,37208.8,101175.2,111475.5,67271.7,200636.3,0.0,0.0,0.0,0.0,0,379049.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-27 00:00:00,18752.7,304699.1,98675.7,32038.7,10877.7,68740.1,121223.7,79491.5,276322.4,0.0,0.0,0.0,0.0,0,348093.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-27 06:00:00,18752.7,304699.1,98675.7,32038.7,8612.3,51629.1,130511.9,80354.7,311711.5,16434.4,11119.1,32274.1,42801.9,0,403236.5,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-27 12:00:00,18752.7,304699.1,98675.7,32038.7,14281.4,60932.7,131919.3,72646.7,234710.0,17721.0,15640.7,41661.9,35934.5,0,331343.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-27 18:00:00,18752.7,304699.1,98675.7,32038.7,19441.8,82268.7,122576.5,51218.3,209248.0,0.0,0.0,0.0,0.0,0,309963.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-28 00:00:00,18752.7,304699.1,98675.7,32038.7,34888.7,83761.8,116856.0,47523.5,209866.0,0.0,0.0,0.0,0.0,0,315393.2,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-60096.3
2031-01-28 06:00:00,18752.7,304699.1,98675.7,32038.7,46986.3,93627.2,111363.9,59920.4,168937.4,12133.6,9929.2,26952.4,26287.7,0,502164.0,0.0,51914.3,154884.3,0.0,54236.9,0.0,-0.0,-0.0
2031-01-28 12:00:00,18752.7,304699.1,98675.7,32038.7,49865.7,88689.3,123363.3,99464.1,224018.2,17558.8,18422.9,44947.5,18938.2,0,401896.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-28 18:00:00,18752.7,304699.1,98675.7,32038.7,50431.6,95168.3,131675.8,122317.0,324425.9,0.0,0.0,0.0,0.0,0,188614.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-29 00:00:00,18752.7,304699.1,98675.7,32038.7,54979.6,86041.0,135346.2,116657.2,371882.3,0.0,0.0,0.0,0.0,0,57047.8,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-29 06:00:00,18752.7,304699.1,98675.7,32038.7,56681.0,99931.7,130664.0,115300.5,392971.1,6592.7,6179.3,18270.5,22059.3,0,299963.8,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-29 12:00:00,18752.7,304699.1,98675.7,32038.7,80061.1,137528.0,107775.4,101510.1,375216.6,8660.1,10792.1,27011.0,12151.5,0,250043.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-29 18:00:00,18752.7,304699.1,98675.7,32038.7,95437.8,146611.9,119322.6,81319.7,371093.4,0.0,0.0,0.0,0.0,0,79283.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-30 00:00:00,18752.7,304699.1,98675.7,32038.7,92469.8,153804.8,132506.7,71522.1,372881.9,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-22780.6
2031-01-30 06:00:00,18752.7,304699.1,98675.7,32038.7,88775.5,116662.0,135790.7,63636.9,421394.0,15008.0,14725.1,34782.4,11094.9,0,224633.9,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-30 12:00:00,18752.7,304699.1,98675.7,32038.7,95874.9,130751.2,132030.7,53644.3,393919.2,20336.6,22992.7,54813.6,15655.4,0,132365.8,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-01-30 18:00:00,18752.7,304699.1,98675.7,32038.7,91944.2,122755.3,127587.1,53783.3,343616.9,0.0,0.0,0.0,0.0,0,20734.4,0.0,51914.3,154884.3,0.0,20559.5,0.0,-0.0,-0.0
2031-01-31 00:00:00,18752.7,304699.1,98675.7,32038.7,71365.3,111845.6,114334.9,67297.7,321687.9,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-247613.0
2031-01-31 06:00:00,18752.7,304699.1,98675.7,32038.7,37044.8,67666.9,137008.1,74486.4,383217.7,21372.8,16066.4,40175.5,28860.3,0,0.0,0.0,51914.3,154884.3,0.0,35502.7,0.0,-0.0,-0.0
2031-01-31 12:00:00,18752.7,304699.1,98675.7,32038.7,27884.5,58068.7,136636.1,76409.1,429594.7,19779.1,18137.6,45460.8,27462.3,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-12573.4
2031-01-31 18:00:00,18752.7,304699.1,98675.7,32038.7,27269.2,76840.9,134113.3,69742.4,337779.5,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-60472.3
2031-02-01 00:00:00,20734.0,304699.1,98675.7,32038.7,28573.3,88584.1,125470.4,56877.0,264456.3,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,87423.5,0.0,0.0,0.0,-0.0,-36758.3
2031-02-01 06:00:00,20734.0,304699.1,98675.7,32038.7,18593.8,80630.5,95075.1,55780.7,294033.2,8605.5,6301.5,18045.0,22205.4,0,0.0,0.0,51914.3,154884.3,0.0,35604.5,0.0,-0.0,-0.0
2031-02-01 12:00:00,20734.0,304699.1,98675.7,32038.7,4322.0,75484.7,76106.4,63902.6,267884.9,7987.4,8760.8,23279.7,17365.7,0,0.0,0.0,51914.3,154884.3,0.0,79814.9,0.0,-0.0,-0.0
2031-02-01 18:00:00,20734.0,304699.1,98675.7,32038.7,19263.9,62262.4,35483.4,65628.1,196530.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,43568.6,0.0,-0.0,-0.0
2031-02-02 00:00:00,20734.0,304699.1,98675.7,32038.7,43080.2,80549.4,68346.6,56392.5,188994.1,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,102591.2,0.0,0.0,0.0,-0.0,-0.0
2031-02-02 06:00:00,20734.0,304699.1,98675.7,32038.7,53059.6,84075.0,123708.2,61198.0,257747.2,13407.7,12672.8,30098.9,10943.6,0,0.0,0.0,51914.3,154884.3,0.0,17426.3,0.0,-0.0,-0.0
2031-02-02 12:00:00,20734.0,304699.1,98675.7,32038.7,50685.9,111354.0,130087.2,81026.7,330471.7,26635.0,28100.0,64163.2,8336.9,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-183656.9
2031-02-02 18:00:00,20734.0,304699.1,98675.7,32038.7,52676.1,109216.6,116337.6,59325.2,296554.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-173240.9
2031-02-03 00:00:00,20734.0,304699.1,98675.7,32038.7,34306.6,74998.0,88238.4,48200.6,197244.6,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-53153.2
2031-02-03 06:00:00,20734.0,304699.1,98675.7,32038.7,22463.0,56497.4,97181.9,33271.6,148936.4,18686.7,16459.8,43934.1,38283.4,0,0.0,0.0,51914.3,154884.3,0.0,259182.8,0.0,-0.0,-0.0
2031-02-03 12:00:00,20734.0,304699.1,98675.7,32038.7,18953.2,55343.7,130977.4,36864.2,239456.6,24620.1,26933.9,68121.7,37494.6,0,0.0,0.0,51914.3,154884.3,0.0,156815.1,0.0,-0.0,-0.0
2031-02-03 18:00:00,20734.0,304699.1,98675.7,32038.7,9755.1,79145.7,113540.4,39115.2,272540.1,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,64725.0,0.0,-0.0,-0.0
2031-02-04 00:00:00,20734.0,304699.1,98675.7,32038.7,2743.8,75439.5,106183.3,44329.9,278910.9,0.0,0.0,0.0,0.0,0,28651.5,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-04 06:00:00,20734.0,304699.1,98675.7,32038.7,1239.2,24123.2,129641.2,41935.3,271761.9,8502.4,6968.4,22220.8,33746.5,0,342779.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-04 12:00:00,20734.0,304699.1,98675.7,32038.7,1784.2,34536.4,140819.5,44667.7,302459.3,15388.1,15102.1,37854.3,21480.6,0,256122.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-04 18:00:00,20734.0,304699.1,98675.7,32038.7,14009.7,26438.9,138938.4,39395.4,323204.3,0.0,0.0,0.0,0.0,0,77419.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-05 00:00:00,20734.0,304699.1,98675.7,32038.7,50594.4,43589.0,138776.2,40782.1,388296.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-131033.8
2031-02-05 06:00:00,20734.0,304699.1,98675.7,32038.7,72906.7,70996.1,132467.0,41687.1,383999.4,15941.2,11111.1,31380.4,38116.5,0,0.0,0.0,51914.3,154884.3,0.0,76099.6,0.0,-0.0,-0.0
2031-02-05 12:00:00,20734.0,304699.1,98675.7,32038.7,75841.5,78385.3,125435.6,56648.9,360793.8,19049.3,16739.0,43532.0,33675.6,0,0.0,0.0,51914.3,154884.3,0.0,40788.2,0.0,-0.0,-0.0
2031-02-05 18:00:00,20734.0,304699.1,98675.7,32038.7,77508.2,88881.8,79781.8,54846.6,334913.7,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-6231.0
2031-02-06 00:00:00,20734.0,304699.1,98675.7,32038.7,76748.1,94662.2,67654.9,48053.6,360531.5,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-58231.2
2031-02-06 06:00:00,20734.0,304699.1,98675.7,32038.7,76096.5,77021.2,85786.1,35771.6,292330.8,23244.6,16563.0,40681.6,27905.9,0,233590.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-06 12:00:00,20734.0,304699.1,98675.7,32038.7,73885.3,81356.6,96276.0,34058.0,315303.4,29111.8,26450.8,63653.2,28142.8,0,0.0,0.0,51914.3,154884.3,0.0,24946.9,0.0,-0.0,-0.0
2031-02-06 18:00:00,20734.0,304699.1,98675.7,32038.7,69047.5,97698.1,98167.9,32428.8,275557.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,16855.7,0.0,-0.0,-0.0
2031-02-07 00:00:00,20734.0,304699.1,98675.7,32038.7,55082.8,83655.5,84980.5,45693.1,255664.4,0.0,0.0,0.0,0.0,0,0.0,0.0,51914.3,154884.3,0.0,17090.8,0.0,-0.0,-0.0
2031-02-07 06:00:00,20734.0,304699.1,98675.7,32038.7,33674.2,66528.7,66156.5,68902.6,207681.0,20074.6,18092.4,44155.2,22314.3,0,349845.7,0.0,51914.3,154884.3,0.0,654.1,0.0,-0.0,-0.0
2031-02-07 12:00:00,20734.0,304699.1,98675.7,32038.7,24182.5,60670.4,34113.5,95938.4,171632.0,24681.7,25840.7,60920.6,16787.3,0,251043.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-07 18:00:00,20734.0,304699.1,98675.7,32038.7,12720.0,57604.6,22405.9,106048.6,105781.6,0.0,0.0,0.0,0.0,0,251667.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-08 00:00:00,20734.0,304699.1,98675.7,32038.7,19839.6,61943.0,37183.4,101354.3,72703.3,0.0,0.0,0.0,0.0,0,187222.1,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-08 06:00:00,20734.0,304699.1,98675.7,32038.7,26506.8,78919.1,55249.8,96270.1,89886.1,19494.7,15937.7,43781.9,44628.1,0,349796.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-08 12:00:00,20734.0,304699.1,98675.7,32038.7,41177.1,95822.7,52676.3,85964.5,99376.6,23573.5,26049.0,65913.7,36095.9,0,176674.9,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-08 18:00:00,20734.0,304699.1,98675.7,32038.7,20618.6,60280.1,40389.7,57671.2,96699.6,0.0,0.0,0.0,0.0,0,220564.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-09 00:00:00,20734.0,304699.1,98675.7,32038.7,5676.8,44851.8,26586.6,70177.1,70986.4,0.0,0.0,0.0,0.0,0,248711.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-09 06:00:00,20734.0,304699.1,98675.7,32038.7,1020.9,45221.1,11949.6,70056.6,53835.9,21896.3,17410.0,46803.2,44784.6,0,424355.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-09 12:00:00,20734.0,304699.1,98675.7,32038.7,9932.6,38923.4,11449.1,61951.3,49851.9,26251.4,24309.5,60462.2,34305.4,0,350015.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-09 18:00:00,20734.0,304699.1,98675.7,32038.7,11982.4,50806.5,15440.4,51730.9,63459.9,0.0,0.0,0.0,0.0,0,272853.2,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-10 00:00:00,20734.0,304699.1,98675.7,32038.7,11819.9,48719.1,28846.3,48149.7,100554.1,0.0,0.0,0.0,0.0,0,266541.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-10 06:00:00,20734.0,304699.1,98675.7,32038.7,3016.5,37303.0,73119.1,49360.7,166092.3,36735.7,25925.9,61335.3,33276.3,0,334217.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-10 12:00:00,20734.0,304699.1,98675.7,32038.7,2055.1,20914.7,99082.7,58001.5,242321.5,42845.7,31752.7,73121.3,28725.2,0,219660.8,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-10 18:00:00,20734.0,304699.1,98675.7,32038.7,3049.3,26716.0,98818.5,55441.1,245539.0,0.0,0.0,0.0,0.0,0,156292.4,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-11 00:00:00,20734.0,304699.1,98675.7,32038.7,11451.2,36216.2,96638.2,39525.6,170479.1,0.0,0.0,0.0,0.0,0,209436.1,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-33205.6
2031-02-11 06:00:00,20734.0,304699.1,98675.7,32038.7,23856.1,50378.7,107300.7,22109.7,111654.2,36245.0,23206.6,54954.8,34368.4,0,431317.7,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-11 12:00:00,20734.0,304699.1,98675.7,32038.7,41458.5,73068.2,105874.9,10839.2,85557.6,39005.8,30228.0,70574.5,29514.8,0,377711.6,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-11 18:00:00,20734.0,304699.1,98675.7,32038.7,45968.0,107507.0,93295.1,18381.2,89995.0,0.0,0.0,0.0,0.0,0,345527.1,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-12 00:00:00,20734.0,304699.1,98675.7,32038.7,29631.8,110127.6,75577.6,21436.1,81513.8,0.0,0.0,0.0,0.0,0,323338.2,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
2031-02-12 06:00:00,20734.0,304699.1,98675.7,32038.7,22206.4,82727.0,75496.3,18791.9,84847.5,31600.1,22554.5,60194.4,60155.7,0,502164.0,0.0,51914.3,154884.3,0.0,29968.0,0.0,-0.0,-0.0
2031-02-12 12:00:00,20734.0,304699.1,98675.7,32038.7,67992.3,135671.4,59235.1,13087.2,73914.3,33222.8,31810.4,78788.0,41904.0,0,375002.3,0.0,51914.3,154884.3,0.0,0.0,0.0,-0.0,-0.0
