Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_Harad_0,Hydro|Reservoir_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0
248,51526586.557415612042,9073485.674057725817,11000962.088581159711,0,0,0,0,82487.534351920767222,0
249,51538343.396854497492,9104647.5309625566006,11012534.354918660596,0,0,0,0,82487.534351920767222,0
250,51588357.324474297464,9135809.3878673873842,11030506.621588036418,0,0,0,0,82487.534351920767222,0
251,51628100,9166971.2447722181678,11048478.88825741224,0,0,0,0,0,0
252,51574831.978299297392,9173890.1227024234831,11048478.88825741224,0,0,0,72381.552849938336294,0,22828.092645020802593
253,51521563.956598594785,9181966.9353752471507,11048478.88825741224,0,0,0,132175.10433280983125,0,45818.459681301319506
254,51468295.934897892177,9183672.0362820010632,11048478.88825741224,0,0,17157.191999999999098,183545.09854142492986,0,46676.385082822518598
255,51415027.913197189569,9185377.1371887549758,11048478.88825741224,0,0,0,110260.38359719322762,0,55661.396083066945721
256,51361759.891496486962,9223082.2380955088884,11037079.464045025408,0,0,0,90358.400449812368606,0,55485.118043411006511
257,51308491.869795784354,9224787.3390022628009,11035368.171282038093,0,0,0,121441.92020822066115,0,55485.118043411006511
258,51255223.848095081747,9226492.4399090167135,11023968.747069653124,19247.616645716039784,0,0,144225.66205760286539,0,55485.118043411006511
259,51201955.826394379139,9228197.5408157706261,11012569.322857268155,0,0,0,144225.66205760286539,0,55485.118043411006511
260,51148687.804693676531,9229902.6417225245386,11001169.898644883186,0,0,0,209845.09931591045461,0,55485.118043411006511
261,51250304.082992970943,9267607.7426292784512,10989770.474432498217,0,0,0,271193.77037101850146,0,55485.118043411006511
262,51351920.361292265356,9269312.8435360323638,10978371.050220113248,0,0,0,302102.57682199252304,0,55485.118043411006511
263,51323251.165102116764,9271017.9444427862763,10970589.814849311486,0,0,0,302102.57682199252304,0,55485.118043411006511
264,51424867.443401411176,9272723.0453495401889,10961257.479611512274,0,0,0,302102.57682199252304,0,55485.118043411006511
265,51526483.721700705588,9274428.1462562941015,10968725.332737732679,0,0,0,346753.2146702860482,0,55485.118043411006511
266,51628100,9276133.247163048014,10978233.078305490315,0,0,0,346753.2146702860482,0,55485.118043411006511
267,51580391.160590663552,9313838.3480698019266,10968847.955929730088,0,0,0,305363.85379531543003,0,55485.118043411006511
268,51596830.133150331676,9315543.4489765558392,10990593.968382116407,0,0,0,305363.85379531543003,0,26531.023612697466888
269,51628100,9353248.5498833097517,10979194.544169731438,0,0,0,305363.85379531543003,11862.62986256264594,26531.023612697466888
270,51628100,9390953.6507900636643,10993074.388119984418,0,0,0,188033.2441365197883,17096.218393739120074,26531.023612697466888
271,51574831.978299297392,9428658.7516968175769,11014820.400572370738,27365.657923174629104,0,0,0,0,23099.08524954254608
272,51584816.703671470284,9455894.5555963777006,11036566.413024757057,0,0,0,0,0,0
273,51626731.388053022325,9493599.6565031316131,11048478.88825741224,0,0,0,0,22479.248171801104036,0
274,51628100,9525905.4440927542746,11037079.464045025408,0,0,17157.191999999999098,9314.9100337713625777,22479.248171801104036,5499.6705072233708051
275,51602666.335582226515,9527610.5449995081872,11039435.245602261275,0,0,17157.191999999999098,0,22479.248171801104036,6623.8379669522701079
276,51616009.145070672035,9565315.6459062620997,11048478.88825741224,0,0,17157.191999999999098,0,22479.248171801104036,6623.8379669522701079
277,51607986.724028818309,9567020.7468130160123,11048478.88825741224,0,0,17157.191999999999098,0,0,6623.8379669522701079
278,51628100,9604725.8477197699249,11048478.88825741224,0,0,1468.1658093541118433,0,0,6623.8379669522701079
279,51628100,9642430.9486265238374,11048478.88825741224,0,0,0,0,0,0
280,51628100,9670800.8995912168175,11031695.516462257132,0,0,0,54474.287688626725867,0,15733.214009852043091
281,51561321.318234466016,9699170.8505559097975,11017715.185692910105,0,0,0,128828.74495292536449,0,15733.214009852043091
282,51538619.229905806482,9691540.8015206027776,11020950.506651652977,0,0,0,128828.74495292536449,0,15733.214009852043091
283,51551642.206140890718,9683910.7524852957577,11025210.568100500852,0,0,0,128828.74495292536449,0,15733.214009852043091
284,51628100,9712280.7034499887377,11037109.54273249954,0,0,0,142418.34895621379837,0,15733.214009852043091
285,51549673.493859112263,9721248.7497960701585,11037361.750093884766,0,0,0,192603.76338949002093,0,15733.214009852043091
286,51471246.987718224525,9713618.7007607631385,11033238.411290675402,0,0,0,192603.76338949002093,0,15733.214009852043091
287,51414954.119723327458,9705988.6517254561186,11031510.786732262,0,0,0,208677.91503001109231,0,15733.214009852043091
288,51392637.348828651011,9734358.6026901490986,11033772.363520950079,0,0,0,208677.91503001109231,0,15733.214009852043091
289,51314210.842687763274,9726728.5536548420787,11021921.379013516009,0,0,0,230267.7975519146421,0,15733.214009852043091
290,51235784.336546875536,9719098.5046195350587,11005138.007218362764,0,0,0,143593.31204562759376,0,15733.214009852043091
291,51157357.830405987799,9711468.4555842280388,10988354.635423209518,0,0,0,62355.397368232639565,0,15733.214009852043091
292,51078931.324265100062,9739838.4065489210188,10991808.672545511276,0,0,0,62355.397368232639565,0,15733.214009852043091
293,51000504.818124212325,9768208.3575136139989,10975025.30075035803,0,0,0,0,0,2937.8838322801129834
294,50922078.311983324587,9796578.3084783069789,10959096.235247174278,0,0,0,0,0,2937.8838322801129834
295,50897815.001338034868,9788948.259442999959,10970944.103472780436,0,0,0,0,0,2937.8838322801129834
296,50974272.795197144151,9817318.210407692939,10987306.16834239848,0,0,0,25871.296520539508492,0,16866.910746003661188
297,51050730.589056253433,9845688.1613723859191,11003668.233212016523,0,0,0,10153.157104964146129,32432.857384882096085,16866.910746003661188
298,51057844.104794666171,9874058.1123370788991,11020030.298081634566,0,0,0,0,63574.435379743998055,16866.910746003661188
299,51134301.898653775454,9902428.0633017718792,11026396.039203958586,0,0,0,0,58520.298478843978955,16866.910746003661188
300,51198402.797793120146,9930798.0142664648592,11039012.889153040946,0,0,0,0,64954.747715791221708,16866.910746003661188
301,51169353.236845344305,9959167.9652311578393,11036690.392336046323,0,0,0,0,76282.397875591181219,16866.910746003661188
302,51245811.030704453588,9987537.9161958508193,11039079.150340851396,0,0,0,28369.470308114763611,76282.397875591181219,16866.910746003661188
303,51322268.82456356287,10015907.867160543799,11042318.853466391563,0,0,0,104945.51725819855346,76282.397875591181219,16866.910746003661188
304,51398726.618422672153,10044277.818125236779,11048478.88825741224,0,0,0,125118.67056150845019,86447.213454426615499,16866.910746003661188
305,51475184.412281781435,10072647.76908992976,11048478.88825741224,0,0,0,100523.04957828826446,47390.374796875992615,10070.362750599386345
306,51551642.206140890718,10101017.72005462274,11048478.88825741224,0,0,0,91444.853890985978069,0,2343.5078660890767424
307,51628100,10129387.67101931572,11048478.88825741224,0,0,0,0,0,0
308,51628100,10157318.027630088851,11031441.985134547576,0,0,0,23218.158011356546922,0,23509.578769561045192
309,51557165.074847042561,10185248.384240861982,11020771.625022431836,0,0,0,30823.489774704088632,0,55661.396083066945721
310,51477553.849898025393,10213178.740851635113,11036880.158564340323,0,0,0,114087.793320921337,0,55661.396083066945721
311,51552826.924949012697,10205109.097462408245,11038317.651965755969,0,0,0,200082.41387530963402,0,55661.396083066945721
312,51628100,10233039.454073181376,11048478.88825741224,0,0,0,355135.622283128032,0,55661.396083066945721
313,51595311.126322679222,10224969.810683954507,11046159.908134667203,0,0,0,410603.11959016893525,0,55661.396083066945721
314,51628100,10216900.167294727638,11048478.88825741224,0,0,0,410603.11959016893525,0,55661.396083066945721
315,51598739.459215097129,10208830.52390550077,11045536.47856731154,0,0,0,410603.11959016893525,0,55661.396083066945721
316,51628100,10236760.880516273901,11048478.88825741224,0,0,0,410603.11959016893525,0,55661.396083066945721
317,51557782.471243776381,10264691.237127047032,11046177.753067553043,0,0,0,410603.11959016893525,0,55661.396083066945721
318,51628100,10292621.593737820163,11048478.88825741224,0,0,0,374167.85779117280617,0,55661.396083066945721
319,51616812.667339906096,10284551.950348593295,11033717.042002873495,0,0,0,374167.85779117280617,0,55661.396083066945721
320,51626564.65542691946,10290450.722122944891,11036326.46684489958,0,0,0,374167.85779117280617,0,55661.396083066945721
321,51546953.430477902293,10282381.078733718023,11019289.563722036779,0,0,0,312535.44725839025341,0,55661.396083066945721
322,51467342.205528885126,10310311.435344491154,11002252.660599173978,0,0,0,282573.46954898734111,0,55661.396083066945721
323,51387730.980579867959,10302241.791955264285,10985640.297239169478,0,0,0,240966.82037437477265,0,55661.396083066945721
324,51390976.280766159296,10330172.148566037416,10984044.754089778289,0,0,0,240966.82037437477265,0,55661.396083066945721
325,51397051.149746112525,10358102.505176810548,11000153.287631686777,0,0,0,240966.82037437477265,22822.850053997382929,39140.49265162354277
326,51472324.224797099829,10386032.861787583679,11016261.821173595265,0,0,0,239658.10894124797778,47617.72144920444407,29956.759248976770323
327,51417731.560813374817,10413963.21839835681,11032370.354715503752,0,0,0,239658.10894124797778,0,28747.376125384213083
328,51493004.635864362121,10441893.575009129941,11048478.88825741224,0,0,0,158140.69201008617529,16931.600483341433574,0
329,51552826.924949012697,10469823.931619903073,11031441.985134547576,0,0,0,158140.69201008617529,92055.954539531259798,0
330,51628100,10497754.288230676204,11045783.444473564625,0,21598.206415953030955,0,158140.69201008617529,148984.47706948628183,0
331,51628100,10525684.644841449335,11028746.541350701824,0,0,0,135082.26899202959612,112351.4193961997662,0
332,51624632.667476579547,10553615.001452222466,11024246.201887561008,0,0,0,82549.652839501693961,120089.26469564497529,0
333,51552826.924949012697,10581545.358062995598,11029276.022657969967,0,0,0,82549.652839501693961,111117.27923596298206,0
334,51628100,10609475.714673768729,11045384.556199878454,0,0,0,82549.652839501693961,96855.818205089570256,0
335,51628100,10637406.07128454186,11048478.88825741224,0,0,0,0,0,0
336,51588855.685973696411,10659773.715214945376,11048478.88825741224,0,0,0,52068.802580904113711,0,5775.1056180712184869
337,51628100,10682141.359145348892,11041549.57655842416,0,0,0,52068.802580904113711,0,5775.1056180712184869
338,51628100,10704509.003075752407,11048478.88825741224,0,0,0,172709.61191782000242,0,5775.1056180712184869
339,51536368.702856563032,10726876.647006155923,11047201.5657073576,0,0,0,172709.61191782000242,0,5775.1056180712184869
340,51441765.81507588923,10749244.290936559439,11048478.88825741224,0,0,0,149468.2990944745834,0,0
341,51347162.927295215428,10771611.934866962954,11048478.88825741224,0,0,0,149468.2990944745834,0,0
342,51407444.339514546096,10793979.57879736647,11028233.750272225589,0,0,0,30750.161385850951774,0,0
343,51312841.451733872294,10816347.222727769986,11026788.979754714295,0,0,0,30750.161385850951774,0,0
344,51338229.382712319493,10838714.866658173501,11017038.619063770398,0,0,0,30750.161385850951774,0,0
345,51243626.494931645691,10861082.510588577017,11029938.917743356898,0,0,0,30750.161385850951774,0,0
346,51275220.959059886634,10883450.154518980533,11042839.216422943398,0,0,0,0,0,0
347,51180618.071279212832,10905817.798449384049,11042526.600351013243,0,0,0,0,0,0
348,51110311.180058568716,10928185.442379787564,11048478.88825741224,0,0,0,0,0,0
349,51015708.292277894914,10950553.08631019108,11028233.750272225589,0,0,0,0,0,0
350,51054629.097122482955,10972920.730240594596,11010429.24436683394,0,0,0,0,0,0
351,51057797.08289578557,10995288.374170998111,11004226.495045127347,0,0,0,0,0,0
352,51097168.612283885479,11017656.018101401627,11004239.741596154869,0,0,0,0,0,0
353,51131185.221588723361,11040023.662031805143,10983994.60361097008,0,0,0,0,0,0
354,51191466.63380805403,11062391.305962208658,10980692.895183742046,0,0,0,22549.756080959661631,0,0
355,51145848.702245354652,11084758.949892612174,10982359.333704503253,0,0,0,22549.756080959661631,0,0
356,51206130.114464685321,11107126.59382301569,10990796.880227360874,0,0,0,0,9763.0296170865567547,0
357,51266411.526684015989,11129494.237753419206,10992409.713634192944,0,0,0,0,9763.0296170865567547,0
358,51326692.938903346658,11151861.881683822721,11000045.712379047647,0,0,0,124709.64734615928319,9763.0296170865567547,0
359,51386974.351122677326,11174229.525614226237,11012946.011058634147,0,0,0,130843.19113981042756,9763.0296170865567547,4388.1127788125922962
360,51447255.763342007995,11196597.169544629753,11025846.309738220647,0,0,0,124941.28999315298279,21241.940311247381032,12148.32933411157137
361,51507537.175561338663,11218964.813475033268,11037747.581239636987,0,0,0,96438.262870384700364,0,0
362,51567818.587780669332,11241332.457405436784,11036968.428147109225,0,0,0,96438.262870384700364,0,0
363,51628100,11263700.1013358403,11048478.88825741224,0,0,0,0,0,0
364,51628100,11284060.829243818298,11048478.88825741224,0,17757.913877497892827,16291.676101692815791,1776.9764143732163575,148984.47706948628183,17786.284396977091092
365,51628100,11304421.557151796296,11036736.056863816455,0,48521.974997497891309,16291.676101692815791,44429.836725036715507,148984.47706948628183,55661.396083066945721
366,51628100,11324782.285059774294,11048478.88825741224,0,79286.036117497889791,30352.950992939844582,141948.04310934530804,148984.47706948628183,55661.396083066945721
367,51528088.418643295765,11345143.012967752293,11048478.88825741224,0,102072.77249140704225,30352.950992939844582,57673.559575152481557,148984.47706948628183,55661.396083066945721
368,51428076.83728659153,11365503.740875730291,11027076.282986234874,0,102252.2308702491282,30352.950992939844582,7711.298433950621984,148984.47706948628183,55661.396083066945721
369,51328065.255929887295,11385864.468783708289,11005673.67771505937,0,71710.322419260890456,30352.950992939844582,52898.241461448851624,41167.496774589759298,55661.396083066945721
370,51371663.235506735742,11406225.196691686288,10991618.982423380017,0,71710.322419260890456,30352.950992939844582,52898.241461448851624,113362.52018890189356,55661.396083066945721
371,51417176.078082740307,11426585.924599664286,10970216.377152204514,0,71710.322419260890456,30352.950992939844582,52898.241461448851624,137659.57804194526398,55661.396083066945721
372,51472048.796726033092,11446946.652507642284,10981959.208545800298,0,71710.322419260890456,22706.358807695505675,156301.10966856125742,144106.36010136405821,55661.396083066945721
373,51526921.515369325876,11467307.380415620282,10960679.878525136039,0,30689.167684849817306,22706.358807695505675,263884.82797350431792,51163.548193328038906,38715.934828929006471
374,51581794.234012618661,11487668.108323598281,10972422.709918731824,0,30689.167684849817306,22706.358807695505675,389469.14636352099478,114048.58278646122199,25564.67789725791954
375,51628100,11508028.836231576279,10984165.541312327608,0,30689.167684849817306,22706.358807695505675,396653.68380462902132,142450.20766898230067,25564.67789725791954
376,51628100,11528389.564139554277,10995908.372705923393,0,30689.167684849817306,22706.358807695505675,530433.22935867577326,148984.47706948628183,25564.67789725791954
377,51628100,11548750.292047532275,10978021.89989583753,0,0,16401.293970915492537,611101.86423936928622,32546.615269310830627,25564.67789725791954
378,51621039.994679510593,11569111.019955510274,10989764.731289433315,0,0,16401.293970915492537,611101.86423936928622,92979.666122741793515,25564.67789725791954
379,51628100,11589471.747863488272,11001507.5626830291,0,0,16401.293970915492537,611101.86423936928622,123034.69994530532858,25564.67789725791954
380,51617771.384569220245,11609832.47577146627,11013250.394076624885,0,0,16401.293970915492537,611101.86423936928622,140647.93009986041579,25564.67789725791954
381,51628100,11630193.203679444268,11024993.22547022067,0,0,16401.293970915492537,611101.86423936928622,0,25564.67789725791954
382,51613298.827094808221,11650553.931587422267,11036736.056863816455,0,0,0,611101.86423936928622,35345.202505090928753,25564.67789725791954
383,51513287.245738103986,11670914.659495400265,11048478.88825741224,0,0,0,578557.40462655411102,104475.49484688403027,25564.67789725791954
384,51413275.664381399751,11691275.387403378263,11048478.88825741224,0,0,0,474452.66636277304497,148984.47706948628183,25564.67789725791954
385,51468148.383024692535,11711636.115311356261,11036985.648664591834,0,0,0,251485.46079980206559,89790.676993449262227,25564.67789725791954
386,51473026.564095370471,11731996.84321933426,11041103.201309530064,0,0,0,251485.46079980206559,148984.47706948628183,25564.67789725791954
387,51527899.282738663256,11752357.571127312258,11048478.88825741224,0,607.44747353458660655,0,96265.677311857347377,148984.47706948628183,22570.037673426624679
388,51508643.515385471284,11772718.299035290256,11048478.88825741224,0,30096.29137642171554,0,59970.146518627996556,148984.47706948628183,20278.678988425406715
389,51408631.934028767049,11793079.026943268254,11045359.69000852108,0,0,0,0,0,0
390,51361601.904479086399,11813439.754851246253,11042608.706320084631,0,0,0,0,0,0
391,51305377.468307942152,11833800.482759224251,11048478.88825741224,0,0,0,0,0,0
392,51341733.918504469097,11813181.889663685113,11044759.538458615541,0,0,0,5332.2778842236839409,40217.572345811859122,0
393,51268149.197913855314,11790672.086768068373,11035372.489064786583,0,0,0,5332.2778842236839409,0,0
394,51239385.98337585479,11804162.283872451633,11042415.574257513508,0,0,0,5332.2778842236839409,14269.949259919114411,0
395,51159811.488082200289,11817652.480976834893,11040354.389831352979,0,0,0,1087.2039374103003411,36461.527874571009306,6293.0379764576737216
396,51114949.55699044466,11817042.478573309258,11037669.972123537213,0,0,0,1087.2039374103003411,52351.829743297981622,6293.0379764576737216
397,50996421.707186974585,11794532.675677692518,11012304.861917579547,0,0,0,0,52351.829743297981622,0
398,51032778.15738350153,11808022.872782075778,11002581.186948971823,0,0,0,5137.9458625040761035,105334.67458364806953,0
399,51064260.207585275173,11821513.069886459038,11002979.371811475605,0,0,0,0,127620.04002190074243,0
400,51099858.716549240053,11835003.266990842298,11001743.844421382993,0,0,0,0,130186.34884184817201,0
401,51059946.012786880136,11812493.464095225558,10992072.307609034702,0,0,0,0,5768.6555539931796375,0
402,51096302.46298340708,11825983.661199608818,10999852.634067848325,0,0,0,110959.11215886830178,43988.756073609511077,10497.787877748938627
403,51132658.913179934025,11839473.858303992078,11007632.960526661947,0,0,0,178856.91188899613917,76686.005818601610372,30767.762422309773683
404,51151117.858023919165,11852964.055408375338,11015413.28698547557,0,0,0,164133.37674559367588,90286.194927923279465,30767.762422309773683
405,51187474.30822044611,11830454.252512758598,11011695.037954868749,0,0,0,19223.808530092253932,0,30767.762422309773683
406,51223830.758416973054,11843944.449617141858,11019475.364413682371,0,0,0,64036.833296138574951,29048.129189462266368,30767.762422309773683
407,51260187.208613499999,11857434.646721525118,11027255.690872495994,0,0,0,78005.477226145128952,58349.034094147340511,22471.965523000821122
408,51206197.028274573386,11870924.843825908378,11029786.539991525933,0,0,0,78005.477226145128952,79522.364402960636653,15326.665055461931843
409,51087669.178471103311,11884415.040930291638,11020375.532097032294,0,0,0,20251.595395680807997,0,15326.665055461931843
410,51060638.411065921187,11897905.238034674898,11028155.858555845916,0,0,0,20251.595395680807997,0,24737.193202673493943
411,51011019.232629530132,11911395.435139058158,11035936.185014659539,0,0,0,20251.595395680807997,0,29909.576333820958098
412,50996643.493377305567,11924885.632243441418,11041513.160205226392,0,0,0,20251.595395680807997,19013.506154450318718,29909.576333820958098
413,50990069.424339793622,11938375.829347824678,11039954.431978454813,0,0,0,20251.595395680807997,0,29909.576333820958098
414,51026425.874536320567,11951866.026452207938,11047734.758437268436,0,0,0,93936.849844678436057,148984.47706948628183,37227.006857661901449
415,51048283.872170113027,11965356.223556591198,11048478.88825741224,0,0,0,93936.849844678436057,148984.47706948628183,37227.006857661901449
416,50945872.004824519157,11978846.420660974458,11048478.88825741224,0,0,0,93936.849844678436057,148984.47706948628183,32802.273696277021372
417,50827344.155021049082,11973019.60579123348,11032918.235339784995,0,0,0,0,0,26448.61123784675874
418,50831141.717057213187,11986509.80289561674,11040698.561798598617,0,0,0,0,0,9738.5055931372207851
419,50776943.972615666687,12000000,11048478.88825741224,0,0,0,0,0,0
420,50649147.914449289441,11974051.19365536049,11021130.369705425575,0,0,0,44287.841918719503155,39460.898491474079492,0
421,50521351.856282912195,11948102.38731072098,10993781.851153440773,0,0,0,0,0,0
422,50393555.798116534948,11922153.58096608147,10966433.332601455972,0,0,0,0,43695.733059308309748,0
423,50265759.739950157702,11932204.77462144196,10939084.81404947117,0,0,0,0,66909.042080220096977,0
424,50137963.681783780456,11906255.96827680245,10911736.295497486368,0,0,0,0,110165.39273775933543,0
425,50010167.623617403209,11880307.161932162941,10884387.776945501566,0,0,0,0,30617.761190245859325,0
426,49882371.565451025963,11875295.359649570659,10857039.258393516764,0,0,0,24799.387951552173035,148984.47706948628183,27468.212743357900763
427,49754575.507284648716,11885346.553304931149,10829690.739841531962,0,0,0,60883.878038263443159,148984.47706948628183,55313.042314759499277
428,49626779.44911827147,11895397.746960291639,10802342.22128954716,0,0,0,153408.84122607833706,148984.47706948628183,55313.042314759499277
429,49498983.390951894224,11869448.940615652129,10774993.702737562358,0,0,0,53354.118085555441212,81542.923468521650648,27877.069349429708382
430,49371187.332785516977,11879500.134271012619,10747645.184185577556,0,0,0,119243.92408970571705,81542.923468521650648,42446.006790649917093
431,49243391.274619139731,11889551.327926373109,10720296.665633592755,0,0,0,81639.730867063452024,81542.923468521650648,48455.388791338365991
432,49115595.216452762485,11897603.516886636615,10692948.147081607953,0,0,0,48756.73035419950611,83863.380974842031719,55661.396083066945721
433,48987799.158286385238,11871654.710541997105,10665599.628529623151,0,0,0,48756.73035419950611,0,53690.07341938072932
434,48860003.100120007992,11881705.904197357595,10638251.109977638349,0,0,0,48756.73035419950611,5159.2264749568639672,55661.396083066945721
435,48732207.041953630745,11891757.097852718085,10610902.591425653547,0,0,0,48756.73035419950611,25255.120001787869114,48811.466913965101412
436,48604410.983787253499,11882354.515975803137,10583554.072873668745,0,0,0,20619.949954222018278,55446.642680720302451,32569.125703029832948
437,48476614.925620876253,11856405.709631163627,10556205.554321683943,0,0,0,20619.949954222018278,0,16218.869630456743835
438,48348818.867454499006,11866456.903286524117,10528857.035769699141,0,0,0,0,120579.60272581245226,36369.804904312521103
439,48221022.80928812176,11876508.096941884607,10501508.517217714339,0,0,0,0,120579.60272581245226,43476.234281466626271
440,48093226.751121744514,11886559.290597245097,10474159.998665729538,0,0,0,5623.2715022739594133,120579.60272581245226,48953.923314423205738
441,47965430.692955367267,11860610.484252605587,10446811.480113744736,0,0,0,0,103455.07798618059314,36286.075708214179031
442,47837634.634788990021,11870661.677907966077,10419462.961561759934,0,0,0,0,138686.56353940250119,46785.758196060924092
443,47709838.576622612774,11880712.871563326567,10392114.443009775132,0,0,0,0,138686.56353940250119,46785.758196060924092
444,47582042.518456235528,11890764.065218687057,10364765.92445779033,0,0,0,0,138686.56353940250119,42669.998461715484154
445,47454246.460289858282,11864815.258874047548,10337417.405905805528,0,0,0,0,0,15459.258249835133029
446,47326450.402123481035,11874866.452529408038,10310068.887353820726,0,0,0,0,0,10161.326866817998962
447,47198654.343957103789,11884917.646184768528,10282720.368801835924,0,0,0,0,0,0
448,47061097.563939936459,11891347.087415551767,10253283.043392680585,0,0,0,236551.86885705418536,4346.7138830500434779,0
449,46923540.783922761679,11861776.528646335006,10223845.717983525246,0,0,0,236551.86885705418536,4346.7138830500434779,0
450,46785984.003905586898,11868205.969877118245,10194408.392574369907,0,0,0,262836.59919088316383,28700.446170343820995,0
451,46648427.223888412118,11874635.411107901484,10164971.067165214568,0,0,0,274825.66296101978514,47801.301281926615047,15604.052451420839134
452,46510870.443871237338,11845064.852338684723,10135533.741756059229,0,0,0,374797.59742815949721,82147.329270312460721,26022.25398021080764
453,46373313.663854062557,11815494.293569467962,10106096.41634690389,0,0,0,374797.59742815949721,70237.394385307605262,17477.038668770037475
454,46235756.883836887777,11785923.734800251201,10076659.090937748551,0,0,0,374797.59742815949721,96181.917496999551076,19856.76995911609265
455,46098200.103819712996,11756353.17603103444,10047221.765528593212,0,0,0,346953.781252546818,148984.47706948628183,16273.812453748523694
456,45960643.323802538216,11762747.701920809224,10017784.440119437873,0,0,0,212187.11597944839741,148984.47706948628183,2495.4189562014230432
457,45823086.543785363436,11733177.143151592463,9988347.1147102825344,0,0,0,0,15301.0228128786257,0
458,45685529.763768188655,11703606.584382375702,9958909.7893011271954,0,0,0,0,70583.777559936759644,0
459,45547972.983751013875,11710036.025613158941,9929472.4638919718564,0,0,0,0,89999.106199683825253,0
460,45410416.203733839095,11688353.134873436764,9900035.1384828165174,0,0,0,12842.368214788897603,117168.36809913651086,0
461,45272859.423716664314,11658782.576104220003,9870597.8130736611784,0,0,0,0,0,0
462,45135302.643699489534,11665212.017335003242,9841160.4876645058393,0,0,0,13013.511718744288373,56544.023146445542807,0
463,44997745.863682314754,11671641.458565786481,9811723.1622553505003,0,0,0,46489.584311622646055,79295.604698964045383,0
464,44860189.083665139973,11678070.89979656972,9782285.8368461951613,0,0,0,46489.584311622646055,87363.287706688774051,0
465,44722632.303647965193,11684500.341027352959,9752848.5114370398223,0,0,0,0,14618.677375505556483,0
466,44585075.523630790412,11690929.782258136198,9723411.1860278844833,0,0,0,0,14618.677375505556483,1167.7297981859489937
467,44447518.743613615632,11697359.223488919437,9693973.8606187291443,0,0,0,0,14618.677375505556483,1167.7297981859489937
468,44309961.963596440852,11703788.664719702676,9664536.5352095738053,0,0,0,0,14618.677375505556483,1167.7297981859489937
469,44172405.183579266071,11710218.105950485915,9635099.2098004184663,0,0,0,0,0,0
470,44034848.403562091291,11716647.547181269154,9605661.8843912631273,0,0,0,0,72644.042423766630236,12846.457809515672125
471,43897291.623544916511,11723076.988412052393,9576224.5589821077883,0,0,0,0,72644.042423766630236,15446.43973899649427
472,43868899.872282192111,11729506.429642835632,9546787.2335729524493,0,0,0,12410.968617704867938,114774.26415658683982,15446.43973899649427
473,43744194.937625698745,11735935.870873618871,9517349.9081637971103,0,0,0,12410.968617704867938,0,0
474,43640377.843279264867,11742365.31210440211,9487912.5827546417713,0,0,0,12410.968617704867938,0,0
475,43502821.063262090087,11748794.753335185349,9458475.2573454864323,0,0,0,0,0,0
476,43519432.199989810586,11754958.377874257043,9462030.0616758074611,63134.205840000002354,0,0,149745.65550720944884,12027.423192236079558,1699.5954223866974644
477,43536043.336717531085,11725122.002413328737,9440098.1285832505673,63134.205840000002354,0,0,65278.584050895646214,12027.423192236079558,0
478,43552654.473445251584,11731285.626952400431,9429222.3762426115572,126268.41168000000471,0,0,68653.417088083719136,20444.841793892053829,0
479,43569265.610172972083,11736968.101845914498,9428189.2340345811099,167895.04026160601643,0,0,85194.10518522062921,20444.841793892053829,0
480,43585876.746900692582,11743131.726384986192,9427916.5421025045216,167895.04026160601643,0,0,244005.78426095761824,26566.157309247231751,0
481,43602487.883628413081,11713295.350924057886,9404557.2486465778202,167895.04026160601643,0,0,188368.00555335968966,26566.157309247231751,0
482,43619099.02035613358,11715838.013778027147,9405400.8490643650293,167895.04026160601643,0,0,307707.11170849262271,26566.157309247231751,0
483,43635710.157083854079,11721587.267311880365,9406743.0091899577528,167895.04026160601643,0,0,412096.18432283739094,26566.157309247231751,0
484,43652321.293811574578,11727750.891850952059,9403523.3265082594007,231029.24610160602606,0,0,448004.11903975787573,33979.884244683351426,0
485,43668932.430539295077,11697914.516390023753,9381608.9725104272366,243328.34185760107357,0,0,448004.11903975787573,0,0
486,43685543.567267015576,11704078.140929095447,9379917.2448316980153,243328.34185760107357,0,0,611101.86423936928622,0,0
487,43681348.514188289642,11710241.765468167141,9383472.0491620190442,243328.34185760107357,0,0,611101.86423936928622,1351.0661241309862817,1112.657004780807938
488,43633949.158714205027,11716405.390007238835,9387026.853492340073,243328.34185760107357,0,0,611101.86423936928622,32240.537005124442658,1421.8501894394887586
489,43650560.295441925526,11722569.014546310529,9374676.0586423855275,197150.03679887932958,0,0,262078.55616045251372,0,1421.8501894394887586
490,43533922.872077599168,11728732.639085382223,9378021.3155251648277,157641.93535592901753,0,0,262078.55616045251372,136521.05724386186921,0
491,43550534.008805319667,11734896.263624453917,9381576.1198554858565,86129.953163446014514,0,0,262078.55616045251372,136521.05724386186921,0
492,43567145.145533040166,11741059.888163525611,9385130.9241858068854,84183.879907621245366,1988.7260807627831127,0,262078.55616045251372,148984.47706948628183,1947.9260636044223247
493,43583756.282260760665,11747223.512702597305,9388685.7285161279142,0,1988.7260807627831127,0,0,81662.430493205189123,1613.8903241114132925
