Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_Harad_0,Biomass|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_Harad_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_Harad_0,Nuclear_DolAmroth_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_Harad_0,Solar|PV|Utility|Opt_DolAmroth_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_Harad_0,Hydro|Run of River_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
616,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,54827.34985717960808,11363.458892562694018,1747.859199999999646,74988.341000471729785,10840.368413333333592,103127.06013285242079,140998.53218895962345,37231.025905767681252,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
617,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,33104.989139102828631,33304.36566848707298,22114.438719760171807,28514.038500216949615,5729.3314999999993233,19149.924900216177775,23482.149353119835723,2868.9236598432812571,48542.391727311282011,13142.700699010483731,5570.8682305865477247,40471.282740330643719,12267.185595904204092,1649.5263999999999669,67778.658831497930805,10230.5001933333333,106640.35987536644097,161614.86818501152447,40474.958358091716946,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
618,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,21622.785401052187808,42374.944685389476945,30696.337179611702595,36279.95249124491238,6562.7012499999982538,33484.43021193115419,29877.607933966395649,3286.2278764299248905,79270.915127399144694,16722.168519311071577,6381.1884336690291093,48151.846859895675152,11750.222809915454491,2109.1967999999997119,71091.503017520793946,13081.41432000000168,107129.48786785898847,168499.81305374219664,47410.499171458322962,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
619,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,50267.771404753155366,11681.747108354687953,2318.3184000000001106,76784.878948416066123,14378.403910000000906,93582.088382830974297,165733.26219329820015,55238.580930996089592,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
620,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,53659.600637050411024,8491.5809664758198778,1177.7919999999999163,93823.485409225701005,7304.7641333333340299,34828.500379788747523,101301.66592508499161,78272.012227532075485,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
621,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,27467.059557614215009,46330.966017397338874,14927.465391692983758,39666.960239459920558,5847.8852500000002692,14360.284659654465941,32666.908432496406022,2928.2886413141818593,37432.535203564635594,18283.309327186481823,5686.1429916109200349,87760.902561346854782,4831.2821157347661938,1127.4303999999999633,111962.08896185932099,6992.4172933333338733,18836.242845962282445,62183.468942073552171,91313.752925344888354,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
622,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,24216.61624555693561,54934.075520273800066,18343.176392323821347,47032.643106037263351,6478.3217500000000655,23577.489812968327897,38732.764910854217305,3243.9754174902132036,58668.517938387929462,21678.302476210919849,6299.1427227753974876,85859.173757059645141,2853.0020912610934829,2050.1808000000000902,140899.15635115958867,12715.392170000000988,47127.202740833410644,80668.68481066156528,90246.68915603509231,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
623,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,77279.137424662156263,2846.9810813448207227,3770.9120000000002619,158436.66138640334248,23387.510466666666616,60203.608564383743214,119845.81843354589364,89626.498201265640091,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
624,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,76819.488868305576034,3647.6753626611425716,5490.6671999999998661,149172.51686392471311,34053.575530000001891,39955.151649308732885,106773.74393516304553,97994.986712811558391,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
625,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,13510.737847880471236,43297.674164623043907,10028.682821895579764,37069.961349484379753,3975.2162499999985812,10944.662136332828595,30528.20346428125049,1990.5624159849160151,27302.294351812979585,17086.299681346543366,3865.2687345524332159,95842.459661076762131,2528.1426590391915852,2777.1199999999998909,185906.9386529600888,17223.92966666666689,41422.440637274725304,98822.168559489829931,90954.545972815758432,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
626,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,12311.243391818828968,51993.678250414915965,13885.739120072570586,44515.177324125623272,5788.963249999999789,20304.627938112360425,36659.557796338740445,2898.7838518138205472,49212.58107776754332,20517.951258637393039,5628.8506708781042107,122918.34869495297608,2087.7961300743286301,2461.3247999999998683,344896.25853435858153,15265.341519999999946,27820.902130055561429,88692.064501585584367,87691.737455984664848,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
627,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,129356.14792680551182,1825.7727826484181151,7249.0640000000003056,392199.54795763356378,44959.299016666671378,8622.5815965603032964,69365.119522352513741,85742.421197425486753,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
628,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,123132.90590349363629,7138.7419440317389672,7642.881600000000617,352211.39987876190571,47401.788590000003751,34214.877800144735374,108482.23211550424458,84155.022899474293808,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
629,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,8928.4777959103121248,35156.869823530811118,10914.573004758045499,30100.088068748744263,2617.1925000000001091,10724.542884766822681,24788.307821322498057,1310.5412883884243911,25520.065975176225038,13873.743226460586811,2544.805541724961131,112728.58476774908195,11128.226850942835881,7006.2880000000004657,304121.93026037234813,43453.582033333339496,48395.47503673988831,124720.98506886628456,78958.076346869289409,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
630,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,5687.4772540134899828,45276.609313435663353,14268.822160131287092,38764.256733589769283,3464.2132499999988795,19541.744354917718738,31923.50554530921363,1734.6811500901260388,45781.89646789147082,17867.234908352100319,3368.3991820689684573,121971.2772829895257,11305.005702835558623,7626.0448000000005777,297556.69344415713567,47297.365353333334497,52017.747746905610256,134577.39430473299581,113327.12818379273813,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
631,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,109594.38902979456179,10817.760320929925001,7974.4272000000000844,250886.69756736812997,49458.062030000000959,29307.348336093415128,124271.46646194487403,115215.05815313324274,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
632,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,72490.348099276758148,8622.2174993840235402,8227.153600000001461,224391.32773856690619,51025.49222333333455,2248.5160614089895716,96277.277306570555083,106630.26384920498822,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
633,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,16827.016108040363179,37583.222773035893624,14499.330402991754454,32177.446998385003099,3310.6522499999996398,14486.171864154983268,26499.073998669999128,1657.7865270212405449,35567.860680962570768,14831.240238201602551,3219.0854102341390899,39200.545447246433469,7727.619222291483311,8036.1264000000010128,217414.26339563803049,49840.725610000008601,35683.262667108268943,132578.29527172504459,86521.383716859854758,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
634,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,14194.423819904432094,48655.338949487719219,17113.086730025108409,41657.007428294375131,3509.9857499999993706,22872.769415572842263,34305.7708233012454,1757.6014171789088323,55097.861578928750532,19200.562580511483247,3412.905694929067522,23631.414176095982839,4326.0799939749967962,6837.0048000000006141,188808.49924694412039,42403.673520000003919,85252.953718396922341,166047.69022262113867,49970.339826082221407,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
635,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,34314.096495541569311,4021.7032496925639862,5236.5168000000003303,167636.19473727999139,32477.313569999998435,100611.50255707255565,187195.29137162488769,23853.424739108620997,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
636,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,35598.182546899312001,3647.6941197013798046,4702.8288000000002285,117579.42774837558682,29167.336120000003575,90940.260415976605145,183102.85113373596687,70667.834681964639458,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
637,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,44892.805421711535018,35583.598336538947478,10804.272332158858262,30465.438166395779263,1695.8604999999995471,10729.393135304411771,25089.184372325937147,849.19057524314257535,33325.092211825998675,14042.140522539590165,1648.9559703355650981,29940.00776463877628,3594.5554247082327493,2325.3263999999999214,80127.570437142028823,14421.868110000001252,95249.887897913344204,165755.1607548193133,95576.722450573302922,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
638,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,30576.029750954836345,42146.501795488366042,15380.038778993250162,36084.36764142132597,4042.6849999999985812,23001.019547457752196,29716.538057641089836,2024.3469322369521706,59434.479985242775001,16632.019481233815895,3930.8714171572692067,49098.098363147102646,1427.0981447447770734,1928.0688000000000102,128081.85479687211046,11958.043370000001232,84562.812254321048385,160078.05422075657407,117600.65869003167609,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
639,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,58686.730986670416314,1147.0180199167937189,3762.6384000000002743,185033.36634089727886,23336.19691000000239,84471.68364970125549,160383.25556671485538,119807.95838033031032,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
640,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,44574.875944333580264,1808.6976236854475246,6835.3695999999999913,157031.14339389838278,42393.531873333333351,94616.206199781619944,167880.7155162547715,109971.83053628148627,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
641,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,8591.5778041377088812,21272.094398408178677,8767.775485708278211,18212.426703877652471,2175.4474999999993088,12412.8924136043006,14998.469050252184388,1089.3404934758818854,30237.551015024906519,8394.478150469945831,2115.2784343267503573,44715.431955636879138,2912.2055625977336604,7875.5360000000000582,101192.59387445547327,48844.730566666665254,98133.157539101302973,148583.86999395384919,85047.251152506156359,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
642,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,12778.335626961375965,28046.863814137228474,16136.251755281624355,24012.748435661171243,2987.239999999999327,25059.888273070264404,19775.204594073897169,1495.8400493373865174,60495.277827910635096,11067.964492231634722,2904.6181763330264403,54395.287615676141286,3009.5671061244183875,7738.8736000000008062,56008.60827706715645,47997.138973333334434,96974.329158846376231,154484.68307236363762,53769.097356523889175,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
643,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,37697.701928998547373,2771.5527702026474799,6623.0048000000006141,61310.280359734082595,41076.427686666669615,89873.684516247711144,132261.15659524593502,30100.676656017541973,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
644,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,42514.475675682362635,6778.594266776148288,4422.7695999999996275,64670.883519483482814,27430.385623333335388,68752.391976103710476,89843.876654145424254,31306.925651450535952,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
645,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,33637.975460456167639,36882.018501996979467,15167.22816981345386,31577.100311709058587,2948.7009999999991123,16486.667805194527318,26004.670844936863432,1476.5419080225231028,43977.968320906533336,14554.528231287376911,2867.1450975386546816,52858.930022116830514,7205.4107173829488602,1722.862400000000207,60994.432050709285249,10685.336176666667598,30536.108328119815269,85521.953532021609135,40309.683415818122739,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
646,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,25283.775317569525214,48759.295447389959008,23829.52306198583392,41746.011362884761184,4509.5942500000001019,30858.892701085267618,34379.068181199218088,2258.1485536520654023,75452.901964996388415,19241.586305486354831,4384.8667754974158015,61093.133329472584592,8849.3277425809974375,480.0831999999998061,59536.338850025684224,2977.5160133333333761,59913.277288239536574,118115.34226780931931,48902.357638552966819,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
647,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,62625.991334728176298,10841.963155183189883,864.82880000000000109,112119.19703333718644,5363.7402866666670889,51820.595848943172314,92449.191828621987952,48050.561408443587425,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
648,154884.29999999998836,154884.29999999998836,36000,36000,33145.436664772234508,33145.436664772234508,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,63746.662618042493705,8153.0351472272095634,1233.105600000000095,121222.57995199144352,7647.8236900000001697,48072.140737987443572,52336.376907413417939,47937.024534220654459,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
649,0,0,0,0,0,0,117441,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,502164.01366123405751,90000,12000,132000,150000,304699.09831679996569,240000,30000,51914.257641406147741,23.69761826676840144,4811.541286060870334,37138.737814357235038,10352.935512339965499,31796.894450088824669,3137.3882499999995161,13912.148226095967402,26185.677782426089834,1571.0257611275073941,32703.401688472778915,14655.835823198645812,3050.6135888524740949,62452.397532342038176,5088.1597817888268764,552.31199999999978445,118359.15846583130769,3425.4850499999997737,27606.947754020522552,75869.344479255145416,39673.108876553713344,17135.102151538121689,3411.9127738568186032,4843.0209147142522852,72903.240000000005239,35524.319999999999709,19812,856652.79662836692296,163476.71564937126823,23492.094562788221083,9000000,9000000,9000000
