Timestep,Hydro|Reservoir_RoGonDor_0,Hydro|Reservoir_DolAmroth_0,Hydro|Reservoir_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0
232,50940173.264807298779,10768251.076732022688,10673207.247384736314,0,5915.7490485469288615,0,27987.357934135958203,10468.3234287509149,0
233,50863736.960896998644,10785039.047403480858,10677268.947910154238,0,5915.7490485469288615,0,24614.672279615999287,9072.2280028506575036,0
234,50787300.656986698508,10801827.018074939027,10670377.370871508494,0,5915.7490485469288615,0,0,15661.396375192149208,0
235,50710864.353076398373,10818614.988746397197,10663485.79383286275,0,5915.7490485469288615,0,0,7757.2837466206156023,0
236,50726289.650315232575,10835402.959417855367,10670007.609035758302,0,5915.7490485469288615,0,0,1112.5309065536521302,0
237,50804737.646404929459,10843460.666326424107,10663116.031997112557,0,5915.7490485469288615,0,0,0,0
238,50883185.642494626343,10852040.401248410344,10656224.454958466813,0,5915.7490485469288615,0,0,0,0
239,50862318.602935440838,10852240.951986189932,10649332.877919821069,0,5915.7490485469288615,0,0,0,0
240,50877194.809506654739,10869028.922657648101,10664065.426399409771,0,5915.7490485469288615,0,0,0,0
241,50955642.805596351624,10882738.550528449938,10693173.849360764027,0,0,0,0,0,36523.523764249213855
242,51034090.801686048508,10897387.152214288712,10722282.272322118282,0,0,0,0,0,77912.436653046373976
243,51112538.797775745392,10914175.122885746881,10751390.695283472538,0,0,0,0,0,1687.7800905670737848
244,51190986.793865442276,10930963.093557205051,10780499.118244826794,0,0,5109.3865589558217835,15489.946121252289231,0,6533.4214512886610464
245,51269434.78995513916,10947751.064228663221,10809607.541206181049,0,0,35873.447678955817537,163317.53917420029757,0,51691.088906713637698
246,51347882.786044836044,10964539.034900121391,10838715.964167535305,0,0,35873.447678955817537,235143.49942852219101,7742.0227998352856957,108984.47709958089399
247,51340990.602209351957,10981327.005571579561,10866369.602055981755,0,0,0,223427.95149329680135,5419.7656913218115733,80478.341821958718356
248,51419438.598299048841,10998114.97624303773,10895478.025017336011,0,0,0,96466.342210235350649,4190.6015675477592595,81179.460737869216246
249,51497886.594388745725,11014902.9469144959,10900899.627187963575,0,0,0,4625.258025398207792,0,81179.460737869216246
250,51576334.590478442609,11031690.91758595407,10902181.631771592423,0,0,0,0,0,81179.460737869216246
251,51628100,11048478.88825741224,10895290.054732946679,0,0,0,0,0,0
252,51563981.010682143271,11048478.88825741224,10892968.863437425345,0,0,0,87649.331457571111969,0,7277.2935193676048584
253,51610408.31841031462,11048478.88825741224,10902327.409344524145,0,0,0,87649.331457571111969,0,7277.2935193676048584
254,51625890.27275454998,11048478.88825741224,10900006.218049002811,0,0,0,101463.0704693425796,0,7277.2935193676048584
255,51561771.283436693251,11048478.88825741224,10897685.026753481477,0,0,0,40183.544431589245505,0,4583.2460062621212273
256,51497652.294118836522,11043936.03386025317,10895363.835457960144,0,0,0,30012.347120773425559,0,4583.2460062621212273
257,51501572.766636133194,11042250.008753865957,10893079.598700789735,0,0,0,30012.347120773425559,0,4583.2460062621212273
258,51505782.56839311868,11048478.88825741224,10890758.407405268401,0,0,0,30012.347120773425559,0,40812.162516441429034
259,51442464.688945509493,11034757.343210920691,10888437.216109747067,0,0,0,30012.347120773425559,0,28079.399921077219915
260,51378345.699627652764,11036842.068006182089,10886116.024814225733,0,0,0,98235.266135425394168,0,28079.399921077219915
261,51314226.710309796035,11023120.522959690541,10883794.833518704399,0,0,0,142005.73171356593957,0,28079.399921077219915
262,51404992.020991936326,11028637.974443243816,10881473.642223183066,0,0,0,142005.73171356593957,0,28079.399921077219915
263,51366384.608876690269,11034916.914919534698,10879152.450927661732,0,0,0,142005.73171356593957,0,13362.158051881897336
264,51446569.378635719419,11046980.353846650571,10876831.259632140398,0,0,0,142005.73171356593957,0,13362.158051881897336
265,51537334.689317859709,11041410.836386036128,10874510.068336619064,0,0,0,142005.73171356593957,0,13362.158051881897336
266,51628100,11027689.291339544579,10872188.87704109773,0,0,0,142005.73171356593957,0,13362.158051881897336
267,51577376.144316963851,11016805.360436337069,10869867.685745576397,0,0,0,113426.22278061590623,0,0
268,51571087.159345306456,11034827.815786685795,10867546.494450055063,0,0,0,113426.22278061590623,0,0
269,51627296.226396672428,11022285.468715930358,10901225.303154533729,0,0,0,113426.22278061590623,0,20219.704381924948393
270,51563177.237078815699,11017717.578552376479,10934904.111859012395,0,0,0,113426.22278061590623,0,35638.068245977512561
271,51499058.24776095897,11009504.441032297909,10932582.920563491061,0,0,0,3393.6798392393084214,0,35638.068245977512561
272,51466210.061379916966,11028928.332650579512,10958238.964205078781,0,0,0,3393.6798392393084214,0,35638.068245977512561
273,51537419.582010067999,11035473.122112095356,10991917.772909557447,0,0,0,3393.6798392393084214,0,66474.390937140924507
274,51588353.437110051513,11038812.10579719767,11025596.581614036113,0,0,0,3393.6798392393084214,0,71529.818618743098341
275,51560040.371634013951,11040852.412995122373,11023275.390318514779,0,0,0,3393.6798392393084214,0,71529.818618743098341
276,51576596.838017933071,11048478.88825741224,11053316.786789448932,0,0,0,3393.6798392393084214,0,71529.818618743098341
277,51603969.648191079497,11037185.30503205955,11050995.595493927598,0,0,0,3393.6798392393084214,0,33532.094851913621824
278,51628100,11048478.88825741224,11048674.404198406264,0,0,0,3393.6798392393084214,0,0
279,51628100,11048478.88825741224,11046353.21290288493,0,0,0,0,0,0
280,51628100,11033107.425042631105,11045934.530451342463,0,0,0,87635.670814307726687,0,0
281,51610811.904623702168,11036961.998785335571,11039341.166513711214,0,0,0,87635.670814307726687,0,0
282,51579057.496803455055,11042797.617493269965,11032747.802576079965,0,0,0,87635.670814307726687,0,0
283,51560086.2118293643,11048478.88825741224,11026154.438638448715,0,0,0,87635.670814307726687,0,0
284,51621235.38728376478,11048478.88825741224,11028615.24342126213,0,0,0,87635.670814307726687,11125.68548979929983,0
285,51615021.540864065289,11048478.88825741224,11022021.879483630881,0,0,0,87635.670814307726687,11125.68548979929983,0
286,51539388.929418079555,11035109.633016902953,11015428.515545999631,0,0,0,87635.670814307726687,11125.68548979929983,0
287,51463756.317972093821,11034803.217773783952,11008835.151608368382,0,0,0,91107.826356611636584,11125.68548979929983,0
288,51388123.706526108086,11018617.742987288162,11006380.342823943123,0,0,0,129935.36299980424519,11125.68548979929983,0
289,51318361.25065138191,11009712.043979216367,10999786.978886311874,0,0,0,129935.36299980424519,11125.68548979929983,0
290,51242728.639205396175,10993526.569192720577,10993193.614948680624,0,0,0,95310.228811468085041,3361.0122723199460779,0
291,51167096.027759410441,10977341.094406224787,10986600.251011049375,0,0,0,35638.640483502102143,0,0
292,51098258.011235393584,10989262.640922764316,10991647.376207942143,0,0,0,35638.640483502102143,0,0
293,51022625.399789407849,10973077.166136268526,10992286.229856707156,0,0,0,0,0,0
294,50973559.266788348556,10973249.963392268866,10997925.936488430947,0,0,0,0,0,0
295,50916647.329263173044,10986519.040933169425,10991332.572550799698,0,0,0,0,0,0
296,50995899.01781719178,11003479.002811444923,11000010.771242689341,0,0,0,14964.240532373107271,9533.4448893193075492,0
297,51063961.758707366884,11016533.933482302353,11029417.407305058092,0,0,0,0,9533.4448893193075492,40789.931904244396719
298,51062428.893033996224,11025444.858771594241,11058824.043367426842,0,0,0,0,9533.4448893193075492,82116.285231982445111
299,51141680.58158801496,11033231.809209212661,11052230.679429795593,0,0,0,2122.6614935413149396,9533.4448893193075492,40264.071433324832469
300,51175393.550744503736,11047351.509608175606,11081637.315492164344,0,0,0,2122.6614935413149396,9533.4448893193075492,49022.726017361346749
301,51152589.868675887585,11031166.034821677953,11111043.951554533094,0,0,0,0,9533.4448893193075492,68707.450696523606894
302,51231841.557229906321,11036155.090575676411,11129868.883188748732,0,0,0,83751.678445713288966,9533.4448893193075492,68707.450696523606894
303,51311093.245783925056,11040816.003016510978,11123275.519251117483,0,0,0,83751.678445713288966,9533.4448893193075492,51794.879748345789267
304,51390344.934337943792,11048478.88825741224,11152682.155313486233,0,0,0,83751.678445713288966,9533.4448893193075492,64283.90067427050235
305,51469596.622891962528,11044967.453161140904,11153781.715197879821,0,0,0,83751.678445713288966,9533.4448893193075492,64283.90067427050235
306,51548848.311445981264,11048478.88825741224,11148888.311343086883,0,0,0,113623.24812008949812,847.49806051641871818,64283.90067427050235
307,51628100,11048478.88825741224,11142294.947405455634,0,0,0,0,0,0
308,51563981.906161211431,11048478.88825741224,11175974.088380798697,63134.205840000002354,0,0,45872.002435791015159,9450.2123392809680809,0
309,51499863.812322422862,11048478.88825741224,11209653.229356141761,63134.205840000002354,0,0,118923.68587637270684,12904.978836973466969,0
310,51435745.718483634293,11048478.88825741224,11243332.370331484824,63134.205840000002354,7065.6306864016651161,0,252856.80995247795363,12904.978836973466969,0
311,51493176.72564574331,11048478.88825741224,11266291.984532300383,63134.205840000002354,7065.6306864016651161,0,391465.55646647477988,12904.978836973466969,0
312,51583942.931806951761,11048478.88825741224,11299971.125507643446,63961.508698205027031,7065.6306864016651161,0,571101.86441891116556,12904.978836973466969,0
313,51596902.126867562532,11048478.88825741224,11333650.26648298651,127095.71453820503666,7065.6306864016651161,0,571101.86441891116556,12904.978836973466969,0
314,51628100,11048478.88825741224,11367329.407458329573,190229.92037820504629,7065.6306864016651161,0,571101.86441891116556,12904.978836973466969,0
315,51621787.896399028599,11048478.88825741224,11380886.818068511784,190229.92037820504629,8039.804456394213048,0,571101.86441891116556,12904.978836973466969,0
316,51628100,11048478.88825741224,11414565.959043854848,243288.04553465748904,8039.804456394213048,0,571101.86441891116556,12904.978836973466969,0
317,51563981.906161211431,11043832.835114460438,11448245.100019197911,243288.04553465748904,8039.804456394213048,0,571101.86441891116556,12904.978836973466969,0
318,51628100,11048478.88825741224,11481924.240994540974,243288.04553465748904,8039.804456394213048,0,571101.86441891116556,15661.396375192149208,0
319,51628100,11048478.88825741224,11485868.23756965436,243288.04553465748904,8039.804456394213048,0,571101.86441891116556,15661.396375192149208,0
320,51628100,11048478.88825741224,11519547.378544997424,243288.04553465748904,8039.804456394213048,0,571101.86441891116556,15661.396375192149208,0
321,51628100,11034757.534844577312,11553226.519520340487,233023.6632909141772,2300.6201450605522041,0,468338.55967605032492,15661.396375192149208,0
322,51628100,11021036.181431742385,11586905.660495683551,148839.78338329293183,2300.6201450605522041,0,450051.3808860242716,15661.396375192149208,0
323,51628100,11008491.139736425132,11591906.282070543617,64655.903475671693741,2300.6201450605522041,0,306253.49905954953283,15661.396375192149208,0
324,51592113.549801386893,11027915.222988363355,11625585.42304588668,0,0,0,306253.49905954953283,0,0
325,51537333.793838791549,11022333.354338474572,11659264.564021229744,0,0,0,306253.49905954953283,0,31179.924573359683563
326,51628100,11031212.12090244703,11692943.704996572807,0,0,0,253860.02903742931085,0,66159.571301442832919
327,51567144.663353152573,11025110.60249360837,11726622.845971915871,0,0,0,230041.08910494588781,0,0
328,51513177.096751704812,11018058.09151567705,11760301.986947258934,0,0,17553.187209634732426,230041.08910494588781,0,0
329,51537333.793838791549,11004492.778755480424,11793981.127922601998,0,0,27513.968714690912748,230041.08910494588781,0,72554.474268619858776
330,51628100,11023916.862007418647,11827660.268897945061,0,0,58278.02983469091123,266222.39626069058431,0,108984.47709958089399
331,51628100,11010195.50859458372,11861339.409873288125,0,0,17256.875100279830804,194627.13310311775422,0,93814.945267184986733
332,51563981.906161211431,11009844.131930716336,11895018.550848631188,0,0,17256.875100279830804,156233.70162682389491,0,103876.99591371949646
333,51578289.452339485288,11020125.443018237129,11928697.691823974252,0,0,17256.875100279830804,29753.618289739501051,0,104136.85355571878608
334,51628100,11039549.526270175353,11962376.832799317315,0,0,13991.780597438977566,29753.618289739501051,1785.4399084365359158,104136.85355571878608
335,51628100,11048478.88825741224,11996055.973774660379,0,0,0,0,0,0
336,51562750.818497173488,11048478.88825741224,12000000,0,0,0,15359.403197787238241,10470.737500996085146,168.70458218067338407
337,51548950.396059833467,11047934.782010983676,11998952.524035945535,0,0,0,15359.403197787238241,10470.737500996085146,277.13769064761828531
338,51628100,11048478.88825741224,11992321.281219745055,0,0,0,18110.23634344056336,10470.737500996085146,5524.947456197342035
339,51552365.303940169513,11048478.88825741224,11985690.038403544575,0,0,0,0,10470.737500996085146,5524.947456197342035
340,51476630.607880331576,11038888.394935559481,11979058.795587344095,0,0,0,0,10470.737500996085146,13843.853962934917945
341,51400895.911820493639,11022681.0739122089,11972427.552771143615,0,0,0,0,0,13843.853962934917945
342,51325161.215760655701,11006473.752888858318,11965796.309954943135,0,0,0,0,0,13843.853962934917945
343,51249426.519700817764,11011793.066437950358,11959165.067138742656,0,0,0,0,0,13843.853962934917945
344,51328576.123640984297,11028731.182079371065,11957772.952531691641,0,0,0,0,0,13843.853962934917945
345,51407725.72758115083,11045276.715749671683,11951141.709715491161,0,0,0,0,0,13843.853962934917945
346,51486875.331521317363,11048478.88825741224,11944510.466899290681,0,0,0,0,0,0
347,51411140.635461479425,11042494.977164503187,11937879.224083090201,0,0,0,0,0,0
348,51335405.939401641488,11048478.88825741224,11931247.981266889721,0,0,0,0,0,6002.664936235719324
349,51393690.861387640238,11034625.976888656616,11924616.738450689241,0,0,0,0,0,6002.664936235719324
350,51379029.802386820316,11018418.655865306035,11917985.495634488761,0,0,0,0,0,6002.664936235719324
351,51310348.444788530469,11028442.318636735901,11911354.252818288282,0,0,0,0,0,0
352,51389498.048728697002,11045380.434278156608,11921156.901798484847,0,0,0,0,0,0
353,51468647.652668863535,11043748.774029469118,11948237.795977577567,0,0,0,0,0,0
354,51547797.256609030068,11027541.453006118536,11975453.529264312238,0,0,0,0,0,0
355,51472062.560549192131,11035918.28366551362,11968822.286448111758,0,0,0,0,0,0
356,51462300.172426007688,11026804.632950816303,11998191.043631911278,0,0,0,0,0,12087.234964175831919
357,51445565.554791249335,11034802.671810187399,12000000,0,0,0,0,0,12087.234964175831919
358,51524715.158731415868,11048478.88825741224,11993368.75718379952,0,0,0,51785.542856346102781,0,0
359,51560667.924104459584,11047667.170169189572,11986737.51436759904,0,0,0,51785.542856346102781,0,0
360,51616398.452961415052,11048478.88825741224,12000000,0,0,0,0,0,29104.074015078727825
361,51597762.521025121212,11048478.88825741224,12000000,0,0,0,0,0,29104.074015078727825
362,51628100,11048478.88825741224,12000000,0,0,0,0,0,29104.074015078727825
363,51628100,11048478.88825741224,12000000,0,0,0,0,0,0
364,51545342.69397431612,11048478.88825741224,11986720.349453218281,0,17157.191999999999098,30764.061119999998482,0,15661.396375192149208,80198.950984965937096
365,51543524.675813518465,11036209.905407557264,11981441.730843657628,0,34314.383999999998196,61528.122239999996964,0,15661.396375192149208,108984.47709958089399
366,51490804.675452485681,11048478.88825741224,12000000,0,51471.576000000000931,92292.183359999995446,83488.554999345971737,15661.396375192149208,108984.47709958089399
367,51552036.638703428209,11048478.88825741224,12000000,0,55043.618608744451194,92292.183359999995446,83488.554999345971737,15661.396375192149208,108984.47709958089399
368,51458384.301954373717,11028437.169398728758,11986720.349453218281,0,70230.321058566565625,92292.183359999995446,135931.42396239266964,15661.396375192149208,108984.47709958089399
369,51364731.965205319226,11008395.450540047139,11973440.698906436563,0,78510.46465771322255,51271.02862558891502,135931.42396239266964,15661.396375192149208,84398.764032399616553
370,51361053.033041425049,11006160.582000812516,11960161.048359654844,0,86807.872559976342018,51271.02862558891502,135931.42396239266964,15661.396375192149208,84398.764032399616553
371,51338277.403419420123,11004732.605802660808,11946881.397812873125,0,86807.872559976342018,51271.02862558891502,135931.42396239266964,15661.396375192149208,84398.764032399616553
372,51399509.366670362651,10992840.918582567945,11933601.747266091406,0,86807.872559976342018,51271.02862558891502,169608.67498927531415,15661.396375192149208,84398.764032399616553
373,51460741.32992130518,10978293.96259637922,11920322.096719309688,0,86807.872559976342018,10249.873891177834594,232036.3080787017243,15661.396375192149208,65134.559055821540824
374,51521973.293172247708,10977015.919548256323,11907042.446172527969,0,86807.872559976342018,10249.873891177834594,314001.7171061480185,15661.396375192149208,93419.232279198389733
375,51518153.981817685068,10979263.041677555069,11893762.79562574625,0,86807.872559976342018,10249.873891177834594,314001.7171061480185,15661.396375192149208,93419.232279198389733
376,51579385.945068627596,10982607.949477851391,11880483.145078964531,0,86807.872559976342018,10249.873891177834594,336743.22730537102325,15661.396375192149208,93419.232279198389733
377,51628100,10982091.852745018899,11867203.494532182813,0,86807.872559976342018,0,336743.22730537102325,15661.396375192149208,32027.947489091660827
378,51585759.786901585758,10993919.021665351465,11889923.843985401094,0,86807.872559976342018,0,336743.22730537102325,15661.396375192149208,108984.47709958089399
379,51628100,11007022.739471441135,11912644.193438619375,0,88170.997072060170467,0,378927.27074533817358,15661.396375192149208,108984.47709958089399
380,51628100,11020126.457277530804,11916315.589501949027,0,88986.922077804250875,0,496612.84463740949286,15661.396375192149208,108984.47709958089399
381,51606808.877550989389,11030925.28784439899,11903035.938955167308,0,88986.922077804250875,0,496612.84463740949286,15661.396375192149208,42015.153931178734638
382,51557599.984428845346,11044029.00565048866,11925756.28840838559,0,93153.007493165961932,0,496612.84463740949286,15661.396375192149208,102265.548572501124
383,51463947.647679790854,11048478.88825741224,11948476.637861603871,0,93153.007493165961932,0,407717.31362356385216,15661.396375192149208,102265.548572501124
384,51370295.310930736363,11048478.88825741224,11971196.987314822152,0,93153.007493165961932,0,257580.14437689702027,15661.396375192149208,102265.548572501124
385,51276642.974181681871,11042212.067311316729,11971677.903280690312,0,93153.007493165961932,0,165982.75980245342362,15661.396375192149208,102265.548572501124
386,51251475.872840031981,11029774.593589486554,11994398.252733908594,0,91510.392609699760214,0,165982.75980245342362,15661.396375192149208,102741.01575063999917
387,51157823.53609097749,11035375.17045132257,11981118.602187126875,0,68632.794457274823799,0,117677.61216621898348,15661.396375192149208,102741.01575063999917
388,51064171.199341922998,11048478.88825741224,11967838.951640345156,0,45755.196304849880107,0,109288.95448925474193,15661.396375192149208,102741.01575063999917
389,50970518.862592868507,11048478.88825741224,11954559.301093563437,0,22877.598152424940054,0,15218.742604919227233,13549.494669554738721,0
390,50896017.388935573399,11048478.88825741224,11977279.650546781719,0,0,0,15218.742604919227233,13549.494669554738721,0
391,50802365.052186518908,11048478.88825741224,12000000,0,0,0,0,0,0
392,50691011.227747038007,11048478.88825741224,11976759.201202176511,0,0,0,87404.567598502690089,0,61951.58139759342157
393,50577302.973205268383,11048478.88825741224,11953518.402404353023,0,0,0,87404.567598502690089,0,0
394,50508202.080683775246,11048478.88825741224,11966277.603606529534,0,0,0,87404.567598502690089,0,30793.428016977381048
395,50387704.176928766072,11035317.697186825797,11972203.993989117444,0,0,0,63587.276702589559136,0,70399.929092218109872
396,50267206.273173756897,11013838.229240681976,11984963.195191293955,0,0,0,79426.910136639664415,0,85985.51135268631333
397,50146708.369418747723,11021196.961654929444,11961722.396393470466,0,0,0,41392.576161220938957,0,0
398,50150578.470867961645,10995410.257404405624,11974481.597595646977,0,0,0,41392.576161220938957,0,32921.037016614587628
399,50122984.6320592314,11002768.989818653092,11987240.798797823489,0,0,0,41392.576161220938957,0,66130.154636846884387
400,50111180.926893956959,10982738.412190232426,12000000,0,0,0,41392.576161220938957,0,88633.823198502039304
401,49990683.023138947785,10990097.144604479894,11976759.201202176511,0,0,0,89487.414981410227483,0,0
402,50025069.419383943081,10997455.877018727362,11974481.597595646977,0,0,0,165157.69276576768607,0,69028.543844945364981
403,50059455.815628938377,11004814.60943297483,11987240.798797823489,0,0,0,189699.86236140193068,2146.74067300847355,69028.543844945364981
404,50018750.031237825751,11012173.341847222298,12000000,0,0,0,189699.86236140193068,2146.74067300847355,81189.889756925651454
405,49898252.127482816577,10991150.514549665153,11976759.201202176511,0,0,0,177996.93105208169436,2146.74067300847355,26687.564918355168629
406,49932638.523727811873,10998509.246963912621,11955424.690998984501,0,0,0,187645.45092108682729,2146.74067300847355,26687.564918355168629
407,49930332.832381732762,11005867.979378160089,11968183.892201161012,0,0,0,187645.45092108682729,0,26687.564918355168629
408,49809834.928626723588,11013226.711792407557,11980943.093403337523,0,0,0,204925.37840154906735,0,26687.564918355168629
409,49689337.024871714413,11020585.444206655025,11957702.294605514035,0,0,0,117342.02821429357573,0,21923.807446910090221
410,49629864.591909497976,11018511.578454887494,11970461.495807690546,0,0,0,117342.02821429357573,0,55878.722537733628997
411,49528231.79193431139,11011211.836405495182,11983220.697009867057,0,0,0,117342.02821429357573,0,55878.722537733628997
412,49461044.415675058961,10996967.761357679963,11974481.597595646977,0,0,0,117342.02821429357573,0,55878.722537733628997
413,49423246.185808129609,11004326.493771927431,11987240.798797823489,0,0,0,117342.02821429357573,0,55878.722537733628997
414,49457632.582053124905,11011685.226186174899,12000000,0,0,0,160089.97999890765641,0,95639.566952895649592
415,49424641.373575128615,11019043.958600422367,11984963.195191293955,0,0,0,160089.97999890765641,0,95639.566952895649592
416,49304143.469820119441,11026402.691014669836,11997722.396393470466,0,0,0,127531.79083309287671,0,95639.566952895649592
417,49183645.566065110266,11033761.423428917304,11974481.597595646977,0,0,0,0,0,0
418,49149592.039666160941,11041120.155843164772,11987240.798797823489,0,0,0,0,0,0
419,49042944.429905198514,11048478.88825741224,12000000,0,0,0,0,0,0
420,48973047.821519047022,11021858.5558587946,11974699.121841408312,0,0,0,79581.837630839698249,0,59398.258233181812102
421,48846997.947536982596,10994883.722937220708,11949398.243682816625,0,0,0,0,0,0
422,48736216.933246560395,10977771.97377919592,11960097.365524224937,0,0,0,0,0,26993.911816418556555
423,48640371.44592691958,10963801.742537697777,11934796.487365633249,0,0,0,0,0,96305.673019362060586
424,48635863.798787124455,10945775.283419432119,11945495.609207041562,0,0,0,0,0,96305.673019362060586
425,48528001.344302773476,10937408.020879859105,11920194.731048449874,0,0,0,0,0,52541.911561201464792
426,48556835.770320706069,10943578.624623056501,11894893.852889858186,0,12785.204735749199244,0,116666.41573127105949,992.93847287079734087,64822.260056444720249
427,48585670.196338638663,10949749.228366253898,11905592.974731266499,0,12785.204735749199244,0,116666.41573127105949,15661.396375192149208,64822.260056444720249
428,48614504.622356571257,10955919.832109451294,11916292.096572674811,0,12785.204735749199244,0,116666.41573127105949,15661.396375192149208,64822.260056444720249
429,48643339.048374503851,10962090.43585264869,11890991.218414083123,0,12785.204735749199244,0,116666.41573127105949,13542.39313637388841,33164.576544832845684
430,48672173.474392436445,10968261.039595846087,11901690.340255491436,0,12785.204735749199244,0,116666.41573127105949,15661.396375192149208,108984.47709958089399
431,48701007.900410369039,10974431.643339043483,11912389.462096899748,0,12785.204735749199244,0,116666.41573127105949,14443.139487105096123,108984.47709958089399
432,48705677.408986210823,10980602.24708224088,11923088.58393830806,0,12785.204735749199244,0,116666.41573127105949,15661.396375192149208,108984.47709958089399
433,48596410.795176573098,10986772.850825438276,11897787.705779716372,0,12785.204735749199244,0,116666.41573127105949,3444.7734508472517518,60904.966214091633447
434,48625245.221194505692,10992943.454568635672,11872486.827621124685,0,12785.204735749199244,0,116666.41573127105949,0,60904.966214091633447
435,48654079.647212438285,10999114.058311833069,11883185.949462532997,0,12785.204735749199244,0,116666.41573127105949,0,60904.966214091633447
436,48682914.073230370879,11005284.662055030465,11876588.52896656096,0,12785.204735749199244,0,116666.41573127105949,0,108984.47709958089399
437,48695154.882625445724,11011455.265798227862,11851287.650807969272,0,12785.204735749199244,0,55946.397503645013785,0,89321.704508213239023
438,48723989.308643378317,11017625.869541425258,11842010.027955729514,0,12785.204735749199244,0,55946.397503645013785,7701.0010714538302636,102902.69345004962815
439,48752823.734661310911,11023796.473284622654,11852709.149797137827,0,12945.719754980569633,0,55946.397503645013785,15661.396375192149208,102902.69345004962815
440,48781658.160679243505,11029967.077027820051,11827408.271638546139,0,12945.719754980569633,0,55946.397503645013785,15661.396375192149208,102902.69345004962815
441,48752332.02444909513,11036137.680771017447,11819833.771562188864,0,12945.719754980569633,0,55946.397503645013785,0,102902.69345004962815
442,48781166.450467027724,11042308.284514214844,11829268.148504674435,0,12945.719754980569633,0,50360.662280486089003,0,102902.69345004962815
443,48810000.876484960318,11048478.88825741224,11839967.270346082747,0,12945.719754980569633,0,34884.576217761597945,0,102902.69345004962815
444,48812819.017209887505,11048478.88825741224,11850666.392187491059,0,12945.719754980569633,0,34884.576217761597945,0,102902.69345004962815
445,48686769.143227823079,11048478.88825741224,11825365.514028899372,0,6694.0198899961778807,0,0,0,0
446,48646344.197571590543,11042308.284514214844,11836064.635870307684,0,0,0,0,0,0
447,48644697.588934622705,11048478.88825741224,11846763.757711715996,0,0,0,0,0,0
448,48678009.410296961665,11048478.88825741224,11823124.233876323327,0,0,0,85676.109824500716059,0,58484.073624757773359
449,48711321.231659300625,11022462.223618941382,11799484.710040930659,0,0,0,100358.48861955168832,0,0
450,48744633.053021639585,11016191.457094756886,11811845.18620553799,0,0,0,238485.84944063186413,0,40877.211044352043245
451,48777944.874383978546,11023320.229121059179,11788205.662370145321,0,0,0,347495.51299750211183,2427.6807823405961244,105101.81833791450481
452,48811256.695746317506,11030449.001147361472,11782095.217448886484,0,0,30764.061119999998482,474502.8227909107809,2427.6807823405961244,108984.47709958089399
453,48844568.517108656466,11017784.05777643621,11758455.693613493815,0,0,7645.4796217151961173,474502.8227909107809,2427.6807823405961244,0
454,48877880.338470995426,11014312.616211101413,11740510.946068271995,0,0,7645.4796217151961173,486024.9463088067132,2427.6807823405961244,37057.964393088812358
455,48756307.859833329916,11004167.713692484424,11716871.422232879326,0,0,7645.4796217151961173,411289.66070851334371,2427.6807823405961244,100784.27614755521063
456,48634735.381195664406,10984955.326141677797,11729231.898397486657,0,0,18314.589790996131342,236092.85300155860023,2427.6807823405961244,108984.47709958089399
457,48513162.902557998896,10958938.661503208801,11705592.374562093988,0,0,0,0,2427.6807823405961244,0
458,48498455.903870001435,10932921.996864739805,11717952.850726701319,0,0,0,0,2427.6807823405961244,0
459,48531767.725232340395,10940050.768891042098,11694313.32689130865,0,0,0,0,2427.6807823405961244,26784.591740603420476
460,48565079.546594679356,10947179.540917344391,11670673.803055915982,0,0,0,0,2427.6807823405961244,81384.498009783768794
461,48598391.367957018316,10954308.312943646684,11647034.279220523313,0,0,0,0,2427.6807823405961244,0
462,48631703.189319357276,10961437.084969948977,11659394.755385130644,0,0,0,0,2427.6807823405961244,0
463,48665015.010681696236,10968565.85699625127,11671755.231549737975,0,0,0,0,2427.6807823405961244,0
464,48698326.832044035196,10975694.629022553563,11684115.707714345306,0,0,0,0,2427.6807823405961244,0
465,48731638.653406374156,10982823.401048855856,11660476.183878952637,0,0,0,0,2427.6807823405961244,0
466,48764950.474768713117,10989952.173075158149,11672836.660043559968,0,0,0,0,2427.6807823405961244,19139.016801524645416
467,48798262.296131052077,10997080.945101460442,11649197.1362081673,0,0,0,0,0,0
468,48831574.117493391037,10998577.484073296189,11661557.612372774631,0,0,0,13136.143229751805848,0,0
469,48864885.938855729997,11005706.256099598482,11673918.088537381962,0,0,0,8581.1449908205813699,0,0
470,48898197.760218068957,11012835.028125900775,11686278.564701989293,0,0,0,0,396.52360711372745072,45537.787619448288751
471,48931509.581580407917,11019963.800152203068,11698639.040866596624,0,0,0,0,6519.7573102638816636,45537.787619448288751
472,48964821.402942746878,11027092.572178505361,11674999.517031203955,0,0,0,26735.166865544317261,6519.7573102638816636,45537.787619448288751
473,48998133.224305085838,11034221.344204807654,11651359.993195811287,0,0,0,26735.166865544317261,0,0
474,49031445.045667424798,11041350.116231109947,11663720.469360418618,0,0,0,3342.5229512247728962,4214.5964950026555016,0
475,49064756.867029763758,11048478.88825741224,11676080.945525025949,0,0,0,0,0,0
476,49085531.981427781284,11036340.380710298195,11647789.629584673792,0,0,0,175304.42026954446919,0,66164.782933943875832
