Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_Harad_0,Biomass|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_Harad_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_Harad_0,Nuclear_DolAmroth_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_Harad_0,Solar|PV|Utility|Opt_DolAmroth_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_Harad_0,Hydro|Run of River_DolAmroth_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_Harad_0,Hydro|Pumped Storage_DolAmroth_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_Harad_0,Battery|Lithium-Ion_DolAmroth_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
166,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,189323.76706462306902,0,51914.257641406147741,23.69761826676840144,88048.333925620754599,77850.745138562459033,62354.059947485817247,66653.097862541850191,8302.7438999999994849,57894.223515757905261,54890.786475034445175,4157.5423618496297422,145409.69487267208751,30721.769414128331846,8073.1045531588215454,43591.80358707747655,2026.0667106523562779,541.44640000000003965,118997.2112856345484,3358.0956933333332017,67032.587203228671569,122947.84947359723446,85155.927112004734227,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-78236.671112532843836,0,14702.422293304076447,0,0,0
167,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,13840.001263684665901,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,561.96977865532244323,1227.4230736217489266,1452.8110815932898277,1050.8769068200983838,110.87909999999951083,1983.9581137584580119,865.4280409106654588,55.52195284425928179,4643.4681490763205147,484.37055514719315852,107.81237839458697181,35839.6975514378355,1237.0080466300985336,1535.4559999999999036,102884.86240622130572,9523.0260666666672478,84691.324397870412213,97071.686613383950316,55340.284436960311723,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,70608.59567906090524,79174.098821335530374,8085.337836886167679,0,0,0
168,0,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,93849.122288940125145,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,1222.5297239293436178,51914.257641406147741,23.69761826676840144,1931.9946294523840606,300.10624693400183105,449.57687452420191221,256.94052138421875497,102.04335000000000377,162.45990446668773188,211.59807643406250577,51.097511314307610064,695.25597097204956754,118.42911588882074625,99.221009756133653923,31998.715865806938382,885.55738369801213139,2001.9056000000002769,89372.532967787978123,12415.985356666666121,84148.930286804272328,77794.423932639765553,68525.320158387505217,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,-40362.622997527381813,0,0,0,0
169,65009.119716120534576,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,232604.3254028125375,17667.799054603656259,51914.257641406147741,23.69761826676840144,83337.464654085633811,70888.940099146711873,65981.482094269493246,60692.642740805764333,7240.0441499999978987,52825.685932788626815,49982.17637478121469,3625.4027123836240207,130796.77014203516592,27974.474333697500697,7039.7972160066128708,26045.77611248699759,442.05341962648520848,1251.7200000000002547,75617.190755912510213,7763.2717500000007931,93839.092672137747286,102262.20246605317516,75272.571205855492735,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,-58465.017798446999223,0,0,0,0
170,23076.824824446928687,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,211429.88429875046131,4408.591739473038615,51914.257641406147741,23.69761826676840144,70105.845405741318245,74206.720815131513518,68897.467012916764361,63533.21109189082199,6332.1115499999987151,61447.348075188536313,52321.467958027729765,3170.7616573699583569,148538.73752709128894,29283.750101600689959,6156.9764406938484171,40331.682136044153594,1232.2812724902207719,2548.4895999999998821,121758.93540648315684,15805.944873333333817,72847.463148468435975,76879.056087301883963,90766.730184546395321,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,0,0,0,0
171,34869.113702505710535,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,611.75205446622817362,965.87732342573337974,1459.5935191835676505,826.95054038238276917,65.694374999999993747,1889.5329843125853131,681.018092079609346,32.896010076588389381,4417.8454796112564509,381.15833521961286579,63.877383707983526051,58745.228733175201342,1416.0940144720457283,2804.0239999999998872,119772.43179531300848,17390.790516666667827,67503.222904230889981,83457.414610346095287,81388.266447854839498,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,46952.609111381527327,-1219.4950116550021448,0,0,0
172,0,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,201936.06968392326962,3516.0904610318502819,51914.257641406147741,23.69761826676840144,2585.4810232914842345,194.20833513348551946,675.75215758426600132,166.27441579825782014,35.450099999999999056,259.38546547043443979,136.93187183385938965,17.751395714109111879,1014.0236016768310492,76.639262471455793957,34.46961235549316882,64686.697330893068283,1381.349723605248073,1546.8127999999999247,120504.42799344101513,9593.4618866666678514,40428.965999337560788,67234.720567281794501,74353.984660604750388,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-47110.363377827627119,0,0,0,0,0
173,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,205843.33394718825002,20933.648777513913956,51914.257641406147741,23.69761826676840144,113990.09773679477803,56753.53419671420852,77076.980088038442773,48590.400286161697295,6048.6752249999999549,58937.131848839206214,40015.623765074342373,3028.8328513911928894,149499.87713703993359,22396.304466001114633,5881.3794677596224574,70087.788626748530078,1022.2211788692337677,1139.5968000000000302,115820.46017061101156,7067.8743200000008073,24691.430006869552017,37163.581828060436237,63158.534031444323773,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-66172.113541884697042,0,0,0,0,0
174,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,218620.03594535618322,10216.615009879089484,51914.257641406147741,23.69761826676840144,94725.105577140173409,61292.368618556007277,82189.805149152234662,52476.392313115873549,6974.6465249999992011,70809.033233385795029,43215.852493154248805,3492.5066623595134843,173399.15936701081228,24187.437283915038279,6781.7400242407629776,72923.9451606569055,2394.9989350858945727,1555.4559999999996762,115336.23066910277703,9647.0677333333333081,56784.241116917510226,36593.608628431669786,47759.180254390477785,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-44416.698795510921627,0,0,0,0,0
175,141741.70473656826653,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,5982.6705293243976485,51914.257641406147741,23.69761826676840144,720.82683166012179754,875.12817820085319909,1998.4672484948828242,749.25428138254687838,90.040499999999994429,2316.8570192265688092,617.03293760915312305,45.087166067126510427,5352.5148598475552717,345.34654807273517463,87.550137553766631981,65275.868354562211607,4421.7971703075172627,1714.7487999999998465,86091.997416928250459,10635.014953333333324,50012.028210233183927,54322.159722883261566,25948.807742411929212,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,15805.148803057738405,0,0,0,0
176,40489.155782360670855,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,174501.11712104189792,4073.2917325728831202,51914.257641406147741,23.69761826676840144,3489.4839492830783456,131.89181808370622662,711.33888539722170208,112.92118325078585883,129.21232499999999277,232.55814920407021873,92.993915618296881576,64.702190183245264166,1132.6116829150446392,52.047671676951146935,125.63853851757819768,40363.835631174762966,5520.9472235379334961,999.26079999999990378,78058.765667102547013,6197.4987533333342071,15492.028433739364118,34296.051228479984275,26453.01531138469727,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,124436.84679610826424,0,0,0,0,0
177,29460.927942328155041,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,138259.6682611485885,3962.2350864134750736,51914.257641406147741,23.69761826676840144,125937.07693831824872,59094.305541107838508,76522.74136852841184,50594.487224751836038,10422.574199999999109,57542.259019010576594,41666.048302736802725,5219.0329218779115763,148768.93043599836528,23320.028925743496075,10134.304061775968876,18323.111324730562046,4763.9068272012727903,578.61919999999975062,70273.71673737654055,3588.6444966666667824,12882.835530121803458,12798.220486307443934,44301.468405364103091,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,0,0,0,0
178,95855.713600025745109,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,144223.5259655714035,0,51914.257641406147741,23.69761826676840144,106097.7045547052403,66903.638165077165468,73043.688941224798327,57280.565960416191956,10820.037599999997838,63940.506843665090855,47172.230790930982039,5418.0600077048984531,161343.78176825525588,26401.77869865575849,10520.774320632681338,18960.097427455675643,4010.8741851287177269,365.08000000000004093,41128.061529300197435,2264.2565833333333103,13915.986453832842017,21648.427433338671108,61976.871107625207515,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,-221.18351670309834844,0,0,0
179,92402.981564104557037,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,69585.875139099312946,10700.23170347555606,71.540352000000595467,0,0,0,0,0,0,0,234346.90102295865654,7140.5259148618906693,51914.257641406147741,23.69761826676840144,633.18264801413158693,975.94781029703688091,1534.7669405914141407,835.57254066974996931,163.49962499999949728,2020.1257687099741815,688.11856290449679818,81.871321730642122816,4725.8352736649849248,385.13239063806179274,158.97751188342206774,18924.326426866948168,3647.0876420670306288,1072.9039999999999964,25650.432964594521764,6654.2400166666666337,57093.635621511530189,78331.401824104119441,51270.50328212234308,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,0,0,0,0
180,97305.635426426568301,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,209506.61876167208538,8181.1860835659254008,51914.257641406147741,23.69761826676840144,2490.0924490867573695,180.89578268822958762,524.66621700180076004,154.87667182863282278,141.78127499999999372,176.37766054016958606,127.54549444710937678,70.996006143168159497,829.36872908068039578,71.38581029436087988,137.85985338595870076,15914.837311064729874,5581.2823696355753782,648.44479999999998654,47995.953870559074858,4021.7086866666672904,45665.870095192520239,47753.850066897124634,57877.568992441891169,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,148600.08069084226736,11378.433100526384806,51914.257641406147741,23.69761826676840144,114376.10650135936157,68702.841104391816771,69984.78174672870955,58820.980883552365412,10459.852649999998903,53785.711081285786349,48440.807786454890447,5237.6998513804701361,138765.41525470180204,27111.787289228221198,10170.551455174398143,12146.921271301453089,2680.6061344372260464,420.27999999999980218,54864.486205990171584,2606.6115833333333285,50883.935937756825297,56524.32045742416085,68243.567341649817536,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,9934.9559846720658243,0,0,0,0,0
182,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,171245.25978282216238,6628.4469672877430639,51914.257641406147741,23.69761826676840144,102893.81040432293958,75887.602706419798778,79555.672392960783327,64972.323652676277561,10508.847075000001496,64899.664488728900324,53506.619478674576385,5262.2334754311850702,161221.22971245154622,29947.066371530174365,10218.190780234985141,16233.598834615146188,2685.3454132705951451,213.84000000000000341,66711.210127490398008,1326.2535000000000309,66295.742895889285137,73195.04772425928968,73433.18360549188219,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-6542.2050727803725749,0,0,0,0,0
183,127431.20062476710882,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,9209.0887589928752277,51914.257641406147741,23.69761826676840144,643.49242192611927749,987.88320214450777712,1756.5140420391542193,845.79120767699998851,113.53364999999949703,1795.6542071498106452,696.53393573400012428,56.851200645898430253,4108.9146853995798665,389.84238224511244653,110.39350819332629783,35653.641333259387466,2032.4190949461592481,1067.4239999999999782,67966.370088622803451,6620.2526000000007116,61024.278949324674613,76220.63048346627329,46342.067262535572809,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,26434.187903927617299,0,0,0,0
184,154884.29999999998836,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,222434.59729419762152,3894.6137745333471685,51914.257641406147741,23.69761826676840144,3074.3901436098949489,207.32005165823110815,527.98430888034613417,177.50021104420312668,132.44444999999950596,146.4781007231752028,146.17664438934374971,66.320654725586891232,880.30808919288881498,81.813459982085916522,128.781268603938571,46659.539961565009435,1733.0504804071690614,1045.4447999999999865,69066.937050763954176,6483.9357700000000477,13227.069854512437814,63368.673200547345914,20325.17044936817183,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,13856.043380392948166,0,0,0,0,0
185,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,143395.41101343708578,5525.3426171378632716,51914.257641406147741,23.69761826676840144,123602.56520965771051,69890.469974906736752,70027.5050668274489,59837.787378980508947,9563.8770000000004075,52088.847317594212655,49278.177841513352178,4789.0461575021408862,136531.19222326378804,27580.454098320173216,9299.3569215775678458,52287.027781163982581,1410.9545854469413371,892.42880000000002383,74899.72645365713106,5534.9177866666677801,28222.893077196713421,68584.73584554970148,25514.731419846633798,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-11789.111961849732324,0,0,0,0,0
186,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,194532.31721396639477,7712.4643289780096893,51914.257641406147741,23.69761826676840144,103559.82893883009092,75582.24603470673901,78064.687693380648852,64710.887900372996228,8388.0031500000004598,64719.667196556220006,53291.319447366004169,4200.2353495996821948,161333.075328757026,29826.565312218066538,8156.00568170909537,59712.492367120205017,2154.3085947568915799,449.75679999999999836,141025.56873862721841,2789.4291533333334883,22644.447359633937594,91072.371497690954129,60896.928018308441096,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-109939.05939053196926,-28602.92388633180235,0,0,0,0
187,0,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,9957.9269244262541179,51914.257641406147741,23.69761826676840144,600.86747723333735394,926.62824638885831519,1418.0584746389856718,793.34684695469536564,69.148350000000007753,1663.2270869401982054,653.34446219798121547,34.625564492842528352,3865.0898363128799247,365.66970897335022528,67.235827812106762735,55775.320958918091492,1216.6879197060216029,672.73439999999993688,123709.01569174994074,4172.3548100000007253,23786.1223005679567,97419.748106514380197,83616.914761599720805,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,16769.269148479157593,25814.138807414456096,0,0,0,0
188,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,221642.23592310235836,3731.5555936184023267,51914.257641406147741,23.69761826676840144,2327.4150902277651767,191.02365125110748068,327.36357637113542296,163.54780032276562451,99.430875000000000341,68.296792618551492637,134.68642379521875796,49.789332281858690976,580.79474903851371437,75.382509903228338999,96.680791236625466922,55536.070350254936784,1122.727652809090614,797.69599999999968531,143026.06912725931033,4947.3770666666669058,24346.793726861211326,67542.713863638884504,103069.14755551572307,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-54869.910811298585031,0,0,0,0,0
189,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,207596.72587569517782,2145.3683463319330258,51914.257641406147741,23.69761826676840144,104257.36714801032213,70851.211636936553987,45486.169276364220423,60660.340944857358409,9393.488549999998213,36122.952648415768635,49955.574895764882967,4703.7253036522606635,99540.904539171606302,27959.58577849732319,9133.6811175219136203,57261.268351870239712,548.88101612641548854,702.64479999999991833,157862.79694140036008,4357.8616033333337327,32079.48124854327034,70562.170967877507792,111119.9125170577754,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-129006.84013988322113,-83326.501793079922209,1300.212371843185565,0,0,0
190,0,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,141618.51332993659889,0,51914.257641406147741,23.69761826676840144,78350.946252760011703,77505.163901055741007,44878.98282666587329,66357.223237295853323,9143.7160499999990861,43503.375802920425485,54647.125018949525838,4578.6534283683458852,112445.76295206331997,30585.394777332836384,8890.8168871794769075,37839.497737906160182,1794.1546651545543227,868.49600000000009459,167781.96603910857812,5386.4845666666669786,25866.313947668630135,76184.63934313475329,82369.913584434310906,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-18246.333205066155642,0,0,0,0,0
191,154884.29999999998836,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,6374.2348248759853959,51914.257641406147741,23.69761826676840144,189.55433751864683245,824.89050722748061162,1058.8203852368956177,706.24253635923901129,50.470874999999999488,1449.2821095062399763,581.61150053114067759,25.272946315026945996,3345.048177557908275,325.52155936132749048,49.074939040864521189,21586.316752180995536,1303.1766322416383446,1311.4415999999998803,95282.649125236319378,8133.6700900000005277,43598.46936910412478,93895.874885835815803,34791.533689522591885,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,27616.166485968686175,21907.885906499293924,0,0,0,0
192,12836.097138066979824,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,227181.86839078360936,5017.1956455644030939,51914.257641406147741,23.69761826676840144,1211.0404375000027812,161.2712441697919985,222.00328959475891111,138.07482511478906417,51.354449999999999932,65.13792698064725073,113.70867950629687471,25.715390468022111037,361.33146462124830123,63.641497171229580943,49.934075904709885663,27615.29551053978139,1270.0454468352734239,1245.1423999999999523,69687.227785024297191,7722.4769266666671683,35938.408161655548611,92353.923625776296831,15726.218973721248403,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,217421.17595217228518,0,0,0,0,0
193,151901.23157748219091,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,196462.76376708311727,24967.231010498464457,51914.257641406147741,23.69761826676840144,73086.266055830768892,65939.31014732393669,42834.826781484051025,56454.941881616483442,7006.7841750000006869,37797.125067787907028,46492.305078978279198,3508.5993713355537693,97708.616680938095669,26021.231756577439228,6812.9888031586369834,25715.261297931749141,499.07482194881760051,240.11360000000001946,66791.87917699450918,1489.2045566666668037,50862.1870058513814,122824.09119395154994,8087.9764570388870197,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,0,0,0,0,0
194,0,0,12341.711073470949486,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,24496.768233297185361,51914.257641406147741,23.69761826676840144,55817.052045278462174,62913.286642149061663,48445.182424772930972,53864.165897831248003,4830.6307500000002619,51297.808673686726252,44358.724857037494075,2418.9053907321472252,125944.78496352232469,24827.090374857179995,4697.02396848034914,22064.75181959848851,1854.8336903232207078,695.24320000000011532,113485.04860376731085,4311.9562633333334816,93605.386143721072585,156295.97581205458846,19982.721360126997752,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,30469.146509918151423,0,0,0,0,0
195,4126.3290604807407362,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,32038.70455682280226,0,0,0,0,0,0,240000,1700.5728937258904807,51914.257641406147741,23.69761826676840144,100.09304353235526719,489.6092833583845163,1117.8331969311511784,419.18642422769210043,13.490774999999999295,1662.5430106280721247,345.21234936398116133,6.7554135394543415316,3838.8866102292331561,193.21155474595849455,13.11764380425382015,14687.140064084214828,2371.6901864172918977,2576.7695999999996275,83747.769479496011627,15981.339790000001813,58071.50964867084258,99179.255768120987341,36301.188866143042105,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,0,53294.28196175533958,0,0,0,0
196,154884.29999999998836,0,1363.7846393926365636,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,1394.5932311195683724,94.622409406150865152,263.96594943472877048,81.012412956515618134,12.247650000000000148,80.479145215517618794,66.716104787718748526,6.1329271770152544718,427.36201777500048138,37.340270000127226524,11.908901463345825888,22920.931968954311742,3836.9088892716376904,5098.3984000000000378,67818.63268965545285,31620.69174333333649,60988.230263006153109,99792.56531537558476,25170.460280936273193,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,-13308.712135607991513,-102108.21458662167424,0,-6937.8506330505588267,0,0,0
197,154884.29999999998836,0,10447.304507531225681,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,71807.910694696722203,55363.290573250153102,66890.039796184806619,47400.12209264413832,4707.7794000000003507,55400.80037737639941,39035.394664530467708,2357.3884153819353742,134449.98236825061031,21847.681020541393082,4577.5704715410174686,25537.716613130192854,3376.1109341010342177,5707.2799999999997453,46935.963818291049392,35397.026166666670179,62397.825621266187227,93496.348477595791337,24283.43778782910158,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-80720.553771405015141,-20629.207470238692622,-7714.6088247944981049,0,0,0
198,154884.29999999998836,0,8489.4180360887912684,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,55700.053589035618643,59401.756644563378359,72964.764626035306719,50857.716156602065894,6409.2503249999999753,67943.984650225291261,41882.825070142876939,3209.388372666295254,160429.84526490449207,23441.356498005887261,6231.9816923525913808,17460.616714400632191,3889.7287145807449633,5605.4143999999996595,60233.520700873581518,34765.247226666666393,46206.926353978815314,91794.785307514597662,20775.202183515189972,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,-28913.555124901700765,0,-16623.040181293745263,0,0,0
199,154884.29999999998836,0,36000,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,7711.881533315503475,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,162.30311154983365896,826.78410304943895426,1428.571902033646893,707.86376718250778595,102.4373250000000013,1963.7094926779334401,582.94663179735948688,51.29479160763445833,4513.6729718432297886,326.2688176451383697,99.60408809802142116,25319.190144713254995,5491.8488017826548457,4729.5775999999996202,83682.148313481724472,29333.234406666670111,32027.99293367188875,40296.275808731479628,15705.298919151166047,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,79429.838747604575474,18617.859741890420992,-14788.678420040170749,0,0,0
200,154884.29999999998836,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,0,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,938.28598949891079428,78.985898452132602188,282.5767775546379994,67.624976612882818472,55.064700000000001978,114.40014758813161677,55.691157210606164085,27.573272842071080646,407.9285981514311743,31.169728111081298039,53.54170689141989925,21500.787868599622016,6604.5977091853374077,4230.9088000000001557,74150.484416794206481,26240.448953333336249,24800.270989094555262,15381.298727328836321,17508.729361644142045,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,0,25052.693838576902635,-6357.2913636195235085,-12526.765186154654657,0,0,0
201,154884.29999999998836,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,39826.432662319784868,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,72229.285614213091321,59521.770452491189644,69910.05670474654471,50960.467801052363939,9676.4084999999995489,56627.96783044552285,41967.44407145488367,4845.3955383727825392,136747.53101648256416,23488.7168222662076,9408.7759974837626942,14557.361944628142737,5274.3734249210665439,4021.1088000000004286,43758.105864845470933,24939.251870000003692,14672.561915872362079,3992.0109390169977814,19478.381480435084086,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,-8875.9683486655376328,27155.130838594472152,-21385.837189736594155,0,0,0,0
202,154884.29999999998836,0,0,0,0,0,0,2814.8496863584377934,2202.7200000000002547,98675.729275205449085,10700.231703475554241,71.540352000000595467,0,0,0,0,0,0,0,240000,0,51914.257641406147741,23.69761826676840144,67395.985710658918833,66452.618069302538061,75702.212532138029928,56894.418255238379061,10430.671725000000151,67820.589725303041632,46854.226798431605857,5223.0877022757085797,161885.72012496486423,26223.795361966247583,10142.177623424286139,13642.298286100631231,4650.8956597696787867,2345.0383999999999105,40980.286795922438614,14544.12357666666685,9456.9338041438131768,4768.9841649400277674,13074.709500914943419,14597.327844777155406,4008.5070260923725982,5543.6518694886117373,0,0,-3929.8136815340731118,12441.66069524102204,-11384.115998192923144,0,0,0,0
