Type,Region,Dim1,Dim2,Year,Value
SelfSufficiencyRate,DolAmroth,X,X,2018,0.9502084413359491
SelfSufficiencyRate,Gondor,X,X,2018,1.0063538588425687
SelfSufficiencyRate,Rohan,X,X,2018,1.000000131949666
SelfSufficiencyRate,Harad,X,X,2018,0.9999999999999998
SelfSufficiencyRate,Mordor,X,X,2018,1.0000000000000002
SelfSufficiencyRate,DolAmroth,X,X,2025,1.0
SelfSufficiencyRate,Gondor,X,X,2025,0.9999999999999999
SelfSufficiencyRate,Rohan,X,X,2025,1.0000001123733486
SelfSufficiencyRate,Harad,X,X,2025,0.9999999999999999
SelfSufficiencyRate,Mordor,X,X,2025,1.0000000000000002
SelfSufficiencyRate,DolAmroth,X,X,2030,1.0000000000000002
SelfSufficiencyRate,Gondor,X,X,2030,0.9999999999999998
SelfSufficiencyRate,Rohan,X,X,2030,1.0000001060365404
SelfSufficiencyRate,Harad,X,X,2030,0.9999999999999999
SelfSufficiencyRate,Mordor,X,X,2030,1.0000000000000002
SelfSufficiencyRate,DolAmroth,X,X,2035,1.0008775403281513
SelfSufficiencyRate,Gondor,X,X,2035,0.9999999999999998
SelfSufficiencyRate,Rohan,X,X,2035,1.000000101972656
SelfSufficiencyRate,Harad,X,X,2035,0.9997462501964941
SelfSufficiencyRate,Mordor,X,X,2035,1.0
SelfSufficiencyRate,DolAmroth,X,X,2040,1.0211635606637242
SelfSufficiencyRate,Gondor,X,X,2040,0.9969417847584007
SelfSufficiencyRate,Rohan,X,X,2040,1.0000000896694876
SelfSufficiencyRate,Harad,X,X,2040,0.999804415601944
SelfSufficiencyRate,Mordor,X,X,2040,1.0
SelfSufficiencyRate,DolAmroth,X,X,2045,1.0012184515192564
SelfSufficiencyRate,Gondor,X,X,2045,0.9999999999999999
SelfSufficiencyRate,Rohan,X,X,2045,1.0000000704953222
SelfSufficiencyRate,Harad,X,X,2045,0.9996605274838326
SelfSufficiencyRate,Mordor,X,X,2045,1.0
SelfSufficiencyRate,DolAmroth,X,X,2050,1.0
SelfSufficiencyRate,Gondor,X,X,2050,1.0000000000000002
SelfSufficiencyRate,Rohan,X,X,2050,1.0000000667123872
SelfSufficiencyRate,Harad,X,X,2050,1.0
SelfSufficiencyRate,Mordor,X,X,2050,1.0
ElectrificationRate,Total,Industry,X,2018,0.007004100440393735
ElectrificationRate,Total,Buildings,X,2018,0.017542518117983106
ElectrificationRate,Total,Industry,X,2025,0.11403844651233888
ElectrificationRate,Total,Buildings,X,2025,0.10730090552485233
ElectrificationRate,Total,Transportation,X,2025,0.017473413027034538
ElectrificationRate,Total,Industry,X,2030,0.1382349907703197
ElectrificationRate,Total,Buildings,X,2030,0.13526780050411727
ElectrificationRate,Total,Transportation,X,2030,0.304484021593693
ElectrificationRate,Total,Industry,X,2035,0.17984680211259316
ElectrificationRate,Total,Buildings,X,2035,0.1593134698492415
ElectrificationRate,Total,Transportation,X,2035,0.5065594791569589
ElectrificationRate,Total,Industry,X,2040,0.24381921120981448
ElectrificationRate,Total,Buildings,X,2040,0.2857944447094452
ElectrificationRate,Total,Transportation,X,2040,0.6415954512918289
ElectrificationRate,Total,Industry,X,2045,0.3366138990478267
ElectrificationRate,Total,Buildings,X,2045,0.5563424246249866
ElectrificationRate,Total,Transportation,X,2045,0.5764727573616939
ElectrificationRate,Total,Industry,X,2050,0.339053608165866
ElectrificationRate,Total,Buildings,X,2050,0.5902003060410486
ElectrificationRate,Total,Transportation,X,2050,0.47034798345313195
FinalEnergyConsumption,DolAmroth,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,2050,0.6829938946740987
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2018,4.679769480601377
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2025,4.459899795877596
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2030,3.082883553800884
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2035,2.0762329810419806
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2040,1.3899088722291857
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2045,0.8020929813678567
FinalEnergyConsumption,DolAmroth,HLI_Biomass,Biomass,2050,0.3950855779385077
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2018,11.770253741415628
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2025,8.436419291462446
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2030,5.394496270708374
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2035,3.4542325087228187
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2040,2.2053336337557075
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2045,1.2184278037242073
FinalEnergyConsumption,DolAmroth,HLR_Biomass,Biomass,2050,0.5662764520197785
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2025,13.637300777858668
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2030,19.987161475490748
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2035,21.8622724552352
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2040,20.950440595519172
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2045,25.07675875440793
FinalEnergyConsumption,DolAmroth,HMI_Biomass,Biomass,2050,23.83147229082396
FinalEnergyConsumption,DolAmroth,X_Biofuel,Biomass,2050,0.027575572217759386
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2018,72.7357860513151
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2025,59.57231230288638
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2030,27.59269699472117
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2035,12.674473832994689
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2040,4.8620931701654175
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Hardcoal,2045,0.23937614322890305
FinalEnergyConsumption,DolAmroth,HLI_Hardcoal,Hardcoal,2018,0.6583053566354236
FinalEnergyConsumption,DolAmroth,HLI_Hardcoal,Hardcoal,2025,0.45841022373196383
FinalEnergyConsumption,DolAmroth,HLI_Hardcoal,Hardcoal,2030,0.2750514789441827
FinalEnergyConsumption,DolAmroth,HLI_Hardcoal,Hardcoal,2035,0.13729089367752248
FinalEnergyConsumption,DolAmroth,HLI_Hardcoal,Hardcoal,2040,0.03966523550265494
FinalEnergyConsumption,DolAmroth,HLR_Hardcoal,Hardcoal,2018,9.811199997547199
FinalEnergyConsumption,DolAmroth,HLR_Hardcoal,Hardcoal,2025,0.09229280596231985
FinalEnergyConsumption,DolAmroth,HLR_Hardcoal,Hardcoal,2030,0.05555226914636205
FinalEnergyConsumption,DolAmroth,HLR_Hardcoal,Hardcoal,2035,0.02772870266393311
FinalEnergyConsumption,DolAmroth,HLR_Hardcoal,Hardcoal,2040,0.00860820004525703
FinalEnergyConsumption,DolAmroth,HMI_HardCoal,Hardcoal,2018,1.6553020582442788
FinalEnergyConsumption,DolAmroth,HMI_HardCoal,Hardcoal,2025,4.749875308059406
FinalEnergyConsumption,DolAmroth,HMI_HardCoal,Hardcoal,2030,13.859221559254586
FinalEnergyConsumption,DolAmroth,HMI_HardCoal,Hardcoal,2035,18.541251689909853
FinalEnergyConsumption,DolAmroth,HMI_HardCoal,Hardcoal,2040,18.156065727288862
FinalEnergyConsumption,DolAmroth,P_Coal_Hardcoal,Hardcoal,2018,5.964347138592594
FinalEnergyConsumption,DolAmroth,D_Gas_H2,H2,2035,1.3550267851535234
FinalEnergyConsumption,DolAmroth,D_Gas_H2,H2,2040,6.883132413994994
FinalEnergyConsumption,DolAmroth,D_Gas_H2,H2,2045,6.673722431222444
FinalEnergyConsumption,DolAmroth,D_Gas_H2,H2,2050,13.055540511874236
FinalEnergyConsumption,DolAmroth,HLI_H2_Boiler,H2,2035,1.8592864529805553
FinalEnergyConsumption,DolAmroth,HLI_H2_Boiler,H2,2040,7.737140827477598
FinalEnergyConsumption,DolAmroth,HLI_H2_Boiler,H2,2045,4.468133555062814
FinalEnergyConsumption,DolAmroth,HLI_H2_Boiler,H2,2050,10.58442566627607
FinalEnergyConsumption,DolAmroth,HLR_H2_Boiler,H2,2040,5.486197898294582
FinalEnergyConsumption,DolAmroth,HLR_H2_Boiler,H2,2045,3.0332221900451075
FinalEnergyConsumption,DolAmroth,HLR_H2_Boiler,H2,2050,3.62718727584992
FinalEnergyConsumption,DolAmroth,PSNG_Air_H2,H2,2040,0.46431966127305746
FinalEnergyConsumption,DolAmroth,PSNG_Air_H2,H2,2045,0.6506957313767718
FinalEnergyConsumption,DolAmroth,PSNG_Air_H2,H2,2050,0.4721283746857791
FinalEnergyConsumption,DolAmroth,PSNG_Road_H2,H2,2045,1.4309651710647708
FinalEnergyConsumption,DolAmroth,PSNG_Road_H2,H2,2050,3.392236723448833
FinalEnergyConsumption,DolAmroth,X_Methanation,H2,2045,0.5462214910209343
FinalEnergyConsumption,DolAmroth,X_Methanation,H2,2050,15.688712706210316
FinalEnergyConsumption,DolAmroth,CHP_Gas_CCGT_Natural,Gas_Natural,2018,0.3818323756070038
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Gas_Natural,2030,6.824589272108474
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Gas_Natural,2035,3.119971723653159
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Gas_Natural,2040,1.1909869911965276
FinalEnergyConsumption,DolAmroth,HHI_BF_BOF,Gas_Natural,2045,0.058337696154478536
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Gas_Natural,2025,1.6942820866979806
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Gas_Natural,2030,0.987435828492716
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Gas_Natural,2035,0.4793250400445865
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Gas_Natural,2040,0.18615158117463745
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2018,25.947390393391593
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2025,25.401120888451956
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2030,25.31358409367078
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2035,23.84970932233835
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2040,17.00442933257864
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Natural,2045,9.475339853406286
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2018,67.27185147309332
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2025,51.203042908489145
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2030,46.53739293093498
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2035,41.83096713296827
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2040,24.491165956608043
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Natural,2045,3.635034976555768
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2018,75.1464521564775
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2025,34.879476261922186
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2030,26.778653192497266
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2035,22.152132807965632
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2040,21.62141988741929
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2045,15.765763699978777
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Natural,2050,5.261132976112848
FinalEnergyConsumption,DolAmroth,P_Gas_CCGT,Gas_Natural,2035,21.76158588417124
FinalEnergyConsumption,DolAmroth,P_Gas_CCGT,Gas_Natural,2040,20.055007366569804
FinalEnergyConsumption,DolAmroth,P_Gas_CCGT,Gas_Natural,2045,8.411387890311763
FinalEnergyConsumption,DolAmroth,P_Gas_CCGT,Gas_Natural,2050,7.003885470620639
FinalEnergyConsumption,DolAmroth,FRT_Rail_Conv,Oil,2018,1.9699167312406203
FinalEnergyConsumption,DolAmroth,FRT_Rail_Conv,Oil,2025,0.6719173175366785
FinalEnergyConsumption,DolAmroth,FRT_Rail_Conv,Oil,2030,0.39564497387754854
FinalEnergyConsumption,DolAmroth,FRT_Rail_Conv,Oil,2035,0.19409980812795855
FinalEnergyConsumption,DolAmroth,FRT_Rail_Conv,Oil,2040,0.0761628636357977
FinalEnergyConsumption,DolAmroth,FRT_Road_ICE,Oil,2018,31.54615864486694
FinalEnergyConsumption,DolAmroth,FRT_Road_ICE,Oil,2025,32.81551962068572
FinalEnergyConsumption,DolAmroth,FRT_Road_ICE,Oil,2030,17.47168858467434
FinalEnergyConsumption,DolAmroth,FRT_Road_ICE,Oil,2035,5.5582678510499655
FinalEnergyConsumption,DolAmroth,FRT_Road_ICE,Oil,2040,1.85922079866123
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2018,0.39109441162156394
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2025,0.44259698066372616
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2030,0.420434358408335
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2035,0.3625522024312713
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2040,0.3605213745912518
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2045,0.30972603267322346
FinalEnergyConsumption,DolAmroth,FRT_Ship_Conv,Oil,2050,0.2936210777513704
FinalEnergyConsumption,DolAmroth,HLI_Oil_Boiler,Oil,2018,0.004216997565281456
FinalEnergyConsumption,DolAmroth,HLI_Oil_Boiler,Oil,2025,0.012308723541722185
FinalEnergyConsumption,DolAmroth,HLI_Oil_Boiler,Oil,2030,0.036602537000451595
FinalEnergyConsumption,DolAmroth,HLI_Oil_Boiler,Oil,2035,0.08837403422039862
FinalEnergyConsumption,DolAmroth,HLR_Oil_Boiler,Oil,2018,0.09664070385422907
FinalEnergyConsumption,DolAmroth,HLR_Oil_Boiler,Oil,2025,0.26112461287940136
FinalEnergyConsumption,DolAmroth,HLR_Oil_Boiler,Oil,2030,0.7183013810079243
FinalEnergyConsumption,DolAmroth,HLR_Oil_Boiler,Oil,2035,1.6489287837100384
FinalEnergyConsumption,DolAmroth,HLR_Oil_Boiler,Oil,2040,0.18747182062998477
FinalEnergyConsumption,DolAmroth,PSNG_Air_Conv,Oil,2018,1.2084056215911578
FinalEnergyConsumption,DolAmroth,PSNG_Air_Conv,Oil,2025,1.0707401611634477
FinalEnergyConsumption,DolAmroth,PSNG_Air_Conv,Oil,2030,0.8562190134195513
FinalEnergyConsumption,DolAmroth,PSNG_Air_Conv,Oil,2035,0.8198237989569978
FinalEnergyConsumption,DolAmroth,PSNG_Air_Conv,Oil,2040,0.19696203666719522
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Conv,Oil,2018,1.0505981649446412
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Conv,Oil,2025,0.2981210630164382
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Conv,Oil,2030,0.2053757839656582
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Conv,Oil,2035,0.0997857595445649
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Conv,Oil,2040,0.03876466762446345
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2018,37.53177222146723
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2025,30.014676495803904
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2030,14.748922500367359
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2035,7.885989713857986
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2040,3.710606273931699
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2045,1.4993680013067883
FinalEnergyConsumption,DolAmroth,PSNG_Road_ICE,Oil,2050,0.03462925863773796
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Oil,2030,1.444921806103954
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Oil,2035,1.0025046263289905
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Oil,2040,1.534394963430292
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Oil,2045,1.3581920528304778
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Oil,2050,0.752268808722119
FinalEnergyConsumption,DolAmroth,D_Battery_Li-Ion,Power,2045,13.97342267161261
FinalEnergyConsumption,DolAmroth,D_Battery_Li-Ion,Power,2050,13.78888759445166
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2018,2.7038072795272137
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2025,3.9449034890501107
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2030,4.0468010030521055
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2035,3.973503739252468
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2040,4.000919353381947
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2045,4.2831463762308655
FinalEnergyConsumption,DolAmroth,FRT_Rail_Electric,Power,2050,3.3742722125673312
FinalEnergyConsumption,DolAmroth,FRT_Road_OH,Power,2030,2.1619481857654264
FinalEnergyConsumption,DolAmroth,FRT_Road_OH,Power,2035,3.7745484549018427
FinalEnergyConsumption,DolAmroth,FRT_Road_OH,Power,2040,3.9727982819592493
FinalEnergyConsumption,DolAmroth,FRT_Road_OH,Power,2045,3.690046998906601
FinalEnergyConsumption,DolAmroth,FRT_Road_OH,Power,2050,4.3285255365049675
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Power,2025,0.3136800755605172
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Power,2030,0.17898307005507103
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Power,2035,0.08499493880464205
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Power,2040,0.03226461721588385
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Power,2045,0.006138421797505669
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2018,1.4530647720102656
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2025,1.650667621815565
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2030,11.861593450913194
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2035,21.73288376522134
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2040,24.770027311631083
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2045,25.203788083557505
FinalEnergyConsumption,DolAmroth,HHI_Scrap_EAF,Power,2050,21.871911555824724
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2018,0.22623239755313435
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2025,0.2767718477769248
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2030,1.3539524517049302
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2035,0.9160431561411777
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2040,1.3312666509472035
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2045,0.7718224354825715
FinalEnergyConsumption,DolAmroth,HLI_Direct_Electric,Power,2050,0.4984376295106254
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2018,2.4178786995942936
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2025,2.161370731970661
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2030,1.3811884720922356
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2035,2.105783555113157
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2040,3.8464581744114232
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2045,2.4507386161438562
FinalEnergyConsumption,DolAmroth,HLR_Direct_Electric,Power,2050,2.049372713253581
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2025,5.462724260200358
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2030,5.616509881576211
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2035,5.119356851526924
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2040,6.775364300874452
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2045,4.90081848894409
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Aerial,Power,2050,4.022218268462797
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Ground,Power,2045,5.451104978416714
FinalEnergyConsumption,DolAmroth,HLR_Heatpump_Ground,Power,2050,5.301887610632287
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2018,0.058381697316668535
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2025,22.1445411118743
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2030,16.346213212320375
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2035,13.99185318804658
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2040,13.916686216040526
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2045,28.350221839538893
FinalEnergyConsumption,DolAmroth,HMI_Steam_Electric,Power,2050,31.695384976880216
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2018,1.3640831022268267
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2025,1.7627886896749572
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2030,1.841957102649161
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2035,2.0037242527510766
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2040,2.0019043796270064
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2045,2.005732066279607
FinalEnergyConsumption,DolAmroth,PSNG_Rail_Electric,Power,2050,2.049756693788214
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2025,0.24431928144875364
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2030,2.5018651627177864
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2035,3.8114912034418054
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2040,4.334250500618612
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2045,3.3347172508859577
FinalEnergyConsumption,DolAmroth,PSNG_Road_BEV,Power,2050,1.6091158155828673
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Power,2030,0.3505567824008733
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Power,2035,0.24007385991991617
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Power,2040,0.36257501051743346
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Power,2045,0.31657446533420114
FinalEnergyConsumption,DolAmroth,PSNG_Road_PHEV,Power,2050,0.17289689440047035
FinalEnergyConsumption,DolAmroth,X_Electrolysis,Power,2035,2.331464314557598
FinalEnergyConsumption,DolAmroth,X_Electrolysis,Power,2040,16.886286869961882
FinalEnergyConsumption,DolAmroth,X_Electrolysis,Power,2045,12.405164929324656
FinalEnergyConsumption,DolAmroth,X_Electrolysis,Power,2050,26.325093783442448
FinalEnergyConsumption,DolAmroth,HHI_DRI_EAF,Gas_Synth,2045,0.0362648651189715
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Synth,2045,0.21439864316108903
FinalEnergyConsumption,DolAmroth,HLI_Gas_Boiler,Gas_Synth,2050,2.9110742422771843
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Synth,2045,0.07146621438702969
FinalEnergyConsumption,DolAmroth,HLR_Gas_Boiler,Gas_Synth,2050,3.213127120100671
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Synth,2045,0.07146621438702969
FinalEnergyConsumption,DolAmroth,HMI_Gas,Gas_Synth,2050,6.7283071180248175
FinalEnergyConsumption,DolAmroth,P_Gas_CCGT,Gas_Synth,2045,0.03520134926805816
FinalEnergyConsumption,DolAmroth,D_Heat_HLR,Heat_Low_Residential,2045,7.4847425483749
FinalEnergyConsumption,DolAmroth,D_Heat_HLR,Heat_Low_Residential,2050,8.069991072394851
FinalEnergyConsumption,DolAmroth,D_Heat_HLI,Heat_Low_Industrial,2045,1.293224351765128
FinalEnergyConsumption,DolAmroth,D_Heat_HLI,Heat_Low_Industrial,2050,1.2932243517651278
FinalEnergyConsumption,DolAmroth,FRT_Ship_Bio,Biofuel,2050,0.021500755558110388
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2018,6.683959414891457
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2025,5.892660466406783
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2030,5.555342704469166
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2035,3.7393814927239832
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2040,2.489616411454295
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2045,1.434143367496462
FinalEnergyConsumption,Gondor,HLI_Biomass,Biomass,2050,0.7033651910827513
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2018,41.201970016126594
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2025,34.863564198699116
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2030,22.23024794433331
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2035,13.880446982395505
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2040,9.173852083242156
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2045,5.165664270605167
FinalEnergyConsumption,Gondor,HLR_Biomass,Biomass,2050,2.4012498591913034
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2025,102.47426148489409
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2030,107.74240465119753
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2035,112.51642322988053
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2040,74.1557692356996
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2045,119.51027343180994
FinalEnergyConsumption,Gondor,HMI_Biomass,Biomass,2050,112.59450394908441
FinalEnergyConsumption,Gondor,X_Biofuel,Biomass,2045,2.082313245588563
FinalEnergyConsumption,Gondor,X_Biofuel,Biomass,2050,2.10390397510566
FinalEnergyConsumption,Gondor,CHP_Coal_Hardcoal,Hardcoal,2018,18.816595370892095
FinalEnergyConsumption,Gondor,CHP_Coal_Hardcoal,Hardcoal,2025,54.77317101534399
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2018,440.9922152703518
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2025,362.5309705956239
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2030,219.7081646885321
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2035,120.47689031029796
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2040,73.53823670398752
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2045,12.599256779117965
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Hardcoal,2050,11.047444040140023
