Region,Sector,Technology,Mode_of_operation,Fuel,Timeslice,Type,Unit,PathwayScenario,Year,Value
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2035,115.19246988513126
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2040,138.29211129568543
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2045,96.85301483452024
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2050,25.915728023905622
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2025,4.5792074024184615
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2030,9.919730655779992
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2035,17.08663633190788
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2040,18.100314078733863
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2025,4.579207402418461
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2030,13.737217672352775
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2035,23.66221934090342
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2040,25.065998570499215
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2025,4.579207402418461
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2030,30.871879703108654
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2035,53.17650243477787
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2040,56.33123904443529
Gondor,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2045,14.547470659779293
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2050,22.78332992644141
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2045,42.02065942767158
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2050,113.52969541186225
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2045,42.02065942767158
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2050,113.52969541186226
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2045,42.02065942767158
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2050,113.52969541186225
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2045,18.176431741930276
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2050,18.25126493030974
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2045,25.171409185396374
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2050,25.27504101105344
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2045,42.02065942767158
Gondor,Transportation,PSNG_Road_H2,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2050,56.80102362756979
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2018,173.75674650247672
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2025,149.76860618508988
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2030,51.755932509472814
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2018,392.98852605764097
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2025,344.51181198490553
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2030,237.7320809285714
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2035,145.86060482539477
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2040,74.54098203968047
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2045,26.994556896823344
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2050,12.376097937985733
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2018,298.4060545116986
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2025,260.4943681695032
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2030,157.49698088164936
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2035,69.43807524997806
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2018,150.12781752594955
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2025,128.77906996072514
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2030,41.90778935488886
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2018,19.64942630288205
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2025,12.875343566947738
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2018,27.21126768721929
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2025,19.59251402427645
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2018,61.152338315175264
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2025,49.74230761614445
Gondor,Transportation,PSNG_Road_ICE,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2030,4.824294906796577
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2030,20.66297887373122
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8,Production,billion km,Gondor_globalLimit_364,2035,25.202783923219627
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2030,20.66297887373122
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2035,56.48120795887108
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2040,56.481207958871096
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2045,56.48120795887108
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2050,56.448901603106876
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2030,20.662978873731216
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2035,56.48120795887108
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2040,56.48120795887108
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2896,Production,billion km,Gondor_globalLimit_364,2045,11.366796142092928
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2030,20.66297887373122
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4340,Production,billion km,Gondor_globalLimit_364,2035,6.110636149655358
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2030,8.189552870909276
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5784,Production,billion km,Gondor_globalLimit_364,2035,0.7997884513682865
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2030,11.341202128443904
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7228,Production,billion km,Gondor_globalLimit_364,2035,1.107577254819746
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2030,20.66297887373122
Gondor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8672,Production,billion km,Gondor_globalLimit_364,2035,2.4890769432525324
Gondor,Transportation,PSNG_Road_PHEV,2,Mobility_Passenger,1452,Production,billion km,Gondor_globalLimit_364,2050,0.03230635576421412
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2018,3.0287978575620222
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2018,6.850282534225937
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2025,16.499013401550627
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2030,10.318005235714285
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2035,21.36430785968045
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2040,22.50322461428571
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2045,28.499972735296563
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2050,31.647274175343057
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2018,5.201591516768448
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2025,7.345810813813799
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2030,3.461388946706019
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2035,10.984753172123353
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2040,5.986918052374351
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2018,2.616916011814119
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2018,0.34251412671129683
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2018,0.47432649915220243
Rohan,Transportation,FRT_Rail_Conv,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2018,1.0659618978954049
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2018,7.661076933833343
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2025,11.398326508427393
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2030,15.562651160492544
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2035,17.02518016416284
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2040,18.33186169325634
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2045,17.02439685838678
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2050,7.283653654735223
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2018,17.327185233630285
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2025,16.11543126428571
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2030,21.97645112515276
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2035,17.14182553229562
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2040,18.958252144101067
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2045,17.02439685838678
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2050,17.02439685838678
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2018,13.156966777708426
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2025,16.11543126428571
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2030,21.97645112515276
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2035,17.14182553229562
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2040,18.958252144101063
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2045,17.02439685838678
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2050,12.508788253055087
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2018,6.619258147529822
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2025,12.494590833291989
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2030,13.446308708416865
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2035,14.709950505406262
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2040,15.838938300775
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2045,17.02439685838678
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2050,6.293160114992823
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2018,0.8663592616815148
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2025,1.6353501023952486
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2030,1.7599153598977033
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2035,1.925306669598804
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2040,2.073073837919338
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2045,2.2785333010640376
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2050,0.8236780360203007
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2018,1.1997670272673346
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2025,2.264694587651733
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2030,2.4371972609704717
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2035,2.666237393340969
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2040,2.8708709490780486
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2045,3.155398973679089
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2050,1.1406604539362053
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2018,2.6962565652648465
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2025,5.089486134807028
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2030,5.477154286115331
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2035,5.991880017509747
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2040,6.451756439840072
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2045,7.091181042197857
Rohan,Transportation,FRT_Rail_Electric,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2050,2.563425371564391
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2018,46.32279076271327
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2025,50.44583871813934
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2030,24.378224257546787
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2035,2.4535676044135264
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2018,104.76902699404373
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2025,114.09419319036616
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2030,71.84196686179472
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2035,40.152803426080446
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2040,21.13930284036616
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2018,79.55375260939978
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2025,86.63458542715561
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2030,41.86663173157554
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2035,13.46251994379079
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2018,40.023421357157105
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2025,43.58578197659998
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2030,21.063064753525946
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2035,2.119910489908515
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2018,5.238451349702186
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2025,5.704709659518308
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2030,2.7568317811301166
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2035,0.27746373474698577
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2018,7.25440528115133
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2025,7.900097398785114
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2030,3.8177647738225393
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2035,0.3842422594591697
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2018,16.30294667369442
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2025,17.754021400489638
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2030,8.579726815381315
Rohan,Transportation,FRT_Road_ICE,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2035,0.8635140749606025
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2030,25.35459575533157
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2035,46.578951268375434
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2040,48.76966978771967
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2045,51.90539022869491
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2050,64.09615216166996
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2030,43.54343089049326
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2035,70.7448607428106
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2040,89.1638711772288
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2045,110.32898089362702
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,1452,Production,billion km,Gondor_globalLimit_364,2050,112.02021289876089
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2030,43.54343089049327
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2035,70.74486074281059
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2040,89.16387117722878
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2045,101.35411918210714
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,2896,Production,billion km,Gondor_globalLimit_364,2050,110.07733662688476
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2030,21.90666090163224
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2035,40.24474696566149
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2040,42.13755283791085
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2045,42.53172804732703
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,4340,Production,billion km,Gondor_globalLimit_364,2050,55.37980901193682
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2030,2.867245564629931
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2035,5.267419473697567
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2040,5.515158700879748
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2045,5.516449044681351
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,5784,Production,billion km,Gondor_globalLimit_364,2050,7.248366716978644
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2030,3.970669951452659
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2035,7.294521433362819
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2040,7.637600072075561
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2045,7.639386988907266
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,7228,Production,billion km,Gondor_globalLimit_364,2050,10.037811994638606
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2030,8.923353185900277
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2035,16.39310037546747
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2040,17.164106755046227
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2045,17.168122523215853
Rohan,Transportation,FRT_Road_OH,1,Mobility_Freight,8672,Production,billion km,Gondor_globalLimit_364,2050,22.558143269766642
Rohan,Transportation,FRT_Ship_Conv,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2018,2.3755277314211938
Rohan,Transportation,FRT_Ship_Conv,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2025,5.416953064285714
Rohan,Transportation,FRT_Ship_Conv,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2030,2.3682295244227785
Rohan,Transportation,FRT_Ship_Conv,1,Mobility_Freight,8,Production,billion km,Gondor_globalLimit_364,2035,2.0430216196995397
