Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
Harad,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,599.1428428829219
Harad,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,467.02773278318875
Harad,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,270.2175589853372
Harad,Transportation,PSNG_Road_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,187.31030641703427
Harad,Transportation,PSNG_Road_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,358.504967092884
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2018,895.4040662884995
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2025,770.7278558175215
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,392.46859013196996
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,171.9061906026428
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,59.65256800565201
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,21.752139948509143
Harad,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,8.876475955341306
Harad,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,99.64764409209829
Harad,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,119.03573961738063
Harad,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,90.51714063442617
Harad,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,55.245826692616376
Harad,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,45.258570317213085
Mordor,Transportation,FRT_Rail_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2018,10.510643941350807
Mordor,Transportation,FRT_Rail_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2025,3.7074450285714287
Mordor,Transportation,FRT_Rail_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2030,2.2244611
Mordor,Transportation,FRT_Rail_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2035,1.11223055
Mordor,Transportation,FRT_Rail_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2040,0.4448951785714286
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2018,24.52483586315188
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2025,42.45871200226208
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2030,51.292465646106585
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2035,57.89531407309839
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2040,62.67512508892462
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2045,72.77995318908096
Mordor,Transportation,FRT_Rail_Electric,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2050,45.43942353794535
Mordor,Transportation,FRT_Road_ICE,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2018,181.74655148585765
Mordor,Transportation,FRT_Road_ICE,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2025,198.40017191444028
Mordor,Transportation,FRT_Road_ICE,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2030,107.9699787736372
Mordor,Transportation,FRT_Road_ICE,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2035,36.708914039479545
Mordor,Transportation,FRT_Road_ICE,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2040,12.996390457697922
Mordor,Transportation,FRT_Road_OH,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2030,86.62799903487908
Mordor,Transportation,FRT_Road_OH,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2035,154.12399623096633
Mordor,Transportation,FRT_Road_OH,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2040,178.6470871746739
Mordor,Transportation,FRT_Road_OH,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2045,187.68207280169514
Mordor,Transportation,FRT_Road_OH,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2050,222.91054114158925
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2018,2.189717487781418
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2025,3.433885947776571
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2030,1.36968237937236
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2035,1.2554796728318807
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2040,0.3002116099909911
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2045,0.20751956713384823
Mordor,Transportation,FRT_Ship_Conv,Mobility_Freight,Production,billion km,Gondor_globalLimit_364,2050,0.20751956713384823
Mordor,Transportation,PSNG_Air_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2018,6.581772566294527
Mordor,Transportation,PSNG_Air_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2025,6.0578991046166335
Mordor,Transportation,PSNG_Air_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,4.446018924519228
Mordor,Transportation,PSNG_Air_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,4.3419642640399
Mordor,Transportation,PSNG_Air_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,0.7764416679095508
Mordor,Transportation,PSNG_Air_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,2.1202685626876523
Mordor,Transportation,PSNG_Air_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,1.438462993910019
Mordor,Transportation,PSNG_Air_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,0.7104813739918914
Mordor,Transportation,PSNG_Rail_Conv,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2018,7.898127079553432
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2018,18.42896318562467
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2025,34.83291985154556
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,36.83129819750009
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,43.46221639304336
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,39.66709151664327
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,44.15539795679291
Mordor,Transportation,PSNG_Rail_Electric,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,57.482975085410914
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2025,8.299392629095353
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,92.72922615133265
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,146.4953445640911
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,198.27954976364535
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,163.72776733073874
Mordor,Transportation,PSNG_Road_BEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,90.12256908605671
Mordor,Transportation,PSNG_Road_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,53.87683849248512
Mordor,Transportation,PSNG_Road_H2,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,117.92952351450514
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2018,296.1797654832536
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2025,253.70474364557418
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,130.69806963349254
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,56.77086701232402
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,19.634455306429945
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,7.097834320715659
Mordor,Transportation,PSNG_Road_ICE,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,3.3503924155896363
Mordor,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2030,31.696648727770842
Mordor,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2035,38.3938920358283
Mordor,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2040,29.19321624240456
Mordor,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2045,17.396297687361404
Mordor,Transportation,PSNG_Road_PHEV,Mobility_Passenger,Production,billion km,Gondor_globalLimit_364,2050,14.596608121202282
DolAmroth,Power,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Use,PJ,Gondor_globalLimit_364,2050,-2.458778020826755
DolAmroth,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-21.47164969893334
DolAmroth,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-78.34170918301646
DolAmroth,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-72.1980265196513
DolAmroth,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-30.28099640512235
DolAmroth,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2050,-25.213987694234305
DolAmroth,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2045,-0.12672485736500938
Gondor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-428.26826179853316
Gondor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-272.8679870686821
Gondor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-185.61573662753116
Gondor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-130.88964976326744
Gondor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-108.06610309113773
Gondor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-461.5222955534034
Gondor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-885.4742919456539
Gondor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-1192.7207194963858
Gondor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-1111.937564343465
Gondor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-431.19011653644685
Gondor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2018,-646.9141622333228
Gondor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2018,-560.77841556738
Gondor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2025,-276.4209140845881
Gondor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2030,-142.42382969907294
Gondor,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2050,-252.24734370963398
Rohan,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-101.31970174986802
Rohan,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-12.303652595683374
Rohan,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-35.296602459568234
Rohan,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-2.976323372796172
Rohan,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-0.14776661422326645
Rohan,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-290.61812479752956
Rohan,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-443.37981882981114
Rohan,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-1132.3477164820627
Rohan,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-995.3721313562515
Rohan,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-76.38695737670815
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2018,-3696.50257555378
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2025,-3989.837337555116
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2030,-2764.461394773921
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2035,-1362.8329202367327
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2040,-528.0532733625848
Rohan,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2045,-327.0166780679072
Rohan,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2050,-54.2040855092373
Harad,Power,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Use,PJ,Gondor_globalLimit_364,2050,-78.6866087648401
Harad,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-421.61476031430595
Harad,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-202.72089732208843
Harad,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-181.3000634927148
Harad,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-180.4741923157425
Harad,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-136.91048259120066
Harad,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-327.00624221969554
Harad,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-447.00500320847846
Harad,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-559.1989409181446
Harad,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-659.7400453711848
Harad,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-525.7122196678177
Harad,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2040,-23.449556009386384
Harad,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2045,-26.532267959707415
Harad,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2050,-517.9335264788527
Mordor,Power,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Use,PJ,Gondor_globalLimit_364,2050,-34.51376915132268
Mordor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-992.8869570702875
Mordor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-374.4809211735214
Mordor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-178.86771786490507
Mordor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-113.04885747040058
Mordor,Power,P_Coal_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-102.69936092643525
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-169.78561202213038
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-443.8372898022111
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-627.6191319363049
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-639.7218949639317
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-224.99306327457845
Mordor,Power,P_Gas_CCGT,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2050,-107.27051507925673
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2018,-144.86240589701595
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2025,-87.68373609882896
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2030,-57.44467069246441
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2035,-43.49233321328296
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2040,-26.415980445727975
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2045,-46.0423472842204
Mordor,Power,P_Nuclear,Nuclear,Use,PJ,Gondor_globalLimit_364,2050,-31.44461402634298
Mordor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2018,-125.70716081110936
Mordor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2025,-168.07034166560345
Mordor,Power,P_Coal_Lignite,Lignite,Use,PJ,Gondor_globalLimit_364,2030,-65.26411646796863
Mordor,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2045,-25.44067066639512
Mordor,Power,P_Gas_CCGT,Gas_Synth,Use,PJ,Gondor_globalLimit_364,2050,-118.91290766143035
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2018,-16.847170130164958
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2025,-16.055639265159346
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2030,-11.098380793683186
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2035,-7.47443873175113
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2040,-5.003671940025068
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2045,-2.887534732924284
DolAmroth,Industry,HLI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2050,-1.4223080805786277
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2025,-49.0942828002912
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2030,-71.95378131176669
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2035,-78.70418083884672
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2040,-75.42158614386904
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2045,-90.27633151586855
DolAmroth,Industry,HMI_Biomass,Biomass,Use,PJ,Gondor_globalLimit_364,2050,-85.79330024696625
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-261.8488297847344
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-214.46032429039101
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-99.33370918099617
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-45.62810579878086
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-17.503535412595504
DolAmroth,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,Gondor_globalLimit_364,2045,-0.8617541156240511
DolAmroth,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-2.369899283887525
DolAmroth,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-1.6502768054350698
DolAmroth,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-0.9901853241990578
DolAmroth,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-0.49424721723908094
DolAmroth,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-0.1427948478095578
DolAmroth,Industry,HMI_HardCoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2018,-5.9590874096794035
DolAmroth,Industry,HMI_HardCoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2025,-17.09955110901386
DolAmroth,Industry,HMI_HardCoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2030,-49.89319761331651
DolAmroth,Industry,HMI_HardCoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2035,-66.74850608367547
DolAmroth,Industry,HMI_HardCoal,Hardcoal,Use,PJ,Gondor_globalLimit_364,2040,-65.3618366182399
DolAmroth,Industry,HLI_H2_Boiler,H2,Use,PJ,Gondor_globalLimit_364,2035,-6.693431230729999
DolAmroth,Industry,HLI_H2_Boiler,H2,Use,PJ,Gondor_globalLimit_364,2040,-27.853706978919348
DolAmroth,Industry,HLI_H2_Boiler,H2,Use,PJ,Gondor_globalLimit_364,2045,-16.08528079822613
DolAmroth,Industry,HLI_H2_Boiler,H2,Use,PJ,Gondor_globalLimit_364,2050,-38.10393239859386
DolAmroth,Industry,HHI_BF_BOF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-24.568521379590507
DolAmroth,Industry,HHI_BF_BOF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-11.231898205151372
DolAmroth,Industry,HHI_BF_BOF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-4.287553168307499
DolAmroth,Industry,HHI_BF_BOF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-0.21001570615612275
DolAmroth,Industry,HHI_DRI_EAF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-6.0994155121127305
DolAmroth,Industry,HHI_DRI_EAF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-3.5547689825737776
DolAmroth,Industry,HHI_DRI_EAF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-1.7255701441605114
DolAmroth,Industry,HHI_DRI_EAF,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-0.6701456922286948
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2018,-93.4106054162097
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-91.44403519842704
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-91.1289027372148
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-85.85895356041806
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-61.215945597283095
DolAmroth,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-34.11122347226263
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2018,-270.52722776331893
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2025,-125.56611454291988
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2030,-96.40315149299015
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2035,-79.74767810867627
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2040,-77.83711159470946
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2045,-56.7567493199236
DolAmroth,Industry,HMI_Gas,Gas_Natural,Use,PJ,Gondor_globalLimit_364,2050,-18.94007871400625
DolAmroth,Industry,HLI_Oil_Boiler,Oil,Use,PJ,Gondor_globalLimit_364,2018,-0.015181191235013242
DolAmroth,Industry,HLI_Oil_Boiler,Oil,Use,PJ,Gondor_globalLimit_364,2025,-0.04431140475019986
DolAmroth,Industry,HLI_Oil_Boiler,Oil,Use,PJ,Gondor_globalLimit_364,2030,-0.13176913320162575
DolAmroth,Industry,HLI_Oil_Boiler,Oil,Use,PJ,Gondor_globalLimit_364,2035,-0.31814652319343506
DolAmroth,Industry,HHI_DRI_EAF,Power,Use,PJ,Gondor_globalLimit_364,2025,-1.1292482720178616
DolAmroth,Industry,HHI_DRI_EAF,Power,Use,PJ,Gondor_globalLimit_364,2030,-0.6443390521982558
DolAmroth,Industry,HHI_DRI_EAF,Power,Use,PJ,Gondor_globalLimit_364,2035,-0.30598177969671136
DolAmroth,Industry,HHI_DRI_EAF,Power,Use,PJ,Gondor_globalLimit_364,2040,-0.11615262197718186
DolAmroth,Industry,HHI_DRI_EAF,Power,Use,PJ,Gondor_globalLimit_364,2045,-0.02209831847102041
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2018,-5.231033179236956
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2025,-5.942403438536034
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2030,-42.70173642328751
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2035,-78.23838155479685
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2040,-89.17209832187193
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2045,-90.73363710080704
DolAmroth,Industry,HHI_Scrap_EAF,Power,Use,PJ,Gondor_globalLimit_364,2050,-78.73888160096901
DolAmroth,Industry,HLI_Direct_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-0.8144366311912836
DolAmroth,Industry,HLI_Direct_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-0.9963786519969293
