Region,Technology,Fuel,Mode_of_operation,Year,Value,Variable
Gondor,CHP_Coal_Hardcoal,Heat_District,2,2030,66.08750814337178,Emissions
Rohan,CHP_Coal_Hardcoal,Heat_District,2,2030,66.08750814337178,Emissions
Harad,CHP_Coal_Hardcoal,Heat_District,2,2030,66.08750814337178,Emissions
Mordor,CHP_Coal_Hardcoal,Heat_District,2,2030,66.08750814337178,Emissions
DolAmroth,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,6.958884740745771,Emissions
Gondor,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,6.958884740745771,Emissions
Rohan,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,6.958884740745771,Emissions
Harad,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,6.958884740745771,Emissions
Mordor,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,6.958884740745771,Emissions
DolAmroth,CHP_Coal_Lignite,Heat_District,2,2030,76.9354434386416,Emissions
Gondor,CHP_Coal_Lignite,Heat_District,2,2030,76.9354434386416,Emissions
Rohan,CHP_Coal_Lignite,Heat_District,2,2030,76.9354434386416,Emissions
Harad,CHP_Coal_Lignite,Heat_District,2,2030,76.9354434386416,Emissions
Mordor,CHP_Coal_Lignite,Heat_District,2,2030,76.9354434386416,Emissions
DolAmroth,CHP_Coal_Lignite_CCS,Heat_District,2,2030,15.909117850474901,Emissions
Gondor,CHP_Coal_Lignite_CCS,Heat_District,2,2030,15.909117850474901,Emissions
Rohan,CHP_Coal_Lignite_CCS,Heat_District,2,2030,15.909117850474901,Emissions
Harad,CHP_Coal_Lignite_CCS,Heat_District,2,2030,15.909117850474901,Emissions
Mordor,CHP_Coal_Lignite_CCS,Heat_District,2,2030,15.909117850474901,Emissions
DolAmroth,CHP_Gas_CCGT_Natural,Heat_District,2,2030,33.96427013585865,Emissions
Gondor,CHP_Gas_CCGT_Natural,Heat_District,2,2030,33.96427013585865,Emissions
Rohan,CHP_Gas_CCGT_Natural,Heat_District,2,2030,33.96427013585865,Emissions
Harad,CHP_Gas_CCGT_Natural,Heat_District,2,2030,33.96427013585865,Emissions
Mordor,CHP_Gas_CCGT_Natural,Heat_District,2,2030,33.96427013585865,Emissions
DolAmroth,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2030,4.279498036204822,Emissions
Gondor,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2030,4.279498036204822,Emissions
Rohan,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2030,4.279498036204822,Emissions
Harad,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2030,4.279498036204822,Emissions
Mordor,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2030,4.279498036204822,Emissions
DolAmroth,CHP_Oil,Heat_District,2,2030,51.382877386818386,Emissions
Gondor,CHP_Oil,Heat_District,2,2030,51.382877386818386,Emissions
Rohan,CHP_Oil,Heat_District,2,2030,51.382877386818386,Emissions
Harad,CHP_Oil,Heat_District,2,2030,51.382877386818386,Emissions
Mordor,CHP_Oil,Heat_District,2,2030,51.382877386818386,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,3,2030,43.82479282745834,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,3,2030,43.82479282745834,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,3,2030,43.82479282745834,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,3,2030,43.82479282745834,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,3,2030,43.82479282745834,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2030,5.258975139294999,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2030,5.258975139294999,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2030,5.258975139294999,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2030,5.258975139294999,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2030,5.258975139294999,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,4,2030,43.82479282745834,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,4,2030,43.82479282745834,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,4,2030,43.82479282745834,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,4,2030,43.82479282745834,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,4,2030,43.82479282745834,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2030,5.258975139294999,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2030,5.258975139294999,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2030,5.258975139294999,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2030,5.258975139294999,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2030,5.258975139294999,Emissions
DolAmroth,X_SMR,H2,1,2035,19.898035920788942,Emissions
Gondor,X_SMR,H2,1,2035,19.898035920788942,Emissions
Rohan,X_SMR,H2,1,2035,19.898035920788942,Emissions
Harad,X_SMR,H2,1,2035,19.898035920788942,Emissions
Mordor,X_SMR,H2,1,2035,19.898035920788942,Emissions
DolAmroth,X_SMR_CCS,H2,1,2035,2.3877643104946724,Emissions
Gondor,X_SMR_CCS,H2,1,2035,2.3877643104946724,Emissions
Rohan,X_SMR_CCS,H2,1,2035,2.3877643104946724,Emissions
Harad,X_SMR_CCS,H2,1,2035,2.3877643104946724,Emissions
Mordor,X_SMR_CCS,H2,1,2035,2.3877643104946724,Emissions
DolAmroth,CHP_Biomass_Solid_CCS,Power,1,2035,-69.80307476004525,Emissions
Gondor,CHP_Biomass_Solid_CCS,Power,1,2035,-69.80307476004525,Emissions
Rohan,CHP_Biomass_Solid_CCS,Power,1,2035,-69.80307476004525,Emissions
Harad,CHP_Biomass_Solid_CCS,Power,1,2035,-69.80307476004525,Emissions
Mordor,CHP_Biomass_Solid_CCS,Power,1,2035,-69.80307476004525,Emissions
DolAmroth,CHP_Coal_Hardcoal,Power,1,2035,63.76423899029348,Emissions
Gondor,CHP_Coal_Hardcoal,Power,1,2035,63.76423899029348,Emissions
Rohan,CHP_Coal_Hardcoal,Power,1,2035,63.76423899029348,Emissions
Harad,CHP_Coal_Hardcoal,Power,1,2035,63.76423899029348,Emissions
Mordor,CHP_Coal_Hardcoal,Power,1,2035,63.76423899029348,Emissions
DolAmroth,CHP_Coal_Hardcoal_CCS,Power,1,2035,8.034294113642385,Emissions
Gondor,CHP_Coal_Hardcoal_CCS,Power,1,2035,8.034294113642385,Emissions
Rohan,CHP_Coal_Hardcoal_CCS,Power,1,2035,8.034294113642385,Emissions
Harad,CHP_Coal_Hardcoal_CCS,Power,1,2035,8.034294113642385,Emissions
Mordor,CHP_Coal_Hardcoal_CCS,Power,1,2035,8.034294113642385,Emissions
DolAmroth,CHP_Coal_Lignite,Power,1,2035,80.12894728877129,Emissions
Gondor,CHP_Coal_Lignite,Power,1,2035,80.12894728877129,Emissions
Rohan,CHP_Coal_Lignite,Power,1,2035,80.12894728877129,Emissions
Harad,CHP_Coal_Lignite,Power,1,2035,80.12894728877129,Emissions
Mordor,CHP_Coal_Lignite,Power,1,2035,80.12894728877129,Emissions
DolAmroth,CHP_Coal_Lignite_CCS,Power,1,2035,10.096247358895763,Emissions
Gondor,CHP_Coal_Lignite_CCS,Power,1,2035,10.096247358895763,Emissions
Rohan,CHP_Coal_Lignite_CCS,Power,1,2035,10.096247358895763,Emissions
Harad,CHP_Coal_Lignite_CCS,Power,1,2035,10.096247358895763,Emissions
Mordor,CHP_Coal_Lignite_CCS,Power,1,2035,10.096247358895763,Emissions
DolAmroth,CHP_Gas_CCGT_Natural,Power,1,2035,26.405225001166713,Emissions
Gondor,CHP_Gas_CCGT_Natural,Power,1,2035,26.405225001166713,Emissions
Rohan,CHP_Gas_CCGT_Natural,Power,1,2035,26.405225001166713,Emissions
Harad,CHP_Gas_CCGT_Natural,Power,1,2035,26.405225001166713,Emissions
Mordor,CHP_Gas_CCGT_Natural,Power,1,2035,26.405225001166713,Emissions
DolAmroth,CHP_Gas_CCGT_Natural_CCS,Power,1,2035,3.3270583505755624,Emissions
Gondor,CHP_Gas_CCGT_Natural_CCS,Power,1,2035,3.3270583505755624,Emissions
Rohan,CHP_Gas_CCGT_Natural_CCS,Power,1,2035,3.3270583505755624,Emissions
Harad,CHP_Gas_CCGT_Natural_CCS,Power,1,2035,3.3270583505755624,Emissions
Mordor,CHP_Gas_CCGT_Natural_CCS,Power,1,2035,3.3270583505755624,Emissions
DolAmroth,CHP_Oil,Power,1,2035,53.515722918493466,Emissions
Gondor,CHP_Oil,Power,1,2035,53.515722918493466,Emissions
Rohan,CHP_Oil,Power,1,2035,53.515722918493466,Emissions
Harad,CHP_Oil,Power,1,2035,53.515722918493466,Emissions
Mordor,CHP_Oil,Power,1,2035,53.515722918493466,Emissions
DolAmroth,P_Biomass_CCS,Power,1,2035,-46.92899019328407,Emissions
Gondor,P_Biomass_CCS,Power,1,2035,-46.92899019328407,Emissions
Rohan,P_Biomass_CCS,Power,1,2035,-46.92899019328407,Emissions
Harad,P_Biomass_CCS,Power,1,2035,-46.92899019328407,Emissions
Mordor,P_Biomass_CCS,Power,1,2035,-46.92899019328407,Emissions
DolAmroth,P_Coal_Hardcoal,Power,1,2035,49.47915532435031,Emissions
Gondor,P_Coal_Hardcoal,Power,1,2035,49.47915532435031,Emissions
Rohan,P_Coal_Hardcoal,Power,1,2035,49.47915532435031,Emissions
Harad,P_Coal_Hardcoal,Power,1,2035,49.47915532435031,Emissions
Mordor,P_Coal_Hardcoal,Power,1,2035,49.47915532435031,Emissions
DolAmroth,P_Coal_Hardcoal_CCS,Power,1,2035,7.482440170171631,Emissions
Gondor,P_Coal_Hardcoal_CCS,Power,1,2035,7.482440170171631,Emissions
Rohan,P_Coal_Hardcoal_CCS,Power,1,2035,7.482440170171631,Emissions
Harad,P_Coal_Hardcoal_CCS,Power,1,2035,7.482440170171631,Emissions
Mordor,P_Coal_Hardcoal_CCS,Power,1,2035,7.482440170171631,Emissions
DolAmroth,P_Coal_Lignite,Power,1,2035,59.612610536041664,Emissions
Gondor,P_Coal_Lignite,Power,1,2035,59.612610536041664,Emissions
Rohan,P_Coal_Lignite,Power,1,2035,59.612610536041664,Emissions
Harad,P_Coal_Lignite,Power,1,2035,59.612610536041664,Emissions
Mordor,P_Coal_Lignite,Power,1,2035,59.612610536041664,Emissions
DolAmroth,P_Coal_Lignite_CCS,Power,1,2035,9.065617081094986,Emissions
Gondor,P_Coal_Lignite_CCS,Power,1,2035,9.065617081094986,Emissions
Rohan,P_Coal_Lignite_CCS,Power,1,2035,9.065617081094986,Emissions
Harad,P_Coal_Lignite_CCS,Power,1,2035,9.065617081094986,Emissions
Mordor,P_Coal_Lignite_CCS,Power,1,2035,9.065617081094986,Emissions
DolAmroth,P_Gas_CCGT,Power,1,2035,23.04068827601775,Emissions
Gondor,P_Gas_CCGT,Power,1,2035,23.04068827601775,Emissions
Rohan,P_Gas_CCGT,Power,1,2035,23.04068827601775,Emissions
Harad,P_Gas_CCGT,Power,1,2035,23.04068827601775,Emissions
Mordor,P_Gas_CCGT,Power,1,2035,23.04068827601775,Emissions
DolAmroth,P_Gas_Engines,Power,1,2035,36.62878648421889,Emissions
Gondor,P_Gas_Engines,Power,1,2035,36.62878648421889,Emissions
Rohan,P_Gas_Engines,Power,1,2035,36.62878648421889,Emissions
Harad,P_Gas_Engines,Power,1,2035,36.62878648421889,Emissions
Mordor,P_Gas_Engines,Power,1,2035,36.62878648421889,Emissions
DolAmroth,P_Gas_OCGT,Power,1,2035,31.744948284418342,Emissions
Gondor,P_Gas_OCGT,Power,1,2035,31.744948284418342,Emissions
Rohan,P_Gas_OCGT,Power,1,2035,31.744948284418342,Emissions
Harad,P_Gas_OCGT,Power,1,2035,31.744948284418342,Emissions
Mordor,P_Gas_OCGT,Power,1,2035,31.744948284418342,Emissions
DolAmroth,P_Gas_CCS,Power,1,2035,3.1407199314683503,Emissions
Gondor,P_Gas_CCS,Power,1,2035,3.1407199314683503,Emissions
Rohan,P_Gas_CCS,Power,1,2035,3.1407199314683503,Emissions
Harad,P_Gas_CCS,Power,1,2035,3.1407199314683503,Emissions
Mordor,P_Gas_CCS,Power,1,2035,3.1407199314683503,Emissions
DolAmroth,P_Oil,Power,1,2035,49.13920594539411,Emissions
Gondor,P_Oil,Power,1,2035,49.13920594539411,Emissions
Rohan,P_Oil,Power,1,2035,49.13920594539411,Emissions
Harad,P_Oil,Power,1,2035,49.13920594539411,Emissions
Mordor,P_Oil,Power,1,2035,49.13920594539411,Emissions
DolAmroth,FRT_Rail_Conv,Mobility_Freight,1,2035,14.092001249466039,Emissions
Gondor,FRT_Rail_Conv,Mobility_Freight,1,2035,14.092001249466039,Emissions
Rohan,FRT_Rail_Conv,Mobility_Freight,1,2035,14.092001249466039,Emissions
Harad,FRT_Rail_Conv,Mobility_Freight,1,2035,14.092001249466039,Emissions
Mordor,FRT_Rail_Conv,Mobility_Freight,1,2035,14.092001249466039,Emissions
DolAmroth,FRT_Road_ICE,Mobility_Freight,1,2035,57.015017677669825,Emissions
Gondor,FRT_Road_ICE,Mobility_Freight,1,2035,57.015017677669825,Emissions
Rohan,FRT_Road_ICE,Mobility_Freight,1,2035,57.015017677669825,Emissions
Harad,FRT_Road_ICE,Mobility_Freight,1,2035,57.015017677669825,Emissions
Mordor,FRT_Road_ICE,Mobility_Freight,1,2035,57.015017677669825,Emissions
DolAmroth,FRT_Road_LNG,Mobility_Freight,1,2035,8.362588055414735,Emissions
Gondor,FRT_Road_LNG,Mobility_Freight,1,2035,8.362588055414735,Emissions
Rohan,FRT_Road_LNG,Mobility_Freight,1,2035,8.362588055414735,Emissions
Harad,FRT_Road_LNG,Mobility_Freight,1,2035,8.362588055414735,Emissions
Mordor,FRT_Road_LNG,Mobility_Freight,1,2035,8.362588055414735,Emissions
DolAmroth,FRT_Road_PHEV,Mobility_Freight,1,2035,46.69811914686669,Emissions
Gondor,FRT_Road_PHEV,Mobility_Freight,1,2035,49.716030746216134,Emissions
Rohan,FRT_Road_PHEV,Mobility_Freight,1,2035,48.587711713279894,Emissions
Harad,FRT_Road_PHEV,Mobility_Freight,1,2035,50.51401169814805,Emissions
Mordor,FRT_Road_PHEV,Mobility_Freight,1,2035,51.05225003994256,Emissions
DolAmroth,FRT_Ship_Conv,Mobility_Freight,1,2035,9.056815232489187,Emissions
Gondor,FRT_Ship_Conv,Mobility_Freight,1,2035,9.056815232489187,Emissions
Rohan,FRT_Ship_Conv,Mobility_Freight,1,2035,9.056815232489187,Emissions
Harad,FRT_Ship_Conv,Mobility_Freight,1,2035,9.056815232489187,Emissions
Mordor,FRT_Ship_Conv,Mobility_Freight,1,2035,9.056815232489187,Emissions
DolAmroth,FRT_Ship_LNG,Mobility_Freight,1,2035,1.4496325381740327,Emissions
Gondor,FRT_Ship_LNG,Mobility_Freight,1,2035,1.4496325381740327,Emissions
Rohan,FRT_Ship_LNG,Mobility_Freight,1,2035,1.4496325381740327,Emissions
Harad,FRT_Ship_LNG,Mobility_Freight,1,2035,1.4496325381740327,Emissions
Mordor,FRT_Ship_LNG,Mobility_Freight,1,2035,1.4496325381740327,Emissions
DolAmroth,PSNG_Air_Conv,Mobility_Passenger,1,2035,21.746607818747716,Emissions
Gondor,PSNG_Air_Conv,Mobility_Passenger,1,2035,21.746607818747716,Emissions
Rohan,PSNG_Air_Conv,Mobility_Passenger,1,2035,21.746607818747716,Emissions
Harad,PSNG_Air_Conv,Mobility_Passenger,1,2035,21.746607818747716,Emissions
Mordor,PSNG_Air_Conv,Mobility_Passenger,1,2035,21.746607818747716,Emissions
DolAmroth,PSNG_Rail_Conv,Mobility_Passenger,1,2035,11.459140759042322,Emissions
Gondor,PSNG_Rail_Conv,Mobility_Passenger,1,2035,11.459140759042322,Emissions
Rohan,PSNG_Rail_Conv,Mobility_Passenger,1,2035,11.459140759042322,Emissions
Harad,PSNG_Rail_Conv,Mobility_Passenger,1,2035,11.459140759042322,Emissions
Mordor,PSNG_Rail_Conv,Mobility_Passenger,1,2035,11.459140759042322,Emissions
DolAmroth,PSNG_Road_ICE,Mobility_Passenger,1,2035,23.084471642721123,Emissions
Gondor,PSNG_Road_ICE,Mobility_Passenger,1,2035,23.084471642721123,Emissions
Rohan,PSNG_Road_ICE,Mobility_Passenger,1,2035,23.084471642721123,Emissions
Harad,PSNG_Road_ICE,Mobility_Passenger,1,2035,23.084471642721123,Emissions
Mordor,PSNG_Road_ICE,Mobility_Passenger,1,2035,23.084471642721123,Emissions
DolAmroth,PSNG_Road_LNG,Mobility_Passenger,1,2035,9.525225917318817,Emissions
Gondor,PSNG_Road_LNG,Mobility_Passenger,1,2035,9.525225917318817,Emissions
Rohan,PSNG_Road_LNG,Mobility_Passenger,1,2035,9.525225917318817,Emissions
Harad,PSNG_Road_LNG,Mobility_Passenger,1,2035,9.525225917318817,Emissions
Mordor,PSNG_Road_LNG,Mobility_Passenger,1,2035,9.525225917318817,Emissions
DolAmroth,PSNG_Road_PHEV,Mobility_Passenger,1,2035,9.794630041960659,Emissions
Gondor,PSNG_Road_PHEV,Mobility_Passenger,1,2035,10.43264630621484,Emissions
Rohan,PSNG_Road_PHEV,Mobility_Passenger,1,2035,10.194108539092685,Emissions
Harad,PSNG_Road_PHEV,Mobility_Passenger,1,2035,10.601347346367024,Emissions
Mordor,PSNG_Road_PHEV,Mobility_Passenger,1,2035,10.715136238057596,Emissions
DolAmroth,HLR_Gas_Boiler,Heat_Low_Residential,1,2035,15.83576229518839,Emissions
Gondor,HLR_Gas_Boiler,Heat_Low_Residential,1,2035,15.83576229518839,Emissions
Rohan,HLR_Gas_Boiler,Heat_Low_Residential,1,2035,15.83576229518839,Emissions
Harad,HLR_Gas_Boiler,Heat_Low_Residential,1,2035,15.83576229518839,Emissions
Mordor,HLR_Gas_Boiler,Heat_Low_Residential,1,2035,15.83576229518839,Emissions
DolAmroth,HLR_Hardcoal,Heat_Low_Residential,1,2035,31.866821865797153,Emissions
Gondor,HLR_Hardcoal,Heat_Low_Residential,1,2035,31.866821865797153,Emissions
Rohan,HLR_Hardcoal,Heat_Low_Residential,1,2035,31.866821865797153,Emissions
Harad,HLR_Hardcoal,Heat_Low_Residential,1,2035,31.866821865797153,Emissions
Mordor,HLR_Hardcoal,Heat_Low_Residential,1,2035,31.866821865797153,Emissions
DolAmroth,HLR_Lignite,Heat_Low_Residential,1,2035,37.60217106209078,Emissions
Gondor,HLR_Lignite,Heat_Low_Residential,1,2035,37.60217106209078,Emissions
Rohan,HLR_Lignite,Heat_Low_Residential,1,2035,37.60217106209078,Emissions
Harad,HLR_Lignite,Heat_Low_Residential,1,2035,37.60217106209078,Emissions
Mordor,HLR_Lignite,Heat_Low_Residential,1,2035,37.60217106209078,Emissions
DolAmroth,HLR_Oil_Boiler,Heat_Low_Residential,1,2035,22.21039985327586,Emissions
Gondor,HLR_Oil_Boiler,Heat_Low_Residential,1,2035,22.21039985327586,Emissions
Rohan,HLR_Oil_Boiler,Heat_Low_Residential,1,2035,22.21039985327586,Emissions
Harad,HLR_Oil_Boiler,Heat_Low_Residential,1,2035,22.21039985327586,Emissions
Mordor,HLR_Oil_Boiler,Heat_Low_Residential,1,2035,22.21039985327586,Emissions
DolAmroth,HLI_Gas_Boiler,Heat_Low_Industrial,1,2035,15.83576229518839,Emissions
Gondor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2035,15.83576229518839,Emissions
Rohan,HLI_Gas_Boiler,Heat_Low_Industrial,1,2035,15.83576229518839,Emissions
Harad,HLI_Gas_Boiler,Heat_Low_Industrial,1,2035,15.83576229518839,Emissions
Mordor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2035,15.83576229518839,Emissions
DolAmroth,HLI_Hardcoal,Heat_Low_Industrial,1,2035,31.866821865797153,Emissions
Gondor,HLI_Hardcoal,Heat_Low_Industrial,1,2035,31.866821865797153,Emissions
Rohan,HLI_Hardcoal,Heat_Low_Industrial,1,2035,31.866821865797153,Emissions
Harad,HLI_Hardcoal,Heat_Low_Industrial,1,2035,31.866821865797153,Emissions
Mordor,HLI_Hardcoal,Heat_Low_Industrial,1,2035,31.866821865797153,Emissions
DolAmroth,HLI_Lignite,Heat_Low_Industrial,1,2035,37.60217106209078,Emissions
Gondor,HLI_Lignite,Heat_Low_Industrial,1,2035,37.60217106209078,Emissions
Rohan,HLI_Lignite,Heat_Low_Industrial,1,2035,37.60217106209078,Emissions
Harad,HLI_Lignite,Heat_Low_Industrial,1,2035,37.60217106209078,Emissions
Mordor,HLI_Lignite,Heat_Low_Industrial,1,2035,37.60217106209078,Emissions
DolAmroth,HLI_Oil_Boiler,Heat_Low_Industrial,1,2035,22.21039985327586,Emissions
Gondor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2035,22.21039985327586,Emissions
Rohan,HLI_Oil_Boiler,Heat_Low_Industrial,1,2035,22.21039985327586,Emissions
Harad,HLI_Oil_Boiler,Heat_Low_Industrial,1,2035,22.21039985327586,Emissions
Mordor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2035,22.21039985327586,Emissions
DolAmroth,HMI_Gas,Heat_Medium_Industrial,1,2035,15.665373767709692,Emissions
Gondor,HMI_Gas,Heat_Medium_Industrial,1,2035,15.665373767709692,Emissions
Rohan,HMI_Gas,Heat_Medium_Industrial,1,2035,15.665373767709692,Emissions
Harad,HMI_Gas,Heat_Medium_Industrial,1,2035,15.665373767709692,Emissions
Mordor,HMI_Gas,Heat_Medium_Industrial,1,2035,15.665373767709692,Emissions
DolAmroth,HMI_Gas_CCS,Heat_Medium_Industrial,1,2035,1.8798448521251627,Emissions
Gondor,HMI_Gas_CCS,Heat_Medium_Industrial,1,2035,1.8798448521251627,Emissions
Rohan,HMI_Gas_CCS,Heat_Medium_Industrial,1,2035,1.8798448521251627,Emissions
Harad,HMI_Gas_CCS,Heat_Medium_Industrial,1,2035,1.8798448521251627,Emissions
Mordor,HMI_Gas_CCS,Heat_Medium_Industrial,1,2035,1.8798448521251627,Emissions
DolAmroth,HMI_HardCoal,Heat_Medium_Industrial,1,2035,33.81657956498454,Emissions
Gondor,HMI_HardCoal,Heat_Medium_Industrial,1,2035,33.81657956498454,Emissions
Rohan,HMI_HardCoal,Heat_Medium_Industrial,1,2035,33.81657956498454,Emissions
Harad,HMI_HardCoal,Heat_Medium_Industrial,1,2035,33.81657956498454,Emissions
Mordor,HMI_HardCoal,Heat_Medium_Industrial,1,2035,33.81657956498454,Emissions
DolAmroth,HMI_HardCoal_CCS,Heat_Medium_Industrial,1,2035,4.057989547798145,Emissions
Gondor,HMI_HardCoal_CCS,Heat_Medium_Industrial,1,2035,4.057989547798145,Emissions
Rohan,HMI_HardCoal_CCS,Heat_Medium_Industrial,1,2035,4.057989547798145,Emissions
Harad,HMI_HardCoal_CCS,Heat_Medium_Industrial,1,2035,4.057989547798145,Emissions
Mordor,HMI_HardCoal_CCS,Heat_Medium_Industrial,1,2035,4.057989547798145,Emissions
DolAmroth,HMI_Oil,Heat_Medium_Industrial,1,2035,31.47839203751556,Emissions
Gondor,HMI_Oil,Heat_Medium_Industrial,1,2035,31.47839203751556,Emissions
Rohan,HMI_Oil,Heat_Medium_Industrial,1,2035,31.47839203751556,Emissions
Harad,HMI_Oil,Heat_Medium_Industrial,1,2035,31.47839203751556,Emissions
Mordor,HMI_Oil,Heat_Medium_Industrial,1,2035,31.47839203751556,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,1,2035,50.92525885900646,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,1,2035,50.92525885900646,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,1,2035,50.92525885900646,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,1,2035,50.92525885900646,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,1,2035,50.92525885900646,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,1,2035,6.111031063080775,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,1,2035,6.111031063080775,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,1,2035,6.111031063080775,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,1,2035,6.111031063080775,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,1,2035,6.111031063080775,Emissions
DolAmroth,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2035,55.460149245852094,Emissions
Gondor,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2035,55.460149245852094,Emissions
Rohan,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2035,55.460149245852094,Emissions
Harad,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2035,55.460149245852094,Emissions
Mordor,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2035,55.460149245852094,Emissions
DolAmroth,HHI_DRI_EAF,Heat_High_Industrial,1,2035,32.6851127423461,Emissions
Gondor,HHI_DRI_EAF,Heat_High_Industrial,1,2035,34.77721692515906,Emissions
Rohan,HHI_DRI_EAF,Heat_High_Industrial,1,2035,33.99503332214623,Emissions
Harad,HHI_DRI_EAF,Heat_High_Industrial,1,2035,35.33040055310287,Emissions
Mordor,HHI_DRI_EAF,Heat_High_Industrial,1,2035,35.70352304166792,Emissions
DolAmroth,HHI_DRI_EAF_CCS,Heat_High_Industrial,1,2035,3.9222135290815316,Emissions
Gondor,HHI_DRI_EAF_CCS,Heat_High_Industrial,1,2035,4.173266031019087,Emissions
Rohan,HHI_DRI_EAF_CCS,Heat_High_Industrial,1,2035,4.079403998657547,Emissions
Harad,HHI_DRI_EAF_CCS,Heat_High_Industrial,1,2035,4.239648066372344,Emissions
Mordor,HHI_DRI_EAF_CCS,Heat_High_Industrial,1,2035,4.28442276500015,Emissions
DolAmroth,X_DAC_HT,DAC_Dummy,1,2035,-270.24070965369435,Emissions
Gondor,X_DAC_HT,DAC_Dummy,1,2035,-295.47727373047917,Emissions
Rohan,X_DAC_HT,DAC_Dummy,1,2035,-286.041975632321,Emissions
Harad,X_DAC_HT,DAC_Dummy,1,2035,-302.1501986199374,Emissions
Mordor,X_DAC_HT,DAC_Dummy,1,2035,-306.65108804433515,Emissions
DolAmroth,X_DAC_LT,DAC_Dummy,1,2035,-258.1062430262743,Emissions
Gondor,X_DAC_LT,DAC_Dummy,1,2035,-261.827251219441,Emissions
Rohan,X_DAC_LT,DAC_Dummy,1,2035,-260.43606256866445,Emissions
Harad,X_DAC_LT,DAC_Dummy,1,2035,-262.8111414237695,Emissions
Mordor,X_DAC_LT,DAC_Dummy,1,2035,-263.47477560050476,Emissions
DolAmroth,Z_ETS_Sell,ETS,1,2035,256.0076474805874,Emissions
Gondor,Z_ETS_Sell,ETS,1,2035,256.0076474805874,Emissions
Rohan,Z_ETS_Sell,ETS,1,2035,256.0076474805874,Emissions
Harad,Z_ETS_Sell,ETS,1,2035,256.0076474805874,Emissions
Mordor,Z_ETS_Sell,ETS,1,2035,256.0076474805874,Emissions
DolAmroth,CHP_Biomass_Solid_CCS,Power,2,2035,-86.25665666563431,Emissions
Gondor,CHP_Biomass_Solid_CCS,Power,2,2035,-86.25665666563431,Emissions
Rohan,CHP_Biomass_Solid_CCS,Power,2,2035,-86.25665666563431,Emissions
Harad,CHP_Biomass_Solid_CCS,Power,2,2035,-86.25665666563431,Emissions
Mordor,CHP_Biomass_Solid_CCS,Power,2,2035,-86.25665666563431,Emissions
DolAmroth,CHP_Coal_Hardcoal,Power,2,2035,84.94388021622493,Emissions
