Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_DolAmroth_0,Biomass|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|CCGT|w/o CCS_Harad_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_DolAmroth_0,Nuclear_Harad_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_DolAmroth_0,Solar|PV|Utility|Opt_Harad_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_DolAmroth_0,Hydro|Run of River_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
688,0,0,21835.363028279152786,0,21247.310996070395049,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,67753.677227103078621,2032.5424000000000433,3405.5094685001140533,278416.83080128987785,12605.997343333332537,95740.605714863995672,131454.76277863216819,137172.95482310294756,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,-12740.54885587010358,0,-63249.681435693499225,0,0,0
689,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,144717.41766621667193,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,18308.430980447727052,25853.780192369027645,8332.9922602857950551,3102.935624999999618,22135.106583906472224,7216.7371005418090135,1553.7738442143033808,18228.911304393554019,19552.562784100708086,3017.1138630864202241,10202.521146584187591,71771.368737560449517,515.75679999999999836,5050.4268691775023399,304978.88193886255613,3198.7666533333331245,46947.003304383004433,83412.786437596500036,137549.55323381800554,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,14506.869863669508049,57082.837495713385579,0,0,0
690,154884.29999999998836,0,28517.889527092600474,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,91564.042167251624051,12000,90000,0,70963.884903986938298,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,21953.544485339105449,29747.472255840079015,12767.51905714813438,3729.3979499999991276,25468.750182194715308,12230.921797273402262,1867.470579373183682,20974.264855925059237,31556.146379024354246,3626.2493379671950606,11739.065331622776284,96601.154638865598827,1169.8048000000001139,3952.7273603921289578,356284.04117970057996,7255.2268533333335654,30753.986270930694445,51037.036889704068017,137484.12569108529715,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
691,86506.628936387525755,0,18629.982024023676786,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,98488.788453264365671,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,120814.26408562314464,2275.8800000000001091,4429.2562199753401728,374177.24410665064352,14115.197416666667777,28942.454959457292716,39532.689075426991621,137634.83105176201207,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
692,0,0,13766.91444417346429,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,97397.315080836997367,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,134960.49965053866617,2866.7984000000001288,4445.0746572423913676,372708.22218971227994,17780.122576666668465,41206.341498055648117,46259.105938222826808,135194.42822217801586,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,-29128.979183723873575,0,-17138.656242632176145,0,0,0
693,154884.29999999998836,0,29787.958573802101455,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,28483.531685060097516,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,23277.629902842774754,21153.129400287474709,8911.8837077466432675,2415.3612750000002052,18110.573013873232412,6502.2248927385826391,1209.475679477917538,14914.589540836781453,18689.624946151761833,2348.5566147266081316,8347.53171169005509,94621.741844486008631,3086.7424000000000888,3924.5542859552397204,383677.70159280824009,19144.233593333334284,50443.206601283127384,56066.409843193847337,133256.61950924349367,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,37787.249055733562273,-2495.0498204423656716,15467.637258975541044,0,0,0
694,154884.29999999998836,0,16774.496491434754716,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,62241.790797043053317,12000,90000,0,27258.402981591068965,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,16756.094319293471926,22175.298163147679588,10966.586648150418114,2194.1003249999998843,18985.718325092697341,10813.567085434797264,1098.6807683343745339,15635.297444193982301,27416.108559292835707,2133.4153548737958772,8750.9039977102293051,116764.3363751914585,2894.8048000000003412,1463.9494764649339231,380182.532640282996,17953.820603333333565,52327.225242336127849,53622.333441178161593,135640.42117734547355,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
695,93058.762953291501617,0,10378.518489120830054,0,5099.7196121038350611,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,115388.98821202183899,3247.5599999999999454,1542.310138230919847,330704.76220599806402,20141.637750000001688,47638.294641494612733,75708.029934034420876,129751.67959596478613,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,-73218.301205751937232,0,0,0
696,75588.210877387246001,0,14787.515107153183635,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,41907.469198826765933,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,110009.25345705509244,2734.9456000000000131,892.94765755163030008,290040.03606394067174,16962.360523333332821,31049.119016916291002,101397.81397775460209,122951.54597882910457,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
697,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,22085.963456105018849,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,16843.268340005641221,21905.08777752392416,10560.077081296094548,3533.2213499999993473,18754.373599433365598,9472.2206178761898627,1769.2364853523347392,15444.77825835688418,24217.221081593517738,3435.4986389503064856,8644.272505029452077,123850.12701390696748,2170.1199999999998909,1311.9799364598229658,335787.40953672653995,13459.265083333333678,90505.403431101920432,154759.51597231125925,116298.34795231034514,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,2251.782462949235196,66079.516838191135321,0,0,0
698,33636.228334022496711,0,29772.11192703987399,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,58713.16097687837464,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,20251.603887035100342,27111.615562525199493,18017.139373657435499,4204.5968250000005355,23212.021440312353661,18510.35891700124921,2105.423173950475757,19115.782362610170821,45320.660120012762491,4088.3050448062863325,10698.893122653193132,121155.93017239771143,913.4879999999999427,1796.2492013144208158,391771.51019315677695,5665.5286999999998443,102240.09973404969787,188072.35433866566746,122912.77517500100657,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
699,0,0,11598.110388233963022,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,99094.315921169298235,166386.80738091171952,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,90918.447681126242969,3300.3983999999995831,3341.1353064046388681,443093.55584642116446,20469.345910000003641,100230.53162232114119,197322.03027907805517,117492.7861511149822,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,147284.11887533508707,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,66114.785901994255255,5328.0703999999996086,2900.4448983687534565,492832.33745009067934,33045.136626666666416,106064.27581753944105,204175.0520452731871,88472.521492437066627,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-72903.240000000005239,-2458.849531719782135,0,-164796.52874586510006,-1788.9019257952056705,-70312.912421769346111,0,0,0
701,0,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,27108.457578021716472,19470.325222331448458,11302.454773219806157,2413.0853999999994812,16669.814658161129046,6806.5309816700791998,1208.3360505989903686,13728.08265966210638,19606.599056742819812,2346.3436864409459304,7683.4568613815463323,79334.644389152264921,6803.6592000000000553,3236.0583669935513171,503840.98920552915661,42196.861329999999725,105865.49209975586564,210077.51926530135097,118023.85400662536267,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-8978.1114151445653988,0,0,-74771.36692633201892,1614.4839880301733501,47277.928049774985993,0,0,0
702,0,0,0,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,60282.086766411841381,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,25496.646111577589181,25533.073918159821915,14031.828417597194857,3603.0849749999988489,21860.529036293391982,9295.5577454346712329,1804.2202189214115151,18002.788618123966444,24679.716056493107317,3503.4299585093353926,10075.962766335118431,96754.172819377330597,7271.1936000000005151,3472.3095411329868512,476162.19049697119044,45096.548640000000887,94148.958124731638236,206292.44913299809559,140976.81518836162286,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-19770.142667188149062,0,-112962.09189230701304,0,0,0,0,0
703,0,0,0,0,34381.951714913360775,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,27282.161601774867449,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,111250.59155003390333,8169.8528000000005704,5242.9803919100550047,419237.33387456048513,50670.107886666664854,52582.443728823942365,157491.56462009390816,129663.8961288213759,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-72903.240000000005239,-19812,0,-102846.44951688541914,-7421.9509619687487429,0,0,0,0
704,0,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,23983.041784448789258,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,95509.193759757792577,7844.1024000000006708,5754.2035235860967077,380715.95649002795108,48649.77676000000065,31517.864926581518375,138065.71930846036412,114706.94885664098547,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-19812,0,-145783.42020167486044,-4339.539120500797253,0,0,0,0
705,0,0,0,0,35161.437939883624495,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,27422.752973484461108,12739.022437969992097,6170.9058638306314606,2240.1992249999998421,10906.707543002574312,4330.2817616620495755,1121.7644779962690791,8981.9944471785875066,14953.900814840289968,2178.2392400818671376,5027.1234938618836168,74758.823970502169686,8238.9071999999996478,10567.760236296322546,258167.97616517453571,51098.389030000005732,29072.030985537101515,119730.4671103622386,117450.0385521260032,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,43178.393039336173388,-19812,0,161702.67580694888602,7929.1928549850972558,0,0,0,0
706,0,0,0,0,14759.583986496792932,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,21695.59673229002874,15513.140317133345889,7804.6332628584777922,2667.4058249999998225,13281.810699086718159,8090.1654122269128493,1335.6852682981057114,10937.961752189055915,22599.634218328086718,2593.6300541475047794,6121.8568796448735156,72785.195336822929676,8443.8000000000010914,16438.426222717735072,200312.97116014218773,52369.151250000002619,68354.189610642904881,142048.62815512131783,98362.905205378541723,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,72903.240000000005239,-19812,0,104211.0928469375358,-8053.6149035589514824,0,0,0,0
707,0,0,0,0,11075.681080903108523,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,8593.5892252789672057,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,50837.76617804995476,8317.4480000000003201,23482.28255253415773,165485.0812797753315,51585.505616666669084,87425.639819305899437,180370.46629717203905,64345.6635116808975,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-19812,0,40185.250465098244604,-5456.3846665118217061,0,0,0,0
708,0,0,0,0,25436.179346626835468,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,8614.568630029065389,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,104372.17097337446467,7632.9808000000002721,30839.775352163640491,137094.06343931055744,47340.383003333336092,98456.271862142544705,217481.03849453487783,42270.105712266100454,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-19812,0,-97438.96350044265273,0,0,0,0,0
709,0,0,0,0,29026.821938990447961,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,15263.235659073860006,6383.3975883459979741,4282.5455081585578228,916.08749999999952252,5465.2427975385708123,3712.8617512016676301,458.72456555126495914,4500.7881862082285807,11321.981109108659439,890.75012506912105437,2519.0416410122202251,113972.46446111262776,8121.7391999999999825,31539.738075057259266,151538.2308662616706,50371.703330000003916,52778.718723610421875,167342.18956980123767,42313.619195271785429,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-8277.1444436612255231,0,211358.46667788806371,0,0,0,0,0
710,148147.03685751621379,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,64.583609524946041347,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,12491.140304532154914,10034.106878845341271,6246.809279359276843,852.66899999999952797,8590.853004277776563,8892.2163845775685331,426.9681843536035899,7074.8201211699279156,23038.366570865320682,829.08566964679937428,3959.6990017236180393,113507.0793965683697,7151.3920000000007349,26357.611774024753686,189734.82118110184092,44353.529133333337086,16718.863638292903488,92703.431710264572757,47681.932210979299271,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-13752.771594308225758,0,113027.94996024243301,0,0,0,0,0
711,0,0,0,0,28408.739269123303529,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,95624.198697168423678,4347.0624000000007072,19034.112983652561525,221513.99182111604023,26960.843260000001465,61346.088416442777088,119406.29885973960336,66616.239040535147069,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-44467.976037482934771,-177.0164750257099513,0,0,0,0,0,0,0
712,0,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,9559.5130499107253854,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,75784.034544151363662,1780.827199999999948,16145.722609809841742,302032.5330091259093,11044.838696666665783,95359.884752511643455,178286.42918474180624,109200.5472145651438,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,19474.123380641911353,0,-290865.81445660203462,0,0,0,0,0
713,0,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,11837.365992235225349,25441.291902486595063,18423.670067295304762,2750.9744249999994281,21781.9484695717656,13178.55175685928225,1377.5316745952411566,17938.075210235569102,30151.324931628052582,2674.8872931141436311,10039.743383760709548,83137.085697582122521,1501.6112000000000535,8710.0442141232560971,346580.28583467804128,9313.1177966666673456,89544.611851102177752,146523.70966903780936,133316.67894062225241,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-53677.322937653196277,7072.5538024894776754,0,-39743.40655872359639,0,16179.475410871855274,0,0,0
714,0,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,19118.958290070768271,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,14581.365754409511283,30572.563598988075682,25538.469024082460237,3583.1529000000000451,26175.164667277640547,21745.505899040512304,1794.2393683531956867,21556.01796128746355,50036.602570511269732,3484.0491697755769565,12064.666145650568069,98166.611801603939966,841.95039999999971769,5297.0319295280978622,365047.61852350103436,5221.8465433333340115,80217.073093021230306,114968.23969278152799,136935.32582539334544,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-72903.240000000005239,19812,0,-87471.990535888908198,9798.3453509839164326,0,0,0,0
715,0,0,0,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,144901.85042172274552,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,96401.38844577933196,2643.4991999999997461,3694.2115794906512747,376388.74603736546123,16395.202330000000075,71742.015874090691796,128302.31683135396452,130247.28758135729004,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-72903.240000000005239,9437.5549457668239484,0,-178288.79686417241464,5079.9812054486255875,-57564.570539816450037,0,0,0
716,0,0,2240.9545989545804332,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,34653.875178829366632,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,62610.735733188615995,4261.3104000000002998,2719.6707969054205023,299197.35364175430732,26429.002210000002378,53685.134307584718044,121255.45173932792386,108169.32736908772495,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,-72903.240000000005239,0,0,-4789.8488676774431951,0,0,0,0,0
717,154884.29999999998836,0,9334.2874083856149809,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,14424.799889927047843,27001.414023856592394,7726.2415893552670241,2381.0242499999994834,23117.670719218960585,5958.0566046070207449,1192.2816484760230651,19038.081768768555776,15757.669077171791287,2315.1692916671277089,10655.404954954437926,32985.515914233459625,5605.822400000000016,2228.5427076706032494,219752.86520681061666,34767.777676666664775,52055.591235049483657,129765.68063396512298,94146.156071736375452,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,72903.240000000005239,0,0,53881.364667234855006,0,4741.2585384969779625,0,0,0
718,154884.29999999998836,0,0,0,33698.991166763364163,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,15011.688776735025385,31447.634395497352671,11362.648205106355817,3404.7587249999992309,26924.369820453419379,10443.818894061265382,1704.9097023292063113,22173.010440373400343,26011.181123719292373,3310.5890650444753192,12409.99004953288204,41627.844897753828263,6194.7520000000004075,2341.4663422477574386,222474.1401878472825,38420.368133333337028,66725.569436205041711,140102.50878238023142,104349.8884965631878,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,69310.541136297106277,0,0,0,-10156.129451673034055,0,0,0,0
719,1271.8897785493609263,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,40286.398414801929903,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,58428.670061473916576,5967.4687999999996464,3454.8654937120095383,228513.45760826172773,37010.738786666668602,76777.261569572714507,156265.99141724684159,90700.475322794562089,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,3324.2435640953626717,-4311.7481299642013255,0,0,-6329.550943266070135,0,0,0,0
720,0,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,29122.924962565717578,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,61424.18525006013806,4506.1007999999992535,5106.079007562489096,180286.77243769401684,27947.212670000000799,93080.277457402538857,165894.91632406477584,77795.541031732820556,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,-665.21357055915416367,0,-47817.763200920031522,0,0,0,0,0
721,154884.29999999998836,0,33145.436664772234508,0,30867.985871918739576,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,10261.904237111006296,19684.55976782439393,7875.8343218493873792,1238.6344499999995605,16853.234818120592536,7140.2495031893704436,620.23775016369143032,13879.13455609931043,17753.190577865781961,1204.3759916519131821,7767.9989463090632853,73992.89644433328067,2337.0416000000000167,3698.0067539653941822,133200.03120960676461,14494.526756666666188,84114.261448128629127,146131.03636944535538,83747.509134153558989,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,72903.240000000005239,243.15516429058334325,0,8506.6734971918631345,0,0,0,0,0
722,154884.29999999998836,0,0,0,33435.465369366349478,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,0,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,9656.769260793176727,23364.619793564037536,12980.889732976947926,1247.1450749999999061,20003.974102620417398,14713.736254946335976,624.49938756808262497,16473.861025687405345,35008.096630382649892,1212.6512276781293167,9220.2388104195288179,74539.726470345063717,1834.0863999999999123,4012.1371591713841553,143350.39581337283016,11375.15669333333426,45898.842704645525373,125017.80424571355979,99961.214217221320723,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,19186.057910124742193,19812,0,79003.593485463119578,5365.8241657993203262,0,0,0,0
723,0,0,0,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,62245.734943721741729,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,75008.269229852929129,2612.9695999999999003,3557.1851482081692666,177448.4497900584829,16205.855206666668892,14913.844607760145664,110931.60833296920464,100807.78232562601625,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,4082.482609921358744,0,149610.33432361544692,9512.5023906332226034,0,0,0,0
724,0,0,0,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,66118.485961429949384,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,64619.447513522813097,2967.2031999999999243,3237.5464255190686345,219808.18411947318236,18402.841513333336479,57220.848908475309145,128255.6078597028536,113484.45331778412219,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,11751.996859045917518,0,56918.345874824983184,0,0,0,0,0
725,0,0,23503.186058810992108,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,0,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,18256.057825348700135,17920.675259673775145,17438.305258794080146,2988.9888749999990978,15343.058306248665758,14431.809467218754435,1496.715786561809864,12635.459781616546024,34923.126477537254686,2906.3186805151922272,7071.9278549391965498,74644.77936825537472,1716.948799999999892,2453.8335179645291646,258639.71354422584409,10648.659536666667918,78659.388419509545201,153004.25627245305805,124664.95228150722687,17135.102151538121689,4843.0209147142522852,3411.9127738568186032,0,14708.393512161637773,0,188671.18851883953903,0,47210.766373687372834,0,0,0
