Timestep,Hydro|Reservoir_RoGonDor_0_0,Hydro|Reservoir_RoGonDor_0_1,Hydro|Reservoir_DolAmroth_0_0,Hydro|Reservoir_DolAmroth_0_1,Hydro|Reservoir_Harad_0_0,Hydro|Reservoir_Harad_0_1,Biomass|w/o CCS_RoGonDor_0,Biomass|w/o CCS_DolAmroth_0,Biomass|w/o CCS_Harad_0,Coal|Hard coal|w/o CCS_RoGonDor_0,Coal|Hard coal|w/o CCS_DolAmroth_0,Coal|Hard coal|w/o CCS_Harad_0,Coal|Lignite|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_RoGonDor_0,Gas|CCGT|w/o CCS_DolAmroth_0,Gas|CCGT|w/o CCS_Harad_0,Gas|OCGT|w/o CCS_RoGonDor_0,Gas|OCGT|w/o CCS_Harad_0,Nuclear_RoGonDor_0,Nuclear_DolAmroth_0,Nuclear_Harad_0,Oil|w/o CCS_RoGonDor_0,Oil|w/o CCS_Harad_0,Solar|PV|Rooftop|Commercial_RoGonDor_0,Solar|PV|Rooftop|Commercial_Harad_0,Solar|PV|Utility|Average_RoGonDor_0,Solar|PV|Utility|Average_DolAmroth_0,Solar|PV|Utility|Average_Harad_0,Solar|PV|Utility|Inf_RoGonDor_0,Solar|PV|Utility|Inf_DolAmroth_0,Solar|PV|Utility|Inf_Harad_0,Solar|PV|Utility|Opt_RoGonDor_0,Solar|PV|Utility|Opt_DolAmroth_0,Solar|PV|Utility|Opt_Harad_0,Wind|Onshore|Avg_RoGonDor_0,Wind|Onshore|Avg_DolAmroth_0,Wind|Onshore|Avg_Harad_0,Wind|Onshore|Opt_RoGonDor_0,Wind|Onshore|Opt_DolAmroth_0,Wind|Offshore|Deep_RoGonDor_0,Wind|Offshore|Shallow_RoGonDor_0,Wind|Offshore|Transitional_RoGonDor_0,Hydro|Run of River_RoGonDor_0,Hydro|Run of River_DolAmroth_0,Hydro|Run of River_Harad_0,Hydro|Pumped Storage_RoGonDor_0,Hydro|Pumped Storage_DolAmroth_0,Hydro|Pumped Storage_Harad_0,Battery|Lithium-Ion_RoGonDor_0,Battery|Lithium-Ion_DolAmroth_0,Battery|Lithium-Ion_Harad_0,SlackUnit_RoGonDor,SlackUnit_DolAmroth,SlackUnit_Harad
798,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,21048.798514277605136,26822.338515939980425,18060.566197569220094,1080.9917499999994561,22964.35250328273105,25247.707021596761479,541.29924366750128684,18911.819708585779154,62211.005441459812573,1051.0934124864579644,10584.737468700575846,43483.113752999917779,4137.1952000000001135,19857.115638158145885,123847.59536890374147,25659.229396666669345,46193.02355573544628,44257.534054392730468,27661.073727923907427,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,148659.1307488118764,2683.1684209339873632,57881.917924708570354
799,154884.29999999998836,0,17251.928711982960522,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,47332.10540066890826,4936.1247999999995955,21732.231941324964282,137553.31500264935312,30614.25735333333796,85005.407384781428846,71732.072518667759141,43811.337632505179499,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,-65869.21425132425793,0,0,0,0,903.2985083342064172
800,154884.29999999998836,0,10276.170068737388647,0,25703.851361958782945,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,35452.59562205497059,6047.2975999999998749,22491.398135555220506,129257.50724545764388,37505.84365666667145,83935.426860977167962,83371.576304706381052,68953.249041244125692,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,-173110.10269685316598,0,0,0,0,0
801,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,31822.786447004436923,34363.791088537822361,20432.542945922879881,2011.8097499999998945,29421.081664351408108,14109.332012714261509,1007.4000065938573698,24229.126076524680684,36216.925825752943638,1956.1666177387826338,13560.77535466516747,33455.295067539569573,6011.0624000000007072,19723.015305152730434,145096.87796556332614,37281.109926666671527,69843.503500042919768,84661.581179554574192,89525.151722545095254,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,67557.293697759741917,3708.9111728144343942,188270.14570657233708
802,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,23722.25641326783807,42701.733418905569124,24113.553839852203964,2645.9224999999987631,36559.737628775146732,18248.921995297856483,1324.9276398759052427,30108.019223697181587,43723.367169371282216,2572.7409202703902338,16851.127183744501963,43033.023776627211191,5771.5408000000006723,19579.880331099531759,140440.58227639412507,35795.577003333331959,74952.956335210168618,86963.531893830251647,101261.92178032336233,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,3613.889303166186437,10651.003327364596771,6755.4892184142954648
803,154884.29999999998836,0,18141.141833215719089,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,45075.716362319290056,4720.2560000000003129,14103.687405568534814,142544.68687076278729,29275.421066666665865,85911.889961358669098,99933.79251555436349,99952.868578271110891,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,-66378.319832516324823,0,0,0,0,5745.4038182413205504
804,154884.29999999998836,0,26355.662927197510726,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,30698.28931397530323,3607.9039999999999964,8372.0110873078065197,119894.65903908558539,22376.521266666666634,86490.080786565071321,107379.57362512937107,99505.053499815156101,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,25050.219424737617373,0,10664.562821065657772
805,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,14302.31923031929,25159.130185656613321,13730.740012931717501,4430.025749999999789,21540.371430181094183,9938.3466196786339424,2218.3051701389554182,17739.129413090304297,23943.625810650020867,4307.499000774409069,9928.3956094199893414,26220.195154150493181,1571.3040000000000873,6109.5931649680815099,131236.39789145626128,9745.3583500000004278,73465.718216612061951,90157.335551097610733,107904.18992097293085,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,307412.29333338234574,22284.471623816672945,154741.18632934789639
806,154884.29999999998836,0,33145.436664772234508,0,32057.13409488445177,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,12104.335941182271199,23545.461382432444225,20276.283269804931479,4085.2105000000001382,20158.804375587104005,16072.681978998769409,2045.6412862286292693,16601.368309307021264,36879.987818973895628,3972.2207363474412887,9291.6032345340518077,38902.470100523307337,866.29759999999998854,11471.030518325384037,167988.4036022752116,5372.8499066666672661,96465.351024791743839,113230.45717974835134,118785.95223012813949,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,24908.684077368117869,11505.134485063768807,0
807,154884.29999999998836,0,33145.436664772234508,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,40654.187465051298204,1342.6623999999997068,17849.668416114989668,182474.80255260091508,8327.3040933333340945,88080.40752254074323,116547.37562075341702,114366.47510802045872,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,-23808.756598330990528,0,0,0,4867.7956219787010923,0
808,154884.29999999998836,0,33145.436664772234508,0,11646.146506504155695,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,31722.91086369223558,1655.0559999999998126,22073.722615890881571,157985.97696995025035,10264.795233333334181,65856.496395686874166,94835.865995457628742,107567.63305304931419,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,-3280.1917231665511281,51967.151669118320569,3877.8335299827012932,0
809,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,33280.636880212019605,16352.347556408636592,13882.868873399464064,1978.2219999999988431,14000.310723033984686,9217.4375912852428883,990.58116993622968494,11529.667654263279474,26207.233588044528005,1923.5078460458053087,6453.0281645156201193,21475.889634369046689,1919.0399999999999636,22076.054741227093473,113090.60957074325415,11902.046000000000276,47580.291046013800951,57908.499597832887957,107475.96064917562762,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,297072.67002456984483,0,2960.3730301578125363,37912.093825108837336,21278.291995874998975,114260.33692196523771
810,154884.29999999998836,0,33145.436664772234508,0,13547.734547813895915,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,24919.170989335059858,13631.052712211247126,17426.168465664151881,1592.1944999999996071,11670.432810622412944,14546.65327857999182,797.28053301198247027,9610.9446675714007142,36649.805900920415297,1548.1571902349576249,5379.1400140234491118,20220.163152967892529,1747.4528000000000247,20475.747834581481584,89461.736231090137153,10837.847886666666454,48413.898335848061834,66095.567484734259779,112162.13772387959762,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,170273.88117407122627,7115.5546407781948801,0
811,154884.29999999998836,0,33145.436664772234508,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,134545.36693074990762,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,19537.069467878751311,2309.1295999999997548,15406.363850070503759,104684.84188635899045,14321.414206666668179,60042.046403415130044,101585.01096560119186,114374.39641151818796,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,96018.760081875137985,0,0
812,154884.29999999998836,0,33145.436664772234508,0,7835.3210792093368582,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,29186.990211575146532,1572.6320000000000618,16804.013441642233374,143392.80585795722436,9753.5947166666664998,69806.761890234163729,120914.44450777581369,112098.0643233621231,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,14933.408548911800608,31386.948446433380013,0
813,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,19026.618077024566446,18294.781573636442772,11306.514718104806889,1069.9884999999994761,15663.355108946792825,11070.239489620364111,535.78944130047693761,12899.233619132648528,28448.906173856594251,1040.3944930997545271,7219.5591703938471255,26962.864431626792793,670.63999999999975898,19101.388234638117865,185007.61069964431226,4159.3651666666673918,69533.980009690974839,106481.0911798120942,109763.08773572591599,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,208521.49893777444959,43919.085956272960175,231438.14091795438435
814,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,13365.819502807782555,28858.017781976155675,15602.807875167329257,1731.1779999999994288,24707.230225189683551,17216.547835075398325,866.8755724119248498,20347.130773685614258,41293.774351790598303,1683.2966501746950598,11388.06528400888601,23746.142493900631962,478.56160000000005539,21710.705111478935578,209879.00295435349108,2968.0789233333334778,42837.316412492778909,84338.018435653619235,111641.81324626106652,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,135635.47777753905393,26840.832619275242905,43520.711815818678588
815,154884.29999999998836,0,0,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,25335.32814095825961,1471.7135999999998148,21057.172315520150732,185215.83327012203517,9127.690389999999752,42550.412757884652819,76468.47146273641556,104048.10210684730555,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,19538.03763466863893,66695.267085402359953,6181.9244022346101701
816,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,27253.764619530717027,2755.9888000000000829,18741.703231041719846,157439.08955438033445,17092.872203333336074,90686.309789496895974,105681.30964888552262,95374.968634577191551,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,0,20607.277507157807122,1579.7373032866744325
817,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,15888.402699183292498,32859.912588525970932,16706.669372870783263,2204.1222500000003492,28133.513245368983917,15344.57453083675864,1103.6991789028104449,23168.775613833277021,36882.391632323247904,2143.1600909903609136,12967.308864113314485,31790.438285113814345,1962.0160000000000764,21032.575583421901683,144717.1904391652206,12168.586733333333541,69009.765224671529722,92429.410804719067528,98331.218719878728734,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,297482.65024639270268,32119.805608204304008,198639.08877077465877
818,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,14140.771066193645311,39998.067505508537579,22625.792189683954348,2051.8999999999996362,34244.952993219914788,23026.180329048755084,1027.4749257627049701,28201.725994416407048,53932.56773577156855,1995.1480416765095924,15784.195831753129823,37508.866003635506786,1656.044800000000123,19814.530904472027032,131808.09052385832183,10270.927853333334497,59032.413216305387323,81689.496747277327813,95863.065142510284204,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,115695.58923190576024,17085.95522276283009,13006.330409854301251
819,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,31915.493378968039906,1663.9424000000001342,12008.776104897406185,101925.69887704106804,10319.909426666667059,61517.410499760771927,83228.912909898717771,82690.800343526367215,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,158156.2888683991041,6657.7774088348669466,18033.665978522505611
820,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,25517.234658392138954,1185.8256000000001222,11135.87347101303385,76150.685305067090667,7354.589190000000599,73127.074274954284192,88277.674947724270169,67649.948912985113566,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,180387.80967324576341,11111.207888692486449,12211.766090216464363
821,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,22349.481493845160003,29886.584603446899564,23196.06966916901365,4464.9607500000001892,25587.853331463513314,16480.657725468860008,2235.7986330423714207,21072.349802381708287,39291.489581323134189,4341.4677598932594265,11793.962397260722355,19380.892775683485524,483.35359999999997171,12766.060342757153194,58726.48178339205333,2997.7993066666672348,69758.078265680378536,96915.806502533450839,66310.782325960797607,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,400627.60901284520514,37197.97457079544256,214646.18352019716986
822,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,19251.673699827926612,29595.149367684134631,30385.731899527680071,5597.9214999999994689,25338.336627990545821,24751.855065941155772,2803.1209988975833767,20866.865458345153456,57160.641807941581646,5443.0928009083427241,11678.955070146255821,13948.497506311639881,137.4047999999999945,15813.885558619551375,45014.185516183024447,852.19601999999997588,78886.30736405008065,112928.98336657193431,43540.546550994520658,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,354553.59255656111054,19318.785049241370871,56875.168603940168396
823,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,8455.865502324721092,251.48320000000001073,19018.463359747645882,59109.880471922806464,1559.7197633333335034,74720.349685349399806,102423.70731928882014,28974.555671207464911,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,270913.34296040679328,17442.678880365550867,13530.69818168238271
824,154884.29999999998836,0,33145.436664772234508,0,35594.943156646862917,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,17575.435107104884082,586.4192000000000462,20658.872818421263219,46858.736231723123637,3637.0207466666670371,68181.33736294604023,80530.074341661529616,24707.700966159973177,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,204335.18451390461996,16064.09727676876355,0
825,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,37835.753712365905812,24041.813014550814842,24485.014443850752286,3662.1569999999987886,20583.763364109756367,18757.812984161599161,1833.8001324169647432,16951.33453514921348,47929.803071696864208,3560.8681548135491539,9487.4754816541844775,34048.476469026936684,1224.2128000000000156,19699.462714961038728,58293.055531554207846,7592.6698033333332205,66640.347179430551478,78546.338533861970063,22896.954986585118604,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,369203.74706996628083,34417.751513556358987,224578.78676613396965
826,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,33873.635567260163953,30856.303312336356612,33467.503412784040847,3673.9082499999990432,26418.092732354369218,30516.356202429637051,1839.6844906807057214,21756.076367821242457,73773.184745816586656,3572.2943858310213727,12176.636635227798251,29322.624101341436472,2800.9119999999998072,17243.365847474502516,85463.37267080519814,17371.489633333334496,52423.00133379946783,79945.639143017484457,19587.010285215499607,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,275223.72124056192115,31145.709714584518224,43987.169130662805401
827,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,27996.038048377136874,5864.3152000000000044,15300.786722919747262,106761.63885824136378,36370.971563333332597,27136.591022215667181,52562.239648725902953,11904.961277422500643,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,168604.8832372748293,2299.1935517314996105,14678.641566606005654
828,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,33974.635166890278924,5952.3855999999996129,10922.668446978874272,77012.673312805069145,36917.191523333334771,11199.523394546047712,22695.190819058931083,14724.58930344174405,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,134622.81357808923349,2938.8751145488349721,9441.8058977880282328
829,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,53783.826630102092167,35156.933580965895089,32442.58334744291642,4562.8042499999992287,30100.142655645155173,25889.138581187660748,2284.7930981229624194,24788.352775237177411,66865.340442931919824,4436.6050801407254767,13873.768386672161796,26153.278987338919251,6007.8159999999998035,13588.256444532520618,54385.32081848326925,37260.975483333335433,45918.797834615230386,34973.656249074258085,45213.162463067943463,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,244458.21177625167184,22664.134915659058606,200615.47357208339963
830,154884.29999999998836,0,13065.159146630576288,0,31489.056598610339279,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,502164.01366123405751,12000,90000,132000,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,47663.105346833552176,41506.409025976179691,40766.52785388421762,4935.4144999999989523,35536.342494950782566,38626.463023260075715,2471.3751386498752254,29265.22323113593302,94856.692980637497385,4798.9095835746620651,16379.423537115308136,25799.10451472072964,5869.3455999999996493,19261.010647060174961,80044.57578159829427,36402.170523333334131,76272.475972595319035,79236.047069558509975,76641.116359099556576,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,45839.229547390947118,0,0
831,154884.29999999998836,0,18307.567769541441521,0,30563.164641277755436,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,397039.77265931823058,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,27850.852650067557988,4698.0720000000001164,19869.814154399005929,184451.04178099249839,29137.834050000001298,98839.165584587608464,129823.97393552423455,100245.29824565399031,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,-38533.453553860374086,0,0,0,0,0
832,154884.29999999998836,0,33145.436664772234508,0,20000.312780072825262,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,175926.13914141681744,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,0,0,0,0,0,0,0,0,0,0,0,38614.884401523486304,2278.6943999999994048,17929.836006090532464,223712.25978402100736,14132.652560000000449,103366.46303229918703,151302.27204218087718,106221.92372387749492,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,0,3128.6209555979439756,0
833,154884.29999999998836,0,33145.436664772234508,0,36000,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,426970.42097661824664,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,58707.51326900805725,44888.740957110378076,37627.80944247260777,6915.0135000000000218,38432.177349302328366,25821.279331529545743,3462.6458319414236939,31650.028405307803041,66316.020680684930994,6723.7563442134733123,17714.172761228743184,47204.674986459300271,1062.0463999999999487,14521.813094198578256,174017.6206283000065,6586.900276666667196,94092.794326107992674,135947.98998852630029,113027.44170623760147,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,0,0,20331.600759085951722,86473.951764139928855
834,154884.29999999998836,0,33145.436664772234508,0,0,0,0,2202.7200000000002547,2814.8496863584377934,98675.729275205449085,71.540352000000595467,10700.231703475554241,32038.70455682280226,402641.7235250332742,12000,90000,0,150000,304699.09831679996569,30000,240000,51914.257641406147741,23.69761826676840144,47765.288045445362513,50854.683551381036523,39312.470607289695181,7433.5389999999988504,43540.009713276172988,30841.140159272265009,3722.2939383884090603,35856.478587403908023,75950.803792621081811,7227.9403375290994518,20068.476658935705927,65560.537186923524132,104.43679999999999097,7813.8328315702819964,135989.38936360934167,647.72573666666664849,71127.948343576324987,120434.03990315296687,110764.92697937048797,18752.739428707252955,5933.6937708461364309,2940.1663898009296645,0,0,0,0,0,-70839.609616137458943,0,8328.3911038337973878,0
